lambda,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,2,18,G4,run324_u0065009.log,0.43690025,58.0,236142.467962,0.728319,99.99969157644269,16.15081,1.671597e-06,99.99998965007326,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99749301,2.99940185,-12.9808161,0.0,0.0,0.0,3.0050744,-0.0893938,0.03029186,0.0,0.0,0.00250699,-0.00059815,0.0191839,0.0,0.0,0.0,-0.29492555,-0.0893938,0.03029186
LM_normal,2,20,G0,run355_u0065098.log,0.22153557,86.0,148137.533888,0.256562,99.99982680824147,19.85506,1.272198e-06,99.9999935925754,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99942724,4.99938291,-18.99642514,0.0,0.0,0.0,9.84523296,-0.05257552,0.0094283,0.0,0.0,0.00057276,-0.00061709,0.00357486,0.0,0.0,0.0,-0.15476704,-0.05257552,0.0094283
LM_normal,2,20,G1,run356_u0065099.log,0.4835955,93.0,57025.803885,0.428347,99.99924885407864,16.21894,1.085908e-06,99.99999330469193,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99752097,1.99889548,-14.98776095,0.0,0.0,0.0,7.66049315,-0.1055552,0.02271085,0.0,0.0,0.00247903,-0.00110452,0.01223905,0.0,0.0,0.0,-0.33950685,-0.1055552,0.02271085
LM_normal,2,20,G2,run357_u0065009.log,8.59166075,37.0,330306.696726,70.009477,99.97880470553763,23.76916,3.069547e-05,99.99987086009772,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.94661562,8.0019721,-22.31092972,0.0,0.0,0.0,6.33883883,-1.84383447,0.42037872,0.0,0.0,0.05338438,0.0019721,-0.31092972,0.0,0.0,0.0,-5.96116136,-1.84383447,0.42037872
LM_normal,2,20,G3,run358_u0065014.log,1.87731309,62.0,131961.814946,4.240483,99.99678658329931,25.61965,9.876296e-06,99.99996145030865,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.98776308,6.0012216,-25.05484474,0.0,0.0,0.0,12.77689528,-0.42080663,0.06509809,0.0,0.0,0.01223692,0.0012216,-0.05484474,0.0,0.0,0.0,-1.32310511,-0.42080663,0.06509809
LM_normal,2,20,G4,run359_u0065020.log,0.22228364,51.0,262270.382095,0.527862,99.9997987336596,16.93111,9.17722e-07,99.9999945796702,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99745335,2.99776092,-12.98497838,0.0,0.0,0.0,3.1545999,-0.04362362,0.01345261,0.0,0.0,0.00254665,-0.00223908,0.01502162,0.0,0.0,0.0,-0.14540006,-0.04362362,0.01345261
LM_normal,2,24,G0,run390_u0065082.log,0.46253043,91.0,177726.306912,0.66705,99.99962467570975,20.07981,2.654848e-06,99.99998677852031,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99803416,4.99948104,-18.97457061,0.0,0.0,0.0,9.6834109,-0.09782093,0.02020621,0.0,0.0,0.00196584,-0.00051896,0.02542939,0.0,0.0,0.0,-0.3165891,-0.09782093,0.02020621
LM_normal,2,24,G1,run391_u0065091.log,0.20133164,92.0,68401.729069,0.266056,99.99961103907224,16.65652,9.796253e-07,99.99999411866763,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99847037,2.00019053,-15.00849484,0.0,0.0,0.0,7.86350685,-0.04557255,0.00905094,0.0,0.0,0.00152963,0.00019053,-0.00849484,0.0,0.0,0.0,-0.13649315,-0.04557255,0.00905094
LM_normal,2,24,G2,run392_u0065092.log,0.5283515799999999,115.0,396281.347581,0.562314,99.99985810232972,21.48159,2.878042e-06,99.99998660228596,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99648901,7.99904451,-21.98480762,0.0,0.0,0.0,11.92951958,-0.11452657,0.02368554,0.0,0.0,0.00351099,-0.00095549,0.01519238,0.0,0.0,0.0,-0.37048061,-0.11452657,0.02368554
LM_normal,2,24,G3,run016_u0065092.log,0.40718860999999995,100.0,158259.600908,0.538288,99.99965987024046,21.3015,2.700049e-06,99.99998732460625,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.9963808,6.00027621,-25.01697584,0.0,0.0,0.0,13.81651705,-0.08973331,0.01310072,0.0,0.0,0.0036192,0.00027621,-0.01697584,0.0,0.0,0.0,-0.28348333,-0.08973331,0.01310072
LM_normal,2,24,G4,run394_u0065096.log,0.56975561,53.0,314757.449833,1.089452,99.99965387570634,17.29552,1.910378e-06,99.99998895449227,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99472942,3.00032996,-13.01804866,0.0,0.0,0.0,2.91109081,-0.1192153,0.03798197,0.0,0.0,0.00527058,0.00032996,-0.01804866,0.0,0.0,0.0,-0.38890914,-0.1192153,0.03798197
LM_normal,2,30,G0,run425_u0065034.log,0.5819349,103.0,222177.841487,0.679839,99.99969401134,20.81005,2.265326e-06,99.9999891142693,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99540197,4.99914156,-18.9524674,0.0,0.0,0.0,9.61738692,-0.11752512,0.02880763,0.0,0.0,0.00459803,-0.00085844,0.0475326,0.0,0.0,0.0,-0.38261308,-0.11752512,0.02880763
LM_normal,2,30,G1,run426_u0065037.log,0.20781317,95.0,85542.023235,0.397135,99.99953574280221,15.60701,1.120461e-06,99.99999282078373,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99962181,2.00012805,-15.00159458,0.0,0.0,0.0,7.85287832,-0.0461167,0.01247397,0.0,0.0,0.00037819,0.00012805,-0.00159458,0.0,0.0,0.0,-0.14712168,-0.0461167,0.01247397
LM_normal,2,30,G2,run427_u0065046.log,0.8875813300000001,86.0,495266.746553,1.979291,99.99960035859185,24.09684,1.413474e-06,99.99999413419353,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99327822,8.00007024,-22.00248712,0.0,0.0,0.0,11.65893549,-0.19662404,0.04061345,0.0,0.0,0.00672178,7.024e-05,-0.00248712,0.0,0.0,0.0,-0.6410647,-0.19662404,0.04061345
LM_normal,2,30,G3,run428_u0065047.log,0.24576127,101.0,197892.078249,0.55174,99.99972119146716,23.75496,2.699904e-06,99.99998863435677,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99895307,6.00036764,-24.99041774,0.0,0.0,0.0,13.9277762,-0.0528738,0.00966646,0.0,0.0,0.00104693,0.00036764,0.00958226,0.0,0.0,0.0,-0.17222418,-0.0528738,0.00966646
LM_normal,2,30,G4,run429_u0065080.log,0.33125514,60.0,393509.89457,0.964513,99.9997548948544,16.46836,8.31158e-07,99.99999495300077,706400.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99915516,2.99825266,-12.97961525,0.0,0.0,0.0,3.08029065,-0.06502629,0.02354261,0.0,0.0,0.00084484,-0.00174734,0.02038475,0.0,0.0,0.0,-0.21970931,-0.06502629,0.02354261
LM_normal,2,36,G0,run460_u0065009.log,0.22787794,102.0,266547.350447,0.515825,99.99980647903679,18.62155,1.954243e-06,99.99998950547618,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99840727,4.99984833,-18.99971814,0.0,0.0,0.0,9.83410024,-0.05245006,0.00750186,0.0,0.0,0.00159273,-0.00015167,0.00028186,0.0,0.0,0.0,-0.16589976,-0.05245006,0.00750186
LM_normal,2,36,G1,run461_u0065014.log,0.8336340799999999,77.0,102612.863208,1.761137,99.99828370737846,16.06109,3.042172e-06,99.99998105874508,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99341511,2.00271185,-15.04510377,0.0,0.0,0.0,7.43815143,-0.17348806,0.04389694,0.0,0.0,0.00658489,0.00271185,-0.04510377,0.0,0.0,0.0,-0.56184857,-0.17348806,0.04389694
LM_normal,2,36,G2,run462_u0065017.log,0.77993975,98.0,594412.931464,1.313528,99.99977902095824,21.39743,3.108021e-06,99.999985474793,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99550033,7.99842613,-22.01713972,0.0,0.0,0.0,11.74702633,-0.17284325,0.03090938,0.0,0.0,0.00449967,-0.00157387,-0.01713972,0.0,0.0,0.0,-0.55297386,-0.17284325,0.03090938
LM_normal,2,36,G3,run463_u0065020.log,0.29554791,107.0,237416.188588,0.73275,99.99969136476987,23.68403,3.306744e-06,99.99998603808558,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99947447,6.00043814,-25.03023938,0.0,0.0,0.0,13.90562187,-0.06161918,0.00834717,0.0,0.0,0.00052553,0.00043814,-0.03023938,0.0,0.0,0.0,-0.19437851,-0.06161918,0.00834717
LM_normal,2,36,G4,run464_u0065077.log,0.43440022999999994,53.0,472207.842217,1.531737,99.99967562228684,16.18155,7.885262e-06,99.9999512700452,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99606194,2.99979632,-12.99982892,0.0,0.0,0.0,2.99241965,-0.09342645,0.02908066,0.0,0.0,0.00393806,-0.00020368,0.00017108,0.0,0.0,0.0,-0.3075803,-0.09342645,0.02908066
LM_normal,2,40,G0,run495_u0065046.log,0.29786857,83.0,296258.994689,0.649891,99.99978063417089,19.71241,6.911392e-07,99.99999649388786,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99920355,4.99998309,-19.02280028,0.0,0.0,0.0,9.80255938,-0.06469435,0.01211996,0.0,0.0,0.00079645,-1.691e-05,-0.02280028,0.0,0.0,0.0,-0.19744062,-0.06469435,0.01211996
LM_normal,2,40,G1,run496_u0065077.log,0.30759225,115.0,114034.964485,0.495725,99.9995652868379,15.39592,1.641447e-06,99.99998933842863,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99740145,2.00097505,-15.03779006,0.0,0.0,0.0,7.80778798,-0.06220154,0.01181503,0.0,0.0,0.00259855,0.00097505,-0.03779006,0.0,0.0,0.0,-0.19221202,-0.06220154,0.01181503
LM_normal,2,40,G2,run497_u0065091.log,1.08729314,113.0,660503.526358,2.683351,99.9995937416088,25.03062,3.098946e-06,99.99998761937978,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99190492,8.00068126,-21.97634579,0.0,0.0,0.0,11.52802505,-0.23910738,0.04378007,0.0,0.0,0.00809508,0.00068126,0.02365421,0.0,0.0,0.0,-0.77197514,-0.23910738,0.04378007
LM_normal,2,40,G3,run498_u0065092.log,0.25551371,119.0,263959.203806,0.628031,99.99976207270257,23.0662,2.26255e-06,99.99999019105877,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99758769,6.00262208,-25.06135863,0.0,0.0,0.0,13.9603456,-0.04589264,0.00357327,0.0,0.0,0.00241231,0.00262208,-0.06135863,0.0,0.0,0.0,-0.13965478,-0.04589264,0.00357327
LM_normal,2,40,G4,run025_u0065037.log,0.03089847,64.0,524609.170475,0.811477,99.99984531780119,16.67273,3.127289e-06,99.99998124308978,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99921127,2.99834659,-12.99010619,0.0,0.0,0.0,3.28810272,-0.00571181,-0.00095348,0.0,0.0,0.00078873,-0.00165341,0.00989381,0.0,0.0,0.0,-0.01189723,-0.00571181,-0.00095348
LM_normal,2,45,G0,run530_u0065047.log,0.56146374,89.0,353099.983967,1.295148,99.99963320644044,11.86082,6.902603e-06,99.99994180332389,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99655307,4.99939986,-18.98604055,0.0,0.0,0.0,9.6063677,-0.12261792,0.027207,0.0,0.0,0.00344693,-0.00060014,0.01395945,0.0,0.0,0.0,-0.3936323,-0.12261792,0.027207
LM_normal,2,45,G1,run531_u0065080.log,0.23849462,86.0,128255.670721,0.706192,99.99944938730893,15.16346,1.834902e-06,99.9999878991866,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99826899,2.00086185,-15.01243616,0.0,0.0,0.0,7.838739,-0.04991136,0.01229324,0.0,0.0,0.00173101,0.00086185,-0.01243616,0.0,0.0,0.0,-0.161261,-0.04991136,0.01229324
LM_normal,2,45,G2,run000_u0065009.log,0.39316808000000003,111.0,743064.797425,0.86987,99.99988293483918,26.01133,2.199038e-06,99.99999154584559,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99889068,8.00023286,-22.02806308,0.0,0.0,0.0,12.03463487,-0.08390808,0.01448941,0.0,0.0,0.00110932,0.00023286,-0.02806308,0.0,0.0,0.0,-0.26536533,-0.08390808,0.01448941
LM_normal,2,45,G3,run533_u0065098.log,0.49412279,87.0,296862.956031,1.329009,99.99955231564836,21.71769,2.009018e-06,99.99999074939369,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99737894,6.00026392,-25.00397816,0.0,0.0,0.0,13.74172799,-0.11331469,0.01567256,0.0,0.0,0.00262106,0.00026392,-0.00397816,0.0,0.0,0.0,-0.3582724,-0.11331469,0.01567256
LM_normal,2,45,G4,run534_u0065099.log,0.12039642,88.0,590285.512753,0.918499,99.99984439750253,15.66151,3.4065e-06,99.99997824922374,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99906096,2.99949155,-13.00489374,0.0,0.0,0.0,3.21875329,-0.02600523,0.0068033,0.0,0.0,0.00093904,-0.00050845,-0.00489374,0.0,0.0,0.0,-0.08124666,-0.02600523,0.0068033
LM_normal,2,60,G0,run565_u0065077.log,0.39816874999999996,92.0,444405.975362,1.008196,99.99977313626371,20.06037,5.743792e-06,99.9999713674673,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99698387,4.99970573,-18.97350461,0.0,0.0,0.0,9.73375242,-0.08437779,0.01773759,0.0,0.0,0.00301613,-0.00029427,0.02649539,0.0,0.0,0.0,-0.26624758,-0.08437779,0.01773759
LM_normal,2,60,G1,run566_u0065081.log,0.12452153,104.0,171052.327924,0.708098,99.9995860342805,14.87221,2.321288e-06,99.999984391775,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99959796,2.00026474,-15.02021366,0.0,0.0,0.0,7.92546932,-0.02338704,0.00572337,0.0,0.0,0.00040204,0.00026474,-0.02021366,0.0,0.0,0.0,-0.07453068,-0.02338704,0.00572337
LM_normal,2,60,G2,run567_u0065083.log,0.23970175,117.0,990692.003903,0.848417,99.99991436117415,23.56845,3.414133e-06,99.99998551396888,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99913539,7.99991841,-22.00954688,0.0,0.0,0.0,12.13246503,-0.05426403,0.00740948,0.0,0.0,0.00086461,-8.159e-05,-0.00954688,0.0,0.0,0.0,-0.16753516,-0.05426403,0.00740948
LM_normal,2,60,G3,run568_u0065085.log,0.26124867,105.0,395793.343004,1.081875,99.99972665659514,23.94583,2.352445e-06,99.99999017597217,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99939072,6.00024521,-25.01190982,0.0,0.0,0.0,13.91749755,-0.05716736,0.00881417,0.0,0.0,0.00060928,0.00024521,-0.01190982,0.0,0.0,0.0,-0.18250283,-0.05716736,0.00881417
LM_normal,2,60,G4,run033_u0065082.log,0.16466131,67.0,787014.075754,1.363259,99.99982678086172,16.31541,1.858289e-06,99.99998861022188,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99906555,2.99879652,-12.99262942,0.0,0.0,0.0,3.18845678,-0.03283248,0.01077715,0.0,0.0,0.00093445,-0.00120348,0.00737058,0.0,0.0,0.0,-0.11154317,-0.03283248,0.01077715
LM_normal,2,72,G0,run600_u0065047.log,0.14890759,107.0,533083.850617,1.000327,99.99981235090898,18.22975,2.033832e-06,99.99998884333576,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99897043,4.99996736,-19.00688228,0.0,0.0,0.0,9.89654457,-0.03298539,0.00452228,0.0,0.0,0.00102957,-3.264e-05,-0.00688228,0.0,0.0,0.0,-0.10345543,-0.03298539,0.00452228
LM_normal,2,72,G1,run601_u0065053.log,0.14134811,98.0,205203.072134,0.773621,99.99962299735965,14.61594,1.548149e-06,99.99998940780408,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99850103,2.00154455,-15.01976531,0.0,0.0,0.0,7.91552982,-0.0292586,0.0048105,0.0,0.0,0.00149897,0.00154455,-0.01976531,0.0,0.0,0.0,-0.08447018,-0.0292586,0.0048105
LM_normal,2,72,G2,run038_u0065017.log,0.35327591,125.0,1188809.420882,1.09699,99.99990772364512,21.96658,2.480471e-06,99.99998870797822,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99842122,7.99933294,-22.01225779,0.0,0.0,0.0,12.05433485,-0.07723836,0.01586858,0.0,0.0,0.00157878,-0.00066706,-0.01225779,0.0,0.0,0.0,-0.24566534,-0.07723836,0.01586858
LM_normal,2,72,G3,run603_u0065007.log,0.08187224,128.0,474829.405415,0.988317,99.99979185850987,21.82334,2.909548e-06,99.99998666772363,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00008098,6.00119836,-25.03106872,0.0,0.0,0.0,14.06462168,-0.0139649,-0.00018058,0.0,0.0,-8.098e-05,0.00119836,-0.03106872,0.0,0.0,0.0,-0.0353787,-0.0139649,-0.00018058
LM_normal,2,72,G4,run604_u0065017.log,0.02336318,83.0,944416.191787,1.658235,99.99982441692399,16.27695,2.085908e-06,99.99998718489643,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99865066,2.99981922,-12.99343705,0.0,0.0,0.0,3.29056131,-0.00354315,0.00228831,0.0,0.0,0.00134934,-0.00018078,0.00656295,0.0,0.0,0.0,-0.00943865,-0.00354315,0.00228831
LM_normal,2,90,G0,run635_u0065028.log,0.48178540999999997,97.0,686244.798202,2.011971,99.99970681438967,12.94644,4.966181e-06,99.99996164056682,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99658662,4.9991107,-18.98651526,0.0,0.0,0.0,9.662268,-0.10451869,0.0217473,0.0,0.0,0.00341338,-0.0008893,0.01348474,0.0,0.0,0.0,-0.337732,-0.10451869,0.0217473
LM_normal,2,90,G1,run636_u0065082.log,0.06647861000000001,126.0,256564.098779,1.106887,99.99956857291988,15.45779,1.457463e-06,99.99999057133651,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99984752,2.00169029,-15.01749309,0.0,0.0,0.0,7.96554552,-0.00986111,0.00282716,0.0,0.0,0.00015248,0.00169029,-0.01749309,0.0,0.0,0.0,-0.03445448,-0.00986111,0.00282716
LM_normal,2,90,G2,run637_u0065087.log,0.51972714,104.0,1486112.407553,2.109121,99.99985807796307,24.22771,5.159233e-06,99.99997870523875,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99789817,7.99962621,-22.01286485,0.0,0.0,0.0,11.93195807,-0.11567534,0.02066921,0.0,0.0,0.00210183,-0.00037379,-0.01286485,0.0,0.0,0.0,-0.36804212,-0.11567534,0.02066921
LM_normal,2,90,G3,run044_u0065046.log,0.13631245,110.0,593618.890444,1.400552,99.99976406545974,21.16834,3.74761e-06,99.99998229615551,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99888521,6.00050001,-25.00879369,0.0,0.0,0.0,14.00686683,-0.02851466,0.00425575,0.0,0.0,0.00111479,0.00050001,-0.00879369,0.0,0.0,0.0,-0.09313355,-0.02851466,0.00425575
LM_normal,2,90,G4,run639_u0065099.log,0.17067737,82.0,1180567.976762,2.034353,99.99982768014718,16.16391,3.719194e-06,99.99997699075284,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.9990584,2.9986069,-12.98657011,0.0,0.0,0.0,3.18926763,-0.03325062,0.01092984,0.0,0.0,0.0009416,-0.0013931,0.01342989,0.0,0.0,0.0,-0.11073232,-0.03325062,0.01092984
LM_normal,2,120,G0,run670_u0065017.log,0.35917073,105.0,888681.60867,2.265479,99.99974507416627,19.83034,3.597857e-06,99.99998185680629,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99744643,4.99925312,-18.98382319,0.0,0.0,0.0,9.75324035,-0.07680517,0.01612865,0.0,0.0,0.00255357,-0.00074688,0.01617681,0.0,0.0,0.0,-0.24675965,-0.07680517,0.01612865
LM_normal,2,120,G1,run671_u0065020.log,0.12410665,114.0,342081.828883,1.352337,99.99960467441244,14.77419,2.465573e-06,99.99998331161979,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99976144,2.00161161,-15.04226264,0.0,0.0,0.0,7.94206845,-0.02025648,0.00180581,0.0,0.0,0.00023856,0.00161161,-0.04226264,0.0,0.0,0.0,-0.05793155,-0.02025648,0.00180581
LM_normal,2,120,G2,run672_u0065046.log,0.32296865,113.0,1981311.277653,2.003563,99.99989887691942,24.56292,2.868451e-06,99.99998832202769,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99846699,7.99976011,-22.00921835,0.0,0.0,0.0,12.07215219,-0.07238943,0.01173997,0.0,0.0,0.00153301,-0.00023989,-0.00921835,0.0,0.0,0.0,-0.227848,-0.07238943,0.01173997
LM_normal,2,120,G3,run673_u0065053.log,0.24633134,107.0,791627.501381,2.271431,99.99971306820493,21.9744,1.400238e-06,99.99999362786698,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99906976,6.00051806,-25.03025735,0.0,0.0,0.0,13.94203515,-0.04974026,0.0069202,0.0,0.0,0.00093024,0.00051806,-0.03025735,0.0,0.0,0.0,-0.15796523,-0.04974026,0.0069202
LM_normal,2,120,G4,run674_u0065092.log,0.15705181999999998,70.0,1573829.617913,2.783396,99.99982314502356,16.49906,1.478322e-06,99.99999103996227,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99910752,2.99914677,-12.99016657,0.0,0.0,0.0,3.19582177,-0.03133444,0.00996006,0.0,0.0,0.00089248,-0.00085323,0.00983343,0.0,0.0,0.0,-0.10417818,-0.03133444,0.00996006
LM_normal,2,180,G0,run705_u0065034.log,0.48119036,101.0,1352746.437967,4.15585,99.99969278425851,13.6806,1.1815e-05,99.9999136368288,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99682823,4.99940849,-18.99011765,0.0,0.0,0.0,9.6603904,-0.10650459,0.02143054,0.0,0.0,0.00317177,-0.00059151,0.00988235,0.0,0.0,0.0,-0.3396096,-0.10650459,0.02143054
LM_normal,2,180,G1,run706_u0065037.log,0.12192543,113.0,513061.633653,2.241238,99.999563163984,14.96629,5.238244e-06,99.99996499971603,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99912637,2.00123092,-15.0258256,0.0,0.0,0.0,7.93140287,-0.02116581,0.00423234,0.0,0.0,0.00087363,0.00123092,-0.0258256,0.0,0.0,0.0,-0.06859713,-0.02116581,0.00423234
LM_normal,2,180,G2,run707_u0065085.log,0.17867337,138.0,2972148.998455,2.115459,99.999928823925,23.61527,1.684929e-06,99.99999286508687,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99944223,7.99984562,-22.01526109,0.0,0.0,0.0,12.18155223,-0.03843402,0.00581815,0.0,0.0,0.00055777,-0.00015438,-0.01526109,0.0,0.0,0.0,-0.11844796,-0.03843402,0.00581815
LM_normal,2,180,G3,run058_u0065020.log,0.13909394,109.0,1187265.933471,2.709587,99.99977177926834,22.75844,9.601224e-07,99.99999578124688,762900.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99936732,6.00039659,-25.02141971,0.0,0.0,0.0,14.0140773,-0.02760989,0.00311199,0.0,0.0,0.00063268,0.00039659,-0.02141971,0.0,0.0,0.0,-0.08592308,-0.02760989,0.00311199
LM_normal,2,180,G4,run709_u0065083.log,0.08942954,83.0,2360962.283734,3.866706,99.99983622330494,15.93582,1.7496e-06,99.99998902096031,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99899469,2.99861982,-12.98294164,0.0,0.0,0.0,3.24969194,-0.01560973,0.00406795,0.0,0.0,0.00100531,-0.00138018,0.01705836,0.0,0.0,0.0,-0.05030801,-0.01560973,0.00406795
