Phantom already exists, skipping: cuboid_phantom_3_normal.npy

################################################################################
Running cuboid=normal scenario=G1 N_ANGLES=360, K=3
view   0 | SOD= 570.551 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[  81.309204  -564.17444    -25.       ]
 [ -18.649195   132.69592     18.       ]
 [   0.1481441    0.0208203    0.       ]
 [   0.           0.           0.1496   ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  512.759305  75.099256    806  438.338008  292.280505    713  512.735589  535.090226    798
1    proj_001.png  510.019950  75.042394    802  440.752809  292.258427    712  510.036341  535.076441    798
2    proj_002.png  507.395550  75.059333    809  443.365169  292.231742    712  507.413016  535.226533    799
3    proj_003.png  504.800248  75.065757    806  445.841515  292.185133    713  504.728750  535.301250    800
4    proj_004.png  502.039752  75.000000    805  448.379552  292.190476    714  502.081582  535.281829    809
5    proj_005.png  499.379310  75.030788    812  450.920502  292.153417    717  499.406716  535.337065    804
6    proj_006.png  496.647349  75.017263    811  453.442090  292.138418    708  496.634207  535.338327    801
7    proj_007.png  493.913366  75.018564    808  455.941259  292.151049    715  493.880099  535.370828    809
8    proj_008.png  491.232386  75.017305    809  458.510578  292.102962    709  491.326683  535.452618    802
9    proj_009.png  488.500000  75.000000    808  461.068531  292.088112    715  488.532419  535.416459    802
10   proj_010.png  485.758025  75.000000    810  463.618715  292.086592    716  485.713930  535.460199    804
11   proj_011.png  483.118081  75.038130    813  466.254545  292.142657    715  483.080545  535.491945    807
12   proj_012.png  480.339483  75.019680    813  468.738827  292.043296    716  480.387298  535.493151    803
13   proj_013.png  477.547472  75.016030    811  471.322626  292.051676    716  477.568408  535.482587    804
14   proj_014.png  474.773120  75.003699    811  473.880721  292.042996    721  474.774595  535.484433    803
15   proj_015.png  472.123457  75.017284    810  476.471167  292.053446    711  472.179901  535.552109    806
16   proj_016.png  469.339066  75.000000    814  478.997214  292.062674    718  469.470735  535.473225    803
17   proj_017.png  466.660934  75.000000    814  481.571831  292.040845    710  466.625622  535.432836    804
18   proj_018.png  464.000000  75.000000    805  484.158708  292.032303    712  463.843478  535.459627    805
19   proj_019.png  461.208178  75.017348    807  486.630465  292.038082    709  461.270237  535.485679    803
20   proj_020.png  458.500000  75.000000    808  489.296765  292.088608    711  458.500000  535.500000    806
21   proj_021.png  455.801489  75.000000    806  491.770745  292.056259    711  455.673292  535.432298    805
22   proj_022.png  453.039851  75.000000    803  494.367751  292.145686    707  453.065757  535.403226    806
