Phantom already exists, skipping: cuboid_phantom_4_normal.npy

################################################################################
Running cuboid=normal scenario=G1 N_ANGLES=180, K=4
view   0 | SOD= 565.750 mm | SDD= 721.227 mm | M= 1.275 | incident=3.3432°
[[  57.21255    -562.1528      -28.        ]
 [ -18.490114    153.9744       12.        ]
 [   0.14903073    0.0130385     0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2       y2  area2          x3         y3  area3          x4         y4  area4
range  313.216358  0.634978  101.0  120.285097  4.13769   87.0  281.895176  18.528429  176.0  313.252805  30.285189   86.0
FAILURE!!!! Some beads might have been misidentified
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4
49   proj_049.png  340.679420  120.754617    758  518.522267  272.051282    741  608.075255  433.084184    784  340.670604  583.098425    762
50   proj_050.png  340.123342  120.657825    754  520.363032  272.139628    752  604.989861  433.354880    789  340.101316  582.656579    760
51   proj_051.png  339.769231  120.717507    754  522.288000  272.150667    750  601.658323  433.554443    799  339.782609  582.065876    759
52   proj_052.png  339.590728  120.684768    755  524.080107  272.170895    749  598.394015  433.793017    802  339.587927  581.585302    762
53   proj_053.png  339.639519  120.656876    749  525.949062  272.146113    746  594.775000  434.130000    800  339.615385  580.961538    754
54   proj_054.png  339.888149  120.609854    751  527.848404  272.187500    752  591.206468  434.404229    804  339.861111  580.440476    756
55   proj_055.png  340.162884  120.556742    749  529.568421  272.230263    760  587.438509  434.540373    805  340.196286  579.901857    754
56   proj_056.png  340.826435  120.595461    749  531.197351  272.312583    755  583.454321  434.686420    810  340.849333  579.368000    750
57   proj_057.png  341.602703  120.567568    740  532.965654  272.394980    757  579.400740  434.955610    811  341.538667  578.918667    750
58   proj_058.png  342.553451  120.604871    739  534.602378  272.363276    757  575.323133  435.206854    817  342.553020  578.279195    745
59   proj_059.png  343.760487  120.572395    739  536.112732  272.458886    754  571.150920  435.360736    815  343.732167  577.882907    743
60   proj_060.png  345.036193  120.556300    746  537.773438  272.472656    768  566.747868  435.481121    821  345.042497  577.260292    753
61   proj_061.png  346.507483  120.556463    735  539.154653  272.542595    763  562.398046  435.612943    819  346.526245  576.827725    743
62   proj_062.png  348.332880  120.565217    736  540.651376  272.625164    763  557.793902  435.739024    820  348.300539  576.307278    742
63   proj_063.png  350.129032  120.521505    744  541.980418  272.702350    766  553.324096  435.956627    830  350.149933  575.854083    747
64   proj_064.png  352.225237  120.544098    737  543.284967  272.773856    765  548.572464  436.065217    828  352.190798  575.330176    739
65   proj_065.png  354.424658  120.521918    730  544.591864  272.816273    762  543.823601  436.274939    822  354.358696  574.864130    736
66   proj_066.png  356.678571  120.530220    728  545.803641  272.834850    769  539.097944  436.354293    827  356.681694  574.370219    732
67   proj_067.png  359.359613  120.513140    723  546.906128  272.873533    767  534.207479  436.430639    829  359.270123  573.911323    733
68   proj_068.png  362.000000  120.500000    726  547.990862  272.981723    766  529.344242  436.513939    825  362.021858  573.401639    732
69   proj_069.png  364.903846  120.500000    728  549.039062  273.010417    768  524.373494  436.608434    830  364.864499  573.023035    738
70   proj_070.png  367.912088  120.500000    728  550.009115  273.044271    768  519.383875  436.678700    831  367.833563  572.548831    727
71   proj_071.png  371.000000  120.500000    730  550.880829  273.077720    772  514.400718  436.769139    836  370.991781  572.119178    730
72   proj_072.png  374.437845  120.469613    724  551.806494  273.140260    770  509.273159  436.712589    842  374.383657  571.653740    722
73   proj_073.png  377.750693  120.500000    722  552.537565  273.152850    772  504.243179  436.755635    843  377.727147  571.329640    722
74   proj_074.png  381.343056  120.473611    720  553.215305  273.278859    771  499.196702  436.798587    849  381.349448  570.904696    724
75   proj_075.png  385.034626  120.480609    722  553.863813  273.282750    771  494.152582  436.856808    852  385.024725  570.532967    728
76   proj_076.png  388.900976  120.489540    717  554.433548  273.425806    775  489.110588  436.848235    850  388.862691  570.219140    721
77   proj_077.png  392.829876  120.428769    723  554.916129  273.499355    775  484.081081  436.814336    851  392.868673  569.838577    731
78   proj_078.png  396.902778  120.441667    720  555.356959  273.560567    776  478.995261  436.783175    844  396.891516  569.496523    719
79   proj_079.png  401.149025  120.431755    718  555.635309  273.658505    776  473.970273  436.700357    841  401.114799  569.127248    723
80   proj_080.png  405.419087  120.445367    723  555.979355  273.717419    775  468.947368  436.611244    836  405.430748  568.821330    722
81   proj_081.png  409.731092  120.436975    714  556.166882  273.805951    773  464.019254  436.572804    831  409.712692  568.549512    717
82   proj_082.png  414.412742  120.434903    722  556.258732  273.908150    773  459.109507  436.551143    831  414.380556  568.281944    720
83   proj_083.png  418.867872  120.461752    719  556.339402  273.972692    769  454.312727  436.453333    825  418.941909  567.980636    723
84   proj_084.png  423.582873  120.417127    724  556.287193  274.000000    773  449.474390  436.363415    820  423.593664  567.662534    726
85   proj_085.png  428.339779  120.443370    724  556.301423  274.019405    773  444.694275  436.274056    821  428.360000  567.444138    725
86   proj_086.png  432.968665  120.365123    734  556.218065  274.101935    775  440.019656  436.152334    814  432.974150  567.217687    735
87   proj_087.png  437.832178  120.436893    721  556.013004  274.239272    769  435.474908  435.980416    817  437.862210  567.055935    733
88   proj_088.png  442.748971  120.396433    729  555.783333  274.216667    780  430.951970  435.780788    812  442.854620  566.881793    736
89   proj_089.png  447.789330  120.402189    731  555.332051  274.344872    780  426.599260  435.625154    811  447.842391  566.665761    736
90   proj_090.png  452.922449  120.359184    735  554.914103  274.396154    780  422.343672  435.492556    806  452.930894  566.495935    738
91   proj_091.png  458.061308  120.347411    734  554.332910  274.498094    787  417.994987  435.353383    798  458.059540  566.347767    739
92   proj_092.png  463.238482  120.376694    738  553.727157  274.573604    788  413.925786  435.200000    795  463.276882  566.217742    744
93   proj_093.png  468.448229  120.442779    734  553.007682  274.612036    781  409.871212  434.938131    792  468.402145  566.128686    746
94   proj_094.png  473.641026  120.423752    741  552.351899  274.688608    790  405.811250  434.755000    800  473.688000  566.049333    750
95   proj_095.png  478.933514  120.382632    737  551.534351  274.770992    786  402.095057  434.504436    789  478.900671  566.009396    745
96   proj_096.png  484.148248  120.350404    742  550.614213  274.821066    788  398.415307  434.360100    797  484.134667  565.886667    750
97   proj_097.png  489.455902  120.417910    737  549.659004  274.893997    783  394.744924  434.020305    788  489.443396  565.902965    742
98   proj_098.png  494.793801  120.411051    742  548.628827  274.942602    784  391.405815  433.855879    791  494.740988  565.909212    749
99   proj_099.png  500.017473  120.352151    744  547.585242  275.000000    786  388.011465  433.577070    785  500.074468  565.894947    752
100  proj_100.png  505.228610  120.381016    748  546.500000  275.063131    792  384.885787  433.357868    788  505.251664  565.893475    751
101  proj_101.png  510.632432  120.439189    740  545.352718  275.104930    791  381.931122  433.063776    784  510.601325  566.003974    755
102  proj_102.png  515.844712  120.413655    747  544.119497  275.128302    795  379.020356  432.858779    786  515.830892  565.988016    751
103  proj_103.png  521.040377  120.380888    743  542.727840  275.273408    801  376.364899  432.593434    792  521.062667  566.021333    750
104  proj_104.png  526.337838  120.390541    740  541.417186  275.332503    803  373.744627  432.273072    791  526.292781  566.037433    748
105  proj_105.png  531.500000  120.460490    734  540.000000  275.370927    798  371.316261  432.000000    781  531.481781  566.260459    741
106  proj_106.png  536.542741  120.416554    737  538.457143  275.429814    805  369.094028  431.663278    787  536.539704  566.313594    743
107  proj_107.png  541.696888  120.381597    739  536.925187  275.450125    802  367.026786  431.429847    784  541.706757  566.456757    740
108  proj_108.png  546.722598  120.411367    739  535.368944  275.527950    805  365.133929  431.088010    784  546.749330  566.632708    746
109  proj_109.png  551.724559  120.367707    737  533.685786  275.566085    802  363.295775  430.823303    781  551.734228  566.820134    745
110  proj_110.png  556.636856  120.387534    738  532.062500  275.546250    800  361.819338  430.533079    786  556.712938  566.946092    742
111  proj_111.png  561.542005  120.424119    738  530.373762  275.611386    808  360.298089  430.150318    785  561.596515  567.206434    746
112  proj_112.png  566.360811  120.389189    740  528.545229  275.662949    807  359.084507  429.856594    781  566.340909  567.372995    748
113  proj_113.png  571.071141  120.374497    745  526.709677  275.637717    806  358.014066  429.537084    782  571.072193  567.605615    748
114  proj_114.png  575.640162  120.393531    742  524.890547  275.762438    804  357.125641  429.187179    780  575.695594  567.905207    749
115  proj_115.png  580.218206  120.409639    747  523.029888  275.772105    803  356.356322  428.945083    783  580.234748  568.102122    754
116  proj_116.png  584.657682  120.398922    742  521.112903  275.830025    806  355.875481  428.648267    779  584.635628  568.387314    741
117  proj_117.png  589.016043  120.457219    748  519.182836  275.888060    804  355.442602  428.274235    784  589.049202  568.714096    752
118  proj_118.png  593.213137  120.424933    746  517.168120  275.901619    803  355.259591  427.955243    782  593.254980  569.021248    753
119  proj_119.png  597.287248  120.446980    745  515.185323  275.911692    804  355.256997  427.670483    786  597.292943  569.283622    751
120  proj_120.png  601.280161  120.427614    746  513.156055  275.956305    801  355.322293  427.309554    785  601.347537  569.744341    751
121  proj_121.png  605.229640  120.445928    749  511.039900  275.980050    802  355.579151  426.984556    777  605.254980  570.070385    753
122  proj_122.png  609.085447  120.469960    749  508.990050  275.941542    804  356.079794  426.626770    777  609.071713  570.332005    753
123  proj_123.png  612.755674  120.451268    749  506.873750  275.988750    800  356.689433  426.324742    776  612.769947  570.807181    752
124  proj_124.png  616.210738  120.485906    745  504.839196  276.013819    796  357.500000  426.038860    772  616.154461  571.118509    751
125  proj_125.png  619.675639  120.479139    743  502.734591  276.022642    795  358.501946  425.745785    771  619.682731  571.554217    747
126  proj_126.png  622.865513  120.479361    751  500.587202  276.069009    797  359.618677  425.373541    771  622.851656  571.973510    755
127  proj_127.png  625.898396  120.500000    748  498.480305  276.003812    787  360.922572  425.078740    762  625.936255  572.374502    753
128  proj_128.png  628.859043  120.458777    752  496.283733  276.007566    793  362.307490  424.819974    761  628.863937  572.874505    757
129  proj_129.png  631.681392  120.520750    747  494.142677  276.036616    792  363.980366  424.468586    764  631.657407  573.167989    756
130  proj_130.png  634.207447  120.500000    752  492.020101  276.000000    796  365.775296  424.136662    761  634.236772  573.802910    756
131  proj_131.png  636.734312  120.558077    749  489.928030  276.026515    792  367.698939  423.928382    754  636.759309  574.154255    752
132  proj_132.png  639.000000  120.500000    752  487.818414  276.000000    782  369.818302  423.580902    754  639.067729  574.682603    753
133  proj_133.png  641.159574  120.559840    752  485.778061  276.000000    784  372.029294  423.307590    751  641.184246  575.118825    749
134  proj_134.png  643.124668  120.537135    754  483.634271  276.011509    782  374.357333  423.018667    750  643.132450  575.655629    755
135  proj_135.png  644.928760  120.540897    758  481.555838  276.000000    788  376.928191  422.793883    752  644.935864  576.102094    764
136  proj_136.png  646.533069  120.665344    756  479.509530  275.954257    787  379.572395  422.405954    739  646.562992  576.716535    762
137  proj_137.png  647.964567  120.560367    762  477.511392  275.896203    790  382.346614  422.156707    753  647.917431  577.111402    763
138  proj_138.png  649.106719  120.603426    759  475.433249  275.832494    794  385.293883  421.994681    752  649.122047  577.699475    762
139  proj_139.png  650.181102  120.614173    762  473.472362  275.832915    796  388.259259  421.744709    756  650.258530  578.160105    762
140  proj_140.png  651.130092  120.590013    761  471.570707  275.794192    792  391.591700  421.437751    747  651.096606  578.745431    766
141  proj_141.png  651.833333  120.618110    762  469.631447  275.738365    795  394.853138  421.210948    749  651.811765  579.147712    765
142  proj_142.png  652.329843  120.698953    764  467.656999  275.722573    793  398.179521  420.926862    752  652.388527  579.826597    767
143  proj_143.png  652.679790  120.721785    762  465.787955  275.727729    797  401.793377  420.843709    755  652.680104  580.232770    769
144  proj_144.png  652.807087  120.713911    762  464.105263  275.781955    798  405.290107  420.656417    748  652.827273  580.840260    770
145  proj_145.png  652.790850  120.747712    765  462.312968  275.658354    802  409.094541  420.447403    751  652.840731  581.331593    766
146  proj_146.png  652.500000  120.690909    770  460.533750  275.650000    800  412.974633  420.157543    749  652.533854  581.889323    768
147  proj_147.png  652.027415  120.650131    766  458.755639  275.565163    798  416.950667  420.004000    750  652.059740  582.370130    770
148  proj_148.png  651.445893  120.747066    767  457.264411  275.533835    798  420.904826  419.832440    746  651.403646  582.947917    768
149  proj_149.png  650.708661  120.766404    762  455.574655  275.509410    797  424.987854  419.642375    741  650.726684  583.459845    772
150  proj_150.png  649.705111  120.786370    763  454.048162  275.444867    789  429.216509  419.476319    739  649.643603  584.037859    766
151  proj_151.png  648.415465  120.798165    763  452.573232  275.441919    792  433.493878  419.404082    735  648.367056  584.527886    771
152  proj_152.png  647.031291  120.728814    767  451.155499  275.404551    791  437.811575  419.141319    743  647.027237  585.029831    771
153  proj_153.png  645.395778  120.799472    758  449.804320  275.337992    787  442.238806  419.058345    737  645.430610  585.569390    771
154  proj_154.png  643.720052  120.804688    768  448.449312  275.306633    799  446.658537  418.947154    738  643.731613  586.045161    775
155  proj_155.png  641.790909  120.803896    770  447.193139  275.196950    787  451.226287  418.891599    738  641.813230  586.534371    771
156  proj_156.png  639.650587  120.788787    767  446.019182  275.136829    782  455.726776  418.752732    732  639.601299  587.018182    770
157  proj_157.png  637.206266  120.792428    766  444.890306  275.081633    784  460.397541  418.620219    732  637.206494  587.529870    770
158  proj_158.png  634.841352  120.794538    769  443.816667  275.017949    780  465.010840  418.620596    738  634.747409  588.044041    772
159  proj_159.png  632.071802  120.834204    766  442.794080  274.975547    777  469.575549  418.502747    728  632.054404  588.533679    772
160  proj_160.png  629.205229  120.836601    765  441.843871  274.913548    775  474.460274  418.500000    730  629.231169  589.000000    770
161  proj_161.png  626.172727  120.866234    770  441.051546  274.844072    776  479.159459  418.433784    740  626.169689  589.457254    772
162  proj_162.png  623.014474  120.851316    760  440.172952  274.832250    769  483.940217  418.376359    736  623.078431  589.874510    765
163  proj_163.png  619.741894  120.897536    771  439.462033  274.760618    777  488.691375  418.412399    742  619.733766  590.314286    770
164  proj_164.png  616.125326  120.868146    766  438.888021  274.658854    768  493.487110  418.389417    737  616.134715  590.777202    772
165  proj_165.png  612.460938  120.859375    768  438.189791  274.684555    764  498.183784  418.328378    740  612.520888  591.156658    766
166  proj_166.png  608.614489  120.915912    773  437.714472  274.435463    767  503.082544  418.345061    739  608.669241  591.486486    777
167  proj_167.png  604.614489  120.915912    773  437.186352  274.384514    762  507.819048  418.385034    735  604.652903  591.969032    775
168  proj_168.png  600.556995  120.896373    772  436.891219  274.363041    763  512.519890  418.454047    729  600.590793  592.368286    782
169  proj_169.png  596.383117  120.919481    770  436.585621  274.211765    765  517.268759  418.440655    733  596.336761  592.723650    778
170  proj_170.png  591.904575  120.864052    765  436.394947  274.154255    752  522.000000  418.500000    722  591.893979  593.092932    764
171  proj_171.png  587.327676  120.892950    766  436.186508  274.112434    756  526.598621  418.482759    725  587.394330  593.409794    776
172  proj_172.png  582.791395  120.857888    767  436.119048  274.103175    756  531.404696  418.575967    724  582.895078  593.678756    772
173  proj_173.png  578.000000  120.880983    773  436.054305  274.014570    755  535.885154  418.640056    714  578.051881  593.939040    771
174  proj_174.png  573.079487  120.891026    780  436.082228  273.903183    754  540.518156  418.691341    716  573.143226  594.166452    775
175  proj_175.png  568.150968  120.841290    775  436.235609  273.876841    747  545.049365  418.858956    709  568.193005  594.414508    772
176  proj_176.png  563.188056  120.889454    787  436.377005  273.784759    748  549.500000  419.000000    708  563.288092  594.627401    781
177  proj_177.png  558.221374  120.896947    786  436.725916  273.721845    737  553.842105  419.157895    703  558.195090  594.854005    774
178  proj_178.png  553.000000  120.818414    782  437.035278  273.706920    737  558.278571  419.150000    700  552.990909  595.018182    770
179  proj_179.png  547.735294  120.937340    782  437.500682  273.521146    733  562.504965  419.354610    705  547.778065  595.193548    775

============================================================
Iteration 0
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=   0.000, dOy=   0.000, dOz=   0.000  (mm)
  Object offset: offset_x=   0.000, offset_z=   0.000  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    0.000 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   8.000, y=  50.000, z=   0.000
  Object   : x=   6.000, y=  28.000, z= 577.000
  Detector : x=  -5.000, y=  10.000, z= 720.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 577.423 mm | SDD= 721.227 mm | M= 1.249 | incident=3.3432°
[[   2.     -577.      -22.    ]
 [ -11.      143.       18.    ]
 [   0.1496    0.        0.    ]
 [   0.        0.        0.1496]]
Residual vector length: 2520, Jacobian shape: (2520, 6)
view   0 | SOD= 576.128 mm | SDD= 721.227 mm | M= 1.252 | incident=3.3432°
[[  27.314098   -574.87085     -26.46876   ]
 [ -11.4234085   144.20383      13.53124   ]
 [   0.14950433    0.00534941    0.        ]
 [   0.            0.            0.1496    ]]

iter 00 cost=2129203.435507 -> 196712.900244 |dtheta|=7.008654e+00  lambda=1.000e-02

============================================================
Iteration 1
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -4.667, dOy=  -4.469, dOz=  -1.763  (mm)
  Object offset: offset_x=  -0.074, offset_z=   0.243  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    2.049 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   8.000, y=  50.000, z=   0.000
  Object   : x=   1.333, y=  23.531, z= 575.237
  Detector : x=  -5.000, y=  10.000, z= 720.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 576.128 mm | SDD= 721.227 mm | M= 1.252 | incident=3.3432°
[[  27.314098   -574.87085     -26.46876   ]
 [ -11.4234085   144.20383      13.53124   ]
 [   0.14950433    0.00534941    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 2520, Jacobian shape: (2520, 6)
view   0 | SOD= 573.859 mm | SDD= 721.227 mm | M= 1.257 | incident=3.3432°
[[  45.385715   -571.3819      -27.867954  ]
 [ -14.727683    146.22203      12.132046  ]
 [   0.149279      0.00979491    0.        ]
 [   0.            0.            0.1496    ]]

iter 01 cost=196712.900244 -> 24976.240705 |dtheta|=3.352140e+00  lambda=3.333e-03

============================================================
Iteration 2
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -5.811, dOy=  -5.868, dOz=  -4.011  (mm)
  Object offset: offset_x=  -0.066, offset_z=   0.138  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    3.754 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   8.000, y=  50.000, z=   0.000
  Object   : x=   0.189, y=  22.132, z= 572.989
  Detector : x=  -5.000, y=  10.000, z= 720.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 573.859 mm | SDD= 721.227 mm | M= 1.257 | incident=3.3432°
[[  45.385715   -571.3819      -27.867954  ]
 [ -14.727683    146.22203      12.132046  ]
 [   0.149279      0.00979491    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 2520, Jacobian shape: (2520, 6)
view   0 | SOD= 572.020 mm | SDD= 721.227 mm | M= 1.261 | incident=3.3432°
[[  51.83375    -568.9703      -28.15054   ]
 [ -16.315159    147.91513      11.849461  ]
 [   0.1491599     0.01146666    0.        ]
 [   0.            0.            0.1496    ]]

iter 02 cost=24976.240705 -> 9123.671439 |dtheta|=1.933960e+00  lambda=1.111e-03

============================================================
Iteration 3
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -6.030, dOy=  -6.151, dOz=  -5.798  (mm)
  Object offset: offset_x=  -0.041, offset_z=   0.068  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    4.396 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   8.000, y=  50.000, z=   0.000
  Object   : x=  -0.030, y=  21.849, z= 571.202
  Detector : x=  -5.000, y=  10.000, z= 720.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 572.020 mm | SDD= 721.227 mm | M= 1.261 | incident=3.3432°
[[  51.83375    -568.9703      -28.15054   ]
 [ -16.315159    147.91513      11.849461  ]
 [   0.1491599     0.01146666    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 2520, Jacobian shape: (2520, 6)
view   0 | SOD= 570.584 mm | SDD= 721.227 mm | M= 1.264 | incident=3.3432°
[[  55.212894   -567.20703     -28.166416  ]
 [ -17.328888    149.24724      11.833584  ]
 [   0.14908682    0.01238072    0.        ]
 [   0.            0.            0.1496    ]]

iter 03 cost=9123.671439 -> 4906.427289 |dtheta|=1.460909e+00  lambda=3.704e-04

============================================================
Iteration 4
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -6.065, dOy=  -6.166, dOz=  -7.216  (mm)
  Object offset: offset_x=  -0.017, offset_z=   0.046  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    4.747 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   8.000, y=  50.000, z=   0.000
  Object   : x=  -0.065, y=  21.834, z= 569.784
  Detector : x=  -5.000, y=  10.000, z= 720.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 570.584 mm | SDD= 721.227 mm | M= 1.264 | incident=3.3432°
[[  55.212894   -567.20703     -28.166416  ]
 [ -17.328888    149.24724      11.833584  ]
 [   0.14908682    0.01238072    0.        ]
 [   0.            0.            0.1496    ]]
