Phantom already exists, skipping: cuboid_phantom_2_normal.npy

################################################################################
Running cuboid=normal scenario=G2 N_ANGLES=180, K=2
view   0 | SOD= 560.647 mm | SDD= 761.018 mm | M= 1.357 | incident=2.9645°
[[ 135.2794     -543.50665     -25.        ]
 [ -44.036404    195.25572      10.        ]
 [   0.1445025     0.03871933    0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2         y2  area2
range  333.601724  1.226994  136.0  333.546892  30.849362  133.0
FAILURE!!!! Some beads might have been misidentified
            image          x1          y1  area1          x2          y2  area2
51   proj_051.png  281.870044  127.437225    908  281.835920  616.060976    902
52   proj_052.png  282.553965  127.453744    908  282.511551  615.485149    909
53   proj_053.png  283.368479  127.483907    901  283.411504  614.977876    904
54   proj_054.png  284.430804  127.500000    896  284.429679  614.486157    903
55   proj_055.png  285.710615  127.548603    895  285.701794  613.949552    892
56   proj_056.png  287.104612  127.565804    889  287.086130  613.376957    894
57   proj_057.png  288.767416  127.524719    890  288.777652  612.890519    886
58   proj_058.png  290.579661  127.563842    885  290.615558  612.370913    887
59   proj_059.png  292.638732  127.578709    883  292.667044  611.892412    883
60   proj_060.png  294.763905  127.599319    881  294.766892  611.352477    888
61   proj_061.png  297.134396  127.629841    878  297.127418  610.980660    879
62   proj_062.png  299.672790  127.694604    871  299.700913  610.391553    876
63   proj_063.png  302.400231  127.681661    867  302.341379  609.985057    870
64   proj_064.png  305.263279  127.750577    866  305.282258  609.561060    868
65   proj_065.png  308.305910  127.749710    863  308.241339  609.062356    866
66   proj_066.png  311.566434  127.723776    858  311.595128  608.658933    862
67   proj_067.png  314.923077  127.743590    858  314.903824  608.133256    863
68   proj_068.png  318.422584  127.750873    859  318.431555  607.854988    862
69   proj_069.png  322.063011  127.802800    857  322.049354  607.477086    851
70   proj_070.png  325.983645  127.846963    856  325.906977  607.044186    860
71   proj_071.png  329.938824  127.838824    850  329.937574  606.650177    849
72   proj_072.png  334.031802  127.849234    849  333.916764  606.219226    853
73   proj_073.png  338.108235  127.805882    850  338.157710  605.924065    856
74   proj_074.png  342.575650  127.884161    846  342.562500  605.649764    848
75   proj_075.png  346.963529  127.850588    850  347.005882  605.232941    850
76   proj_076.png  351.640000  127.895294    850  351.623681  604.974209    853
77   proj_077.png  356.347877  127.870283    848  356.318075  604.715962    852
78   proj_078.png  361.071262  127.905374    856  361.085781  604.374853    851
79   proj_079.png  365.984813  127.931075    856  366.048951  604.142191    858
80   proj_080.png  370.950935  127.947430    856  370.935972  603.938300    859
81   proj_081.png  375.976798  127.947796    862  375.957176  603.796296    864
82   proj_082.png  380.982639  127.957176    864  380.997688  603.447399    865
83   proj_083.png  386.127315  127.947917    864  386.175520  603.222864    866
84   proj_084.png  391.467213  127.959016    854  391.500000  603.109302    860
85   proj_085.png  396.882966  127.964079    863  396.877739  602.966551    867
86   proj_086.png  402.202312  127.946821    865  402.199768  602.838560    861
87   proj_087.png  407.725581  127.961628    860  407.714452  602.743590    858
88   proj_088.png  413.176879  127.969942    865  413.199533  602.648775    857
89   proj_089.png  418.784223  127.981439    862  418.708479  602.443670    861
90   proj_090.png  424.261072  127.987179    858  424.214368  602.375435    863
91   proj_091.png  429.952270  127.963912    859  429.967555  602.296640    863
92   proj_092.png  435.480881  127.997683    863  435.508083  602.285219    866
93   proj_093.png  441.072093  127.981395    860  441.130384  602.180442    859
94   proj_094.png  446.812717  128.000000    865  446.798619  602.246260    869
95   proj_095.png  452.329099  127.966513    866  452.374276  602.282735    863
96   proj_096.png  458.000000  128.000000    865  458.000000  602.247387    861
97   proj_097.png  463.683295  128.000000    862  463.607184  602.377752    863
98   proj_098.png  469.197905  128.000000    859  469.203963  602.398601    858
99   proj_099.png  474.815545  127.961717    862  474.841860  602.550000    860
100  proj_100.png  480.300000  127.969767    860  480.368605  602.617442    860
101  proj_101.png  485.901620  127.983796    864  485.910776  602.819235    863
102  proj_102.png  491.256083  127.946698    863  491.255491  602.924855    865
103  proj_103.png  496.850694  127.934028    864  496.831991  603.021864    869
104  proj_104.png  502.114451  127.973410    865  502.104046  603.176879    865
105  proj_105.png  507.468060  127.954704    861  507.452354  603.407577    871
106  proj_106.png  512.759494  127.942463    869  512.691514  603.647936    872
107  proj_107.png  517.926182  127.903114    867  517.929885  603.868966    870
108  proj_108.png  522.983834  127.922633    866  522.974742  604.078071    871
109  proj_109.png  528.000000  127.916955    867  528.016110  604.249712    869
110  proj_110.png  532.948157  127.910138    868  532.942595  604.640643    871
111  proj_111.png  537.822451  127.934708    873  537.816000  604.939429    875
112  proj_112.png  542.481100  127.853379    873  542.537058  605.163056    877
113  proj_113.png  547.085714  127.900571    875  547.079636  605.447099    879
114  proj_114.png  551.615034  127.843964    878  551.656463  605.870748    882
115  proj_115.png  556.000000  127.920364    879  556.015945  606.078588    878
116  proj_116.png  560.312145  127.810443    881  560.333333  606.470056    885
117  proj_117.png  564.452703  127.855856    888  564.483108  606.945946    888
118  proj_118.png  568.462147  127.842938    885  568.449831  607.201804    887
119  proj_119.png  572.343182  127.818182    880  572.334459  607.666667    888
120  proj_120.png  576.107184  127.800456    877  576.063277  608.040678    885
121  proj_121.png  579.575621  127.770880    886  579.629339  608.489362    893
122  proj_122.png  583.147392  127.775510    882  583.053348  608.928490    881
123  proj_123.png  586.405862  127.719278    887  586.436445  609.332958    889
124  proj_124.png  589.483616  127.651977    885  589.505631  609.793919    888
125  proj_125.png  592.437079  127.698876    890  592.451794  610.232063    892
126  proj_126.png  595.211646  127.642777    893  595.193946  610.751121    892
127  proj_127.png  597.828125  127.563616    896  597.874720  611.218121    894
128  proj_128.png  600.278271  127.583149    902  600.323009  611.671460    904
129  proj_129.png  602.563960  127.628476    899  602.535477  612.187361    902
130  proj_130.png  604.647514  127.580110    905  604.649667  612.731707    902
131  proj_131.png  606.522075  127.555188    906  606.562431  613.198895    905
132  proj_132.png  608.198889  127.545556    900  608.207506  613.664459    906
133  proj_133.png  609.748889  127.500000    900  609.742826  614.299117    906
134  proj_134.png  611.011025  127.481808    907  610.989023  614.686059    911
135  proj_135.png  612.182819  127.471366    908  612.178924  615.354555    911
136  proj_136.png  613.124176  127.464835    910  613.171429  615.791209    910
137  proj_137.png  613.787445  127.414097    908  613.770833  616.350877    912
138  proj_138.png  614.407692  127.420879    910  614.431567  616.844371    906
139  proj_139.png  614.603732  127.402854    911  614.655022  617.403930    916
140  proj_140.png  614.813115  127.379235    915  614.757642  617.942140    916
141  proj_141.png  614.716157  127.327511    916  614.779348  618.520652    920
142  proj_142.png  614.485310  127.389554    919  614.488017  619.096950    918
143  proj_143.png  614.005423  127.361171    922  614.027086  619.556880    923
144  proj_144.png  613.312296  127.293798    919  613.330416  620.182713    914
145  proj_145.png  612.428727  127.291621    919  612.467027  620.606486    925
146  proj_146.png  611.353579  127.301518    922  611.377440  621.334056    922
147  proj_147.png  610.053203  127.297503    921  610.104752  621.657667    926
148  proj_148.png  608.506522  127.244565    920  608.536295  622.286024    923
149  proj_149.png  606.766811  127.224512    922  606.793737  622.707343    926
150  proj_150.png  604.916667  127.219697    924  604.903122  623.428418    929
151  proj_151.png  602.759140  127.183871    930  602.825107  623.769313    932
152  proj_152.png  600.534557  127.153348    926  600.544576  624.348013    931
153  proj_153.png  598.071888  127.101931    932  598.056684  624.761497    935
154  proj_154.png  595.391586  127.128371    927  595.338362  625.373922    928
155  proj_155.png  592.484392  127.078579    929  592.464017  625.715360    931
156  proj_156.png  589.442641  127.061688    924  589.407767  626.317152    927
157  proj_157.png  586.302603  127.035792    922  586.243534  626.627155    928
158  proj_158.png  582.708243  127.024946    922  582.716274  627.241970    934
159  proj_159.png  579.178879  127.006466    928  579.200000  627.548387    930
160  proj_160.png  575.437838  126.981622    925  575.407527  627.962366    930
161  proj_161.png  571.461787  126.953714    929  571.498396  628.428877    935
162  proj_162.png  567.406015  126.962406    931  567.374332  628.728342    935
163  proj_163.png  563.095440  126.938494    943  563.094180  629.162963    945
164  proj_164.png  558.857749  126.970276    942  558.789586  629.566419    941
165  proj_165.png  554.035903  126.939810    947  554.164916  629.927521    952
166  proj_166.png  549.516402  126.847619    945  549.511135  630.237540    943
167  proj_167.png  544.801471  126.894958    952  544.757128  630.534319    947
168  proj_168.png  539.753684  126.877895    950  539.771488  630.879455    954
169  proj_169.png  534.568565  126.858650    948  534.579390  631.131441    951
170  proj_170.png  529.422875  126.861490    953  529.514256  631.362196    947
171  proj_171.png  524.130073  126.869927    961  524.257895  631.620000    950
172  proj_172.png  518.903727  126.843685    966  518.924274  631.818465    964
173  proj_173.png  513.465092  126.875770    974  513.460104  631.931606    965
174  proj_174.png  507.921026  126.785641    975  507.934579  632.111111    963
175  proj_175.png  502.252567  126.899384    974  502.210800  632.253375    963
176  proj_176.png  496.572308  126.858462    975  496.553702  632.534932    959
177  proj_177.png  490.787037  126.840535    972  490.783195  632.729253    964
178  proj_178.png  484.883077  126.785641    975  484.924587  632.819215    968
179  proj_179.png  479.033777  126.786080    977  479.043121  632.869610    974

============================================================
Iteration 0
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=   0.000, dOy=   0.000, dOz=   0.000  (mm)
  Object offset: offset_x=   0.000, offset_z=   0.000  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    0.000 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=  15.000, y=  42.000, z= 582.000
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 582.682 mm | SDD= 761.018 mm | M= 1.306 | incident=2.9645°
[[ -25.     -582.      -13.    ]
 [  -7.      178.       22.    ]
 [   0.1496    0.        0.    ]
 [   0.        0.        0.1496]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 575.156 mm | SDD= 761.018 mm | M= 1.323 | incident=2.9645°
[[  11.154431   -574.606       -22.530384  ]
 [   1.8891834   185.55067      12.469616  ]
 [   0.14950378    0.00536467    0.        ]
 [   0.            0.            0.1496    ]]

iter 00 cost=5493130.562214 -> 215200.385711 |dtheta|=1.849871e+01  lambda=1.000e-02

============================================================
Iteration 1
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -12.785, dOy=  -9.530, dOz=  -8.631  (mm)
  Object offset: offset_x=  -2.757, offset_z=   1.268  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    2.055 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=   2.215, y=  32.470, z= 573.369
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 575.156 mm | SDD= 761.018 mm | M= 1.323 | incident=2.9645°
[[  11.154431   -574.606       -22.530384  ]
 [   1.8891834   185.55067      12.469616  ]
 [   0.14950378    0.00536467    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.136 mm | SDD= 761.018 mm | M= 1.332 | incident=2.9645°
[[  18.529295   -570.29224     -24.90202   ]
 [   2.7011437   189.75609      10.0979805 ]
 [   0.14945188    0.0066553     0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2         y2  area2
range  334.270553  1.265265  145.0  334.246518  30.443169  147.0
FAILURE!!!! Some beads might have been misidentified

iter 01 cost=215200.385711 -> 16833.499635 |dtheta|=5.218865e+00  lambda=3.333e-03

============================================================
Iteration 2
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -14.550, dOy= -11.902, dOz= -12.820  (mm)
  Object offset: offset_x=  -3.590, offset_z=   1.372  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    2.550 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=   0.450, y=  30.098, z= 569.180
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.136 mm | SDD= 761.018 mm | M= 1.332 | incident=2.9645°
[[  18.529295   -570.29224     -24.90202   ]
 [   2.7011437   189.75609      10.0979805 ]
 [   0.14945188    0.0066553     0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2         y2  area2
range  334.270553  1.265265  145.0  334.246518  30.443169  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1         x2         y2  area2
range  334.149573  1.284247  146.0  334.17393  30.406476  144.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.282009  1.293431  144.0  334.251704  30.404082  150.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.261786  1.244855  145.0  334.266128  30.427547  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.224857  1.191322  150.0  334.274153  30.398542  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.270553  1.265265  145.0  334.244821  30.443169  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.275382  1.261622  145.0  334.244475  30.417306  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.270553  1.277044  145.0  334.244821  30.404511  150.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.231218  1.273301  145.0  334.229508  30.435868  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.270553  1.293431  146.0  334.250256  30.419232  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.222693  1.284247  145.0  334.227448  30.410605  149.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1          x2         y2  area2
range  334.39678  1.239125  144.0  334.408608  30.404251  146.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1          x2         y2  area2
range  334.01862  1.255572  145.0  334.025774  30.421468  149.0
FAILURE!!!! Some beads might have been misidentified
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 567.228 mm | SDD= 761.018 mm | M= 1.342 | incident=2.9645°
[[  23.56739    -566.1842      -25.042181  ]
 [   0.9864819   193.69348       9.957819  ]
 [   0.14938685    0.00798298    0.        ]
 [   0.            0.            0.1496    ]]
              x1        y1  area1          x2         y2  area2
range  333.87897  1.189264  150.0  333.844943  31.149051  143.0
FAILURE!!!! Some beads might have been misidentified

iter 02 cost=16833.499635 -> 7511.747205 |dtheta|=3.777009e+00  lambda=1.111e-03

============================================================
Iteration 3
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -14.746, dOy= -12.042, dOz= -16.550  (mm)
  Object offset: offset_x=  -3.575, offset_z=   1.185  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    3.059 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=   0.254, y=  29.958, z= 565.450
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 567.228 mm | SDD= 761.018 mm | M= 1.342 | incident=2.9645°
[[  23.56739    -566.1842      -25.042181  ]
 [   0.9864819   193.69348       9.957819  ]
 [   0.14938685    0.00798298    0.        ]
 [   0.            0.            0.1496    ]]
              x1        y1  area1          x2         y2  area2
range  333.87897  1.189264  150.0  333.844943  31.149051  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.798285  1.195636  151.0  333.810336  31.124202  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.833932  1.162363  151.0  333.797035  31.150775  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.866601  1.197487  151.0  333.874648  31.072508  144.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.860628  1.197283  145.0  333.905761  31.230324  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2        y2  area2
range  333.866481  1.201984  150.0  333.853054  31.13472  142.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1          x2         y2  area2
range  333.87897  1.189264  150.0  333.877302  31.165014  143.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1         x2         y2  area2
range  333.87897  1.159419  153.0  333.86838  31.136782  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.851379  1.185558  150.0  333.828005  31.135097  142.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1         x2         y2  area2
range  333.89707  1.170442  151.0  333.93142  31.127708  144.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2        y2  area2
range  333.851379  1.184916  151.0  333.828005  31.14771  143.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  334.025231  1.154465  151.0  334.026325  31.129342  144.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.606986  1.161081  152.0  333.576243  31.142557  143.0
FAILURE!!!! Some beads might have been misidentified
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 565.276 mm | SDD= 761.018 mm | M= 1.346 | incident=2.9645°
[[  31.460415   -563.8396      -25.15288   ]
 [  -2.0428991   195.6349        9.84712   ]
 [   0.14925665    0.01012989    0.        ]
 [   0.            0.            0.1496    ]]
              x1        y1  area1          x2         y2  area2
range  333.56421  1.144068  152.0  333.538328  31.285544  148.0
FAILURE!!!! Some beads might have been misidentified

iter 03 cost=7511.747205 -> 4778.496529 |dtheta|=2.001298e+00  lambda=3.704e-04

============================================================
Iteration 4
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -14.824, dOy= -12.153, dOz= -18.352  (mm)
  Object offset: offset_x=  -3.385, offset_z=   1.028  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    3.883 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=   0.176, y=  29.847, z= 563.648
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 565.276 mm | SDD= 761.018 mm | M= 1.346 | incident=2.9645°
[[  31.460415   -563.8396      -25.15288   ]
 [  -2.0428991   195.6349        9.84712   ]
 [   0.14925665    0.01012989    0.        ]
 [   0.            0.            0.1496    ]]
              x1        y1  area1          x2         y2  area2
range  333.56421  1.144068  152.0  333.538328  31.285544  148.0
FAILURE!!!! Some beads might have been misidentified
               x1       y1  area1          x2         y2  area2
range  333.579711  1.13807  151.0  333.560275  31.276453  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.554418  1.152679  153.0  333.509773  31.286054  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.592155  1.129221  154.0  333.505352  31.242586  145.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.542011  1.081477  143.0  333.588961  31.239053  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.548096  1.139518  152.0  333.531208  31.285544  146.0
FAILURE!!!! Some beads might have been misidentified
              x1        y1  area1          x2         y2  area2
range  333.56421  1.144068  152.0  333.549568  31.274391  148.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.580757  1.127904  151.0  333.555529  31.286501  148.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.548096  1.141933  152.0  333.524075  31.301176  148.0
FAILURE!!!! Some beads might have been misidentified
               x1       y1  area1          x2         y2  area2
range  333.619663  1.13807  151.0  333.578521  31.319219  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1         x2         y2  area2
range  333.516243  1.136931  152.0  333.51109  31.268297  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.692674  1.141711  151.0  333.672239  31.240081  148.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2       y2  area2
range  333.441455  1.141933  151.0  333.385418  31.3079  146.0
FAILURE!!!! Some beads might have been misidentified
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 563.886 mm | SDD= 761.018 mm | M= 1.350 | incident=2.9645°
[[  37.156567   -562.0998      -25.10849   ]
 [  -4.392186    196.97707       9.89151   ]
 [   0.14914092    0.01171083    0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2         y2  area2
range  333.271324  1.289303  162.0  333.241309  31.433859  152.0
FAILURE!!!! Some beads might have been misidentified

iter 04 cost=4778.496529 -> 3577.975958 |dtheta|=1.421760e+00  lambda=1.235e-04

============================================================
Iteration 5
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -14.846, dOy= -12.108, dOz= -19.616  (mm)
  Object offset: offset_x=  -3.195, offset_z=   0.900  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    4.490 deg
============================================================

Unity geometry (world coordinates):
  Source   : x= -10.000, y=  55.000, z=   0.000
  Object   : x=   0.154, y=  29.892, z= 562.384
  Detector : x=   8.000, y=  20.000, z= 760.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 563.886 mm | SDD= 761.018 mm | M= 1.350 | incident=2.9645°
[[  37.156567   -562.0998      -25.10849   ]
 [  -4.392186    196.97707       9.89151   ]
 [   0.14914092    0.01171083    0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2         y2  area2
range  333.271324  1.289303  162.0  333.241309  31.433859  152.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.112949  1.275619  158.0  333.126142  31.463617  144.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.280711  1.318845  162.0  333.245251  31.467025  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.261253  1.290131  154.0  333.244555  31.531829  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.237611  1.306381  163.0  333.251446  31.401665  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.271324  1.289303  163.0  333.252024  31.443749  151.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1         x2         y2  area2
range  333.271324  1.281061  162.0  333.25062  31.416687  151.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.271324  1.266007  163.0  333.252024  31.436828  150.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.271324  1.283571  159.0  333.241309  31.441729  149.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1        x2         y2  area2
range  333.271324  1.292305  161.0  333.2755  31.463893  146.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1        x2         y2  area2
range  333.256403  1.282493  160.0  333.1973  31.471749  147.0
FAILURE!!!! Some beads might have been misidentified
               x1        y1  area1          x2         y2  area2
range  333.394863  1.281512  161.0  333.416444  31.436132  148.0
