Phantom already exists, skipping: cuboid_phantom_6_normal.npy

################################################################################
Running cuboid=normal scenario=G0 N_ANGLES=360, K=6
view   0 | SOD= 570.548 mm | SDD= 675.501 mm | M= 1.184 | incident=3.8197°
[[  98.97946    -561.3404      -25.        ]
 [ -18.05941     102.420006     20.        ]
 [   0.14732724    0.02597777    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5          x6          y6  area6
49   proj_049.png  388.525988  62.498960    481  369.103139  148.199552    446  498.806378  230.993166    439  601.771971  316.251781    421  521.318872  407.164859    461  388.512658  500.563291    474
50   proj_050.png  386.525988  62.498960    481  369.130631  148.211712    444  500.091116  231.018223    439  602.538642  316.374707    427  520.580435  407.171739    460  386.450526  500.473684    475
51   proj_051.png  384.490526  62.475789    475  369.162528  148.178330    443  501.337900  231.038813    438  603.443662  316.535211    426  519.858388  407.263617    459  384.496829  500.350951    473
52   proj_052.png  382.500000  62.500000    476  369.275785  148.143498    446  502.891204  231.046296    432  604.460621  316.649165    419  519.137555  407.399563    458  382.516949  500.152542    472
53   proj_053.png  380.509514  62.475687    473  369.512195  148.159645    451  504.025229  231.009174    436  605.127962  316.744076    422  518.479212  407.341357    457  380.544492  500.025424    472
54   proj_054.png  378.605150  62.500000    466  369.626398  148.102908    447  505.173913  231.064073    437  606.056206  316.875878    427  517.835165  407.397802    455  378.528662  499.859873    471
55   proj_055.png  376.732484  62.520170    471  369.888383  148.107062    439  506.808756  231.057604    434  606.871495  316.964953    428  517.050661  407.491189    454  376.603854  499.693790    467
56   proj_056.png  374.948936  62.500000    470  370.135135  148.083333    444  507.918794  231.034803    431  607.443662  317.115023    426  516.312910  407.483589    457  374.915254  499.478814    472
57   proj_057.png  373.051064  62.500000    470  370.377828  148.047511    442  509.175115  231.105991    434  608.053488  317.176744    430  515.520697  407.516340    459  372.982979  499.423404    470
58   proj_058.png  371.209850  62.548180    467  370.706150  147.974943    439  510.517241  231.057471    435  608.816705  317.271462    431  514.700873  407.580786    458  371.199153  499.224576    472
59   proj_059.png  369.475269  62.509677    465  371.045558  148.000000    439  511.741339  231.087760    433  609.382151  317.471396    437  513.958696  407.647826    460  369.488323  498.976645    471
60   proj_060.png  367.743590  62.500000    468  371.335601  147.979592    441  512.946759  231.164352    432  609.821101  317.573394    436  513.107991  407.630670    463  367.762208  498.789809    471
61   proj_061.png  366.064795  62.522678    463  371.881007  147.933638    437  514.122970  231.139211    431  610.446512  317.693023    430  512.307190  407.705882    459  366.101075  498.589247    465
62   proj_062.png  364.449679  62.524625    467  372.207763  147.942922    438  515.401392  231.141531    431  610.919540  317.832184    435  511.539301  407.737991    458  364.486022  498.522581    465
63   proj_063.png  362.832976  62.531049    467  372.665919  147.811659    446  516.695455  231.306818    440  611.244292  317.952055    438  510.574514  407.803456    463  362.777542  498.309322    472
64   proj_064.png  361.247312  62.561290    465  373.273543  147.804933    446  517.891204  231.210648    432  611.786697  318.029817    436  509.719828  407.775862    464  361.303609  498.138004    471
65   proj_065.png  359.700214  62.550321    467  373.721348  147.806742    445  519.032258  231.241935    434  612.065909  318.204545    440  508.885776  407.818966    464  359.717622  497.836518    471
66   proj_066.png  358.247335  62.550107    469  374.292135  147.719101    445  520.216092  231.347126    435  612.429213  318.366292    445  508.202174  407.886957    460  358.261242  497.618844    467
67   proj_067.png  356.751606  62.556745    467  374.937079  147.768539    445  521.370709  231.363844    437  612.623874  318.412162    444  507.299127  407.951965    458  356.752137  497.514957    468
68   proj_068.png  355.380645  62.595699    465  375.564334  147.695260    443  522.535963  231.389791    431  612.891403  318.576923    442  506.387800  407.997821    459  355.411638  497.403017    464
69   proj_069.png  353.959227  62.626609    466  376.235955  147.667416    445  523.653670  231.447248    436  613.043084  318.664399    441  505.490196  408.078431    459  353.952688  497.234409    465
70   proj_070.png  352.592672  62.530172    464  376.895692  147.646259    441  524.819635  231.458904    438  613.222973  318.745495    444  504.532751  408.159389    458  352.640086  496.931034    464
71   proj_071.png  351.387097  62.513978    465  377.618834  147.625561    446  525.956522  231.469108    437  613.344519  318.868009    447  503.652174  408.204348    460  351.332613  496.671706    463
72   proj_072.png  350.000000  62.572354    463  378.345291  147.589686    446  527.029680  231.458904    438  613.514477  319.120267    449  502.697168  408.244009    459  350.052061  496.505423    461
73   proj_073.png  348.765086  62.618534    464  379.110609  147.562077    443  528.101810  231.495475    442  613.492239  319.254989    451  501.721739  408.234783    460  348.778970  496.369099    466
74   proj_074.png  347.660907  62.630670    463  379.926009  147.567265    446  529.230425  231.510067    447  613.474725  319.364835    455  500.788793  408.308190    464  347.649573  496.085470    468
75   proj_075.png  346.500000  62.628821    458  380.733032  147.522624    442  530.196347  231.566210    438  613.405765  319.447894    451  499.810870  408.330435    460  346.494600  495.848812    463
76   proj_076.png  345.365591  62.756989    465  381.630385  147.473923    441  531.308559  231.574324    444  613.373626  319.584615    455  498.944444  408.314103    468  345.498929  495.653105    467
77   proj_077.png  344.323974  62.730022    463  382.574032  147.457859    439  532.376975  231.550790    443  613.215385  319.615385    455  498.006424  408.357602    467  344.429185  495.469957    466
78   proj_078.png  343.288793  62.747845    464  383.420091  147.420091    438  533.370455  231.661364    440  612.935982  319.757174    453  497.070815  408.388412    466  343.395699  495.294624    465
79   proj_079.png  342.364238  62.635762    453  384.419725  147.467890    436  534.325688  231.674312    436  612.793792  319.906874    451  496.116883  408.376623    462  342.477223  495.013015    461
80   proj_080.png  341.420705  62.632159    454  385.394077  147.425968    439  535.306636  231.693364    437  612.460526  320.081140    456  495.121475  408.364425    461  341.495652  494.771739    460
81   proj_081.png  340.632035  62.744589    462  386.400000  147.400000    440  536.263039  231.736961    441  612.171429  320.228571    455  494.074946  408.430407    467  340.556277  494.608225    462
82   proj_082.png  339.689130  62.728261    460  387.368182  147.404545    440  537.206818  231.788636    440  611.849673  320.320261    459  493.083333  408.455128    468  339.648472  494.412664    458
83   proj_083.png  339.000000  62.621505    465  388.459091  147.375000    440  538.128378  231.855856    444  611.422907  320.493392    454  492.120172  408.493562    466  338.922414  494.211207    464
84   proj_084.png  338.234783  62.643478    460  389.526077  147.394558    441  539.006849  231.920091    438  611.015217  320.595652    460  491.159483  408.519397    464  338.273913  493.939130    460
85   proj_085.png  337.548246  62.651316    456  390.621315  147.301587    441  539.974828  231.897025    437  610.530702  320.695175    456  490.228261  408.504348    460  337.525275  493.637363    455
86   proj_086.png  336.872570  62.704104    463  391.722595  147.346756    447  540.751121  231.943946    446  609.965885  320.831557    469  489.222944  408.476190    462  336.917211  493.514161    459
87   proj_087.png  336.287582  62.708061    459  392.915909  147.256818    440  541.662896  232.045249    442  609.443723  320.878788    462  488.101512  408.509719    463  336.269737  493.317982    456
88   proj_088.png  335.664488  62.688453    459  394.128378  147.231982    444  542.449889  232.033408    449  608.814894  321.097872    470  487.141026  408.534188    468  335.639913  492.997831    461
89   proj_089.png  335.244493  62.733480    454  395.346067  147.211236    445  543.286667  232.120000    450  608.149893  321.256959    467  486.150743  408.566879    471  335.267974  492.797386    459
90   proj_090.png  334.720621  62.764967    451  396.547945  147.207763    438  544.097727  232.059091    440  607.478355  321.432900    462  485.100642  408.556745    467  334.773128  492.588106    454
91   proj_091.png  334.286031  62.753880    451  397.795455  147.090909    440  544.829213  232.168539    445  606.794872  321.418803    468  484.126068  408.561966    468  334.247788  492.398230    452
92   proj_092.png  333.855234  62.781737    449  399.147392  147.097506    441  545.554566  232.260579    449  606.074786  321.559829    468  483.051392  408.541756    467  333.885906  492.118568    447
93   proj_093.png  333.525499  62.811530    451  400.326531  147.167800    441  546.276786  232.254464    448  605.250000  321.675214    468  482.025751  408.545064    466  333.484444  491.857778    450
94   proj_094.png  333.199105  62.762864    447  401.617978  147.141573    445  547.057778  232.288889    450  604.408898  321.819915    472  481.008493  408.524416    471  333.262115  491.594714    454
95   proj_095.png  332.950339  62.828442    443  403.022936  147.013761    436  547.678492  232.365854    451  603.539615  321.901499    467  480.010593  408.533898    472  332.877232  491.479911    448
96   proj_096.png  332.726244  62.776018    442  404.388636  147.047727    440  548.436526  232.383073    449  602.602564  322.076923    468  479.006383  408.540426    470  332.732739  491.258352    449
97   proj_097.png  332.389140  62.843891    442  405.808219  147.054795    438  549.024609  232.489933    447  601.643923  322.191898    469  477.929336  408.550321    467  332.483221  490.923937    447
98   proj_098.png  332.305239  62.865604    439  407.114679  146.979358    436  549.652655  232.453540    452  600.550538  322.329032    465  476.901075  408.556989    465  332.338600  490.688488    443
99   proj_099.png  332.246544  62.880184    434  408.628440  147.020642    436  550.248322  232.494407    447  599.546237  322.438710    465  475.937768  408.551502    466  332.311512  490.507901    443
100  proj_100.png  332.270023  62.890160    437  410.081633  146.972789    441  550.887417  232.505519    453  598.459227  322.500000    466  474.919149  408.557447    470  332.276169  490.233853    449
101  proj_101.png  332.235023  62.953917    434  411.510251  146.974943    439  551.398210  232.557047    447  597.339744  322.561966    468  473.844017  408.596154    468  332.260369  489.960829    434
102  proj_102.png  332.191244  62.919355    434  412.956522  146.970252    437  552.015385  232.567033    455  596.124197  322.725910    467  472.808917  408.577495    471  332.311364  489.736364    440
103  proj_103.png  332.264368  62.912644    435  414.500000  146.913636    440  552.506637  232.643805    452  594.972632  322.880000    475  471.807611  408.551797    473  332.305430  489.563348    442
104  proj_104.png  332.360092  62.860092    436  416.002288  146.935927    437  553.070796  232.703540    452  593.675105  322.993671    474  470.705757  408.545842    469  332.358621  489.381609    435
105  proj_105.png  332.772936  62.917431    436  417.617450  146.977629    447  553.432967  232.630769    455  592.479915  323.016913    473  469.714894  408.485106    470  332.787185  489.100686    437
106  proj_106.png  333.000000  62.981609    435  419.029478  146.900227    441  553.953229  232.746102    449  591.233684  323.225263    475  468.676533  408.517970    473  332.972414  488.954023    435
107  proj_107.png  333.025229  62.990826    436  420.787330  146.873303    442  554.438865  232.827511    458  589.645435  323.292994    471  467.690021  408.511677    471  333.148148  488.701389    432
108  proj_108.png  333.390995  62.909953    422  422.192308  146.895928    442  554.751648  232.903297    455  588.403805  323.369979    473  466.720339  408.533898    472  333.537209  488.513953    430
109  proj_109.png  333.851508  63.000000    431  423.921348  146.912360    445  555.119469  232.918142    452  587.023758  323.488121    463  465.783439  408.526539    471  333.796253  488.149883    427
110  proj_110.png  334.158140  62.974419    430  425.485261  146.780045    441  555.498906  232.921225    457  585.542194  323.599156    474  464.829832  408.567227    476  334.220418  487.976798    431
111  proj_111.png  334.654846  62.973995    423  427.231461  146.896629    445  555.798246  232.953947    456  584.035941  323.697674    473  463.805031  408.540881    477  334.588372  487.762791    430
112  proj_112.png  335.103529  63.000000    425  428.658427  146.838202    445  556.175705  233.145336    461  582.511677  323.853503    471  462.798742  408.475891    477  335.054245  487.580189    424
113  proj_113.png  335.582547  62.955189    424  430.445701  146.766968    442  556.426696  233.133479    457  580.993711  323.947589    477  461.747899  408.390756    476  335.674473  487.264637    427
114  proj_114.png  336.100000  62.976190    420  432.065022  146.802691    446  556.663774  233.199566    461  579.427368  323.993684    475  460.718487  408.401261    476  336.097448  487.000000    431
115  proj_115.png  336.923990  63.000000    421  433.791383  146.782313    441  556.941935  233.298925    465  577.830898  324.108559    479  459.619450  408.336152    473  336.857143  486.908665    427
116  proj_116.png  337.447552  62.976690    429  435.497748  146.768018    444  557.203905  233.347072    461  576.106695  324.223849    478  458.700000  408.400000    470  337.445498  486.689573    422
117  proj_117.png  338.023641  63.002364    423  437.337079  146.746067    445  557.389130  233.332609    460  574.484277  324.312369    477  457.795833  408.335417    480  338.086854  486.361502    426
118  proj_118.png  338.990521  63.026066    422  438.906393  146.751142    438  557.460526  233.309211    456  572.667373  324.360169    472  456.919149  408.342553    470  338.834123  486.137441    422
119  proj_119.png  339.682243  63.000000    428  440.575556  146.728889    450  557.545455  233.391775    462  570.974843  324.492662    477  455.945378  408.310924    476  339.615566  485.912736    424
120  proj_120.png  340.361502  63.000000    426  442.468750  146.703125    448  557.673203  233.509804    459  569.200422  324.597046    474  455.054968  408.306554    473  340.460993  485.782506    423
121  proj_121.png  341.147619  63.023810    420  444.312217  146.733032    442  557.698031  233.555799    457  567.454158  324.560768    469  454.080169  408.312236    474  341.265700  485.507246    414
122  proj_122.png  342.075650  63.068558    423  445.856818  146.747727    440  557.880694  233.503254    461  565.556025  324.661734    473  453.100840  408.266807    476  342.193780  485.239234    418
123  proj_123.png  343.009390  63.025822    426  447.612472  146.690423    449  557.881974  233.545064    466  563.790456  324.697095    482  452.106557  408.143443    488  343.189573  485.191943    422
124  proj_124.png  344.016509  63.021226    424  449.517778  146.677778    450  557.878525  233.646421    461  561.836100  324.875519    482  451.179381  408.043299    485  344.169451  484.837709    419
125  proj_125.png  345.066986  63.095694    418  451.362613  146.641892    444  557.951965  233.652838    458  559.975104  324.993776    482  450.212944  408.125261    479  345.128329  484.648910    413
126  proj_126.png  346.090047  63.092417    422  453.224944  146.706013    449  557.913043  233.669565    460  558.000000  325.049689    483  449.373717  408.084189    487  346.182482  484.459854    411
127  proj_127.png  347.153477  63.069544    417  454.735892  146.607223    443  557.740576  233.713969    451  556.000000  325.049689    483  448.696466  408.049896    481  347.230583  484.315534    412
128  proj_128.png  348.232614  63.093525    417  456.607143  146.636161    448  557.659292  233.794248    452  554.006186  325.134021    485  447.824742  408.002062    485  348.329327  484.074519    416
129  proj_129.png  349.547215  63.108959    413  458.488839  146.671875    448  557.611111  233.875556    450  551.979036  325.310273    477  446.829218  407.983539    486  349.459135  483.865385    416
130  proj_130.png  350.864734  63.072464    414  460.443459  146.682927    451  557.505543  233.922395    451  549.928721  325.396226    477  445.985656  407.979508    488  350.740920  483.707022    413
131  proj_131.png  351.982885  63.151589    409  462.308889  146.644444    450  557.500000  234.000000    448  547.863732  325.471698    477  445.133333  407.854167    480  352.000000  483.500000    412
132  proj_132.png  353.118644  63.084746    413  463.977728  146.663697    449  557.372197  234.008969    446  545.832636  325.552301    478  444.389937  407.819706    477  353.200000  483.286747    415
133  proj_133.png  354.508475  63.075061    413  465.728665  146.601751    457  557.135556  234.113333    450  543.656965  325.540541    481  443.520747  407.834025    482  354.577670  483.053398    412
134  proj_134.png  355.927007  63.136253    411  467.572687  146.625551    454  556.699332  234.158129    449  541.487500  325.641667    480  442.583682  407.784519    478  355.896386  482.807229    415
135  proj_135.png  357.260341  63.109489    411  469.500000  146.560000    450  556.576497  234.146341    451  539.362683  325.670860    477  441.871102  407.711019    481  357.201474  482.737101    407
136  proj_136.png  358.656174  63.067797    413  471.345898  146.563193    451  556.377232  234.198661    448  537.039419  325.767635    482  441.035491  407.716075    479  358.751843  482.471744    407
137  proj_137.png  360.312655  63.163772    403  473.205240  146.646288    458  556.017857  234.296875    448  534.959100  325.854806    489  440.213251  407.631470    483  360.230198  482.346535    404
138  proj_138.png  361.584158  63.121287    404  475.103896  146.645022    462  555.668889  234.360000    450  532.834356  325.822086    489  439.479167  407.547917    480  361.535627  482.162162    407
139  proj_139.png  363.295844  63.193154    409  476.883369  146.622030    463  555.283186  234.360619    452  530.408081  325.888889    495  438.778008  407.493776    482  363.343210  481.891358    405
140  proj_140.png  364.655860  63.219451    401  478.850325  146.613883    461  554.962719  234.418860    456  528.136735  325.961224    490  438.048936  407.482979    470  364.640898  481.872818    401
141  proj_141.png  366.413366  63.222772    404  480.598272  146.591793    463  554.625835  234.447661    449  525.969325  325.963190    489  437.280000  407.477895    475  366.363861  481.596535    404
142  proj_142.png  367.985366  63.263415    410  482.346320  146.645022    462  554.038031  234.534676    447  523.614754  326.051230    488  436.566596  407.367865    473  367.919118  481.500000    408
143  proj_143.png  369.549751  63.228856    402  484.150985  146.630197    457  553.761261  234.569820    444  521.352577  326.146392    485  435.745763  407.368644    472  369.482500  481.250000    400
144  proj_144.png  371.289604  63.195545    404  486.026144  146.551198    459  553.171875  234.613839    448  519.052209  326.082329    498  435.216387  407.245798    476  371.195545  481.136139    404
145  proj_145.png  372.958435  63.173594    409  487.901747  146.574236    458  552.771111  234.631111    450  516.656566  326.135354    495  434.491597  407.186975    476  373.004890  480.926650    409
146  proj_146.png  374.616915  63.238806    402  489.673160  146.612554    462  552.220982  234.633929    448  514.338742  326.119675    493  433.735729  407.179704    473  374.738916  480.785714    406
147  proj_147.png  376.503686  63.203931    407  491.573593  146.536797    462  551.630769  234.716484    455  511.982000  326.160000    500  433.078675  407.078675    483  376.462871  480.561881    404
148  proj_148.png  378.308458  63.248756    402  493.425163  146.600868    461  551.240000  234.713333    450  509.773547  326.176353    499  432.482030  407.019027    473  378.259352  480.458853    401
149  proj_149.png  380.168317  63.247525    404  495.307860  146.591703    458  550.568233  234.838926    447  507.180000  326.268000    500  431.896624  406.983122    474  380.113580  480.259259    405
150  proj_150.png  381.897500  63.297500    400  497.118681  146.573626    455  549.934685  234.905405    444  504.900398  326.199203    502  431.240938  406.889126    469  381.975000  480.165000    400
151  proj_151.png  383.829208  63.237624    404  498.840959  146.603486    459  549.302691  234.867713    446  502.491124  326.238659    507  430.575693  406.827292    469  383.816832  480.000000    404
152  proj_152.png  385.758105  63.276808    401  500.679121  146.632967    455  548.727477  234.981982    444  500.073123  326.312253    506  430.036247  406.773987    469  385.749386  479.899263    407
153  proj_153.png  387.675676  63.245700    407  502.542670  146.636761    457  548.009029  235.006772    443  497.821359  326.370874    515  429.455696  406.763713    474  387.704156  479.787286    409
154  proj_154.png  389.628713  63.230198    404  504.336283  146.595133    452  547.363839  235.066964    448  495.183432  326.358974    507  428.801706  406.618337    469  389.646617  479.518797    399
155  proj_155.png  391.671605  63.214815    405  506.092920  146.597345    452  546.516630  235.059867    451  492.937378  326.459883    511  428.434599  406.613924    474  391.673317  479.386534    401
156  proj_156.png  393.717762  63.228710    411  507.923077  146.635165    455  545.699346  235.137255    459  490.388235  326.390196    510  427.818182  406.587738    473  393.642857  479.219212    406
157  proj_157.png  395.739024  63.246341    410  509.628009  146.680525    457  545.045752  235.276688    459  487.994129  326.475538    511  427.356540  406.481013    474  395.644444  479.180247    405
158  proj_158.png  397.772616  63.266504    409  511.451754  146.728070    456  544.306167  235.224670    454  485.545817  326.420319    502  426.847780  406.486258    473  397.794621  479.044010    409
159  proj_159.png  399.858881  63.253041    411  513.226164  146.687361    451  543.466083  235.210066    457  483.127237  326.453280    503  426.295359  406.316456    474  399.893204  478.958738    412
160  proj_160.png  401.990361  63.284337    415  515.000000  146.701754    456  542.632385  235.297593    457  480.597194  326.388778    499  425.881104  406.322718    471  402.063107  478.868932    412
161  proj_161.png  404.203883  63.233010    412  516.671111  146.713333    450  541.701525  235.370370    459  478.286290  326.471774    496  425.374468  406.195745    470  404.113801  478.723971    413
162  proj_162.png  406.319048  63.195238    420  518.430464  146.713024    453  540.862069  235.370690    464  475.838323  326.451098    501  424.991597  406.142857    476  406.255370  478.644391    419
163  proj_163.png  408.466200  63.296037    429  520.164080  146.629712    451  539.961290  235.425806    465  473.375746  326.419483    503  424.415254  406.095339    472  408.504651  478.469767    430
164  proj_164.png  410.563510  63.357968    433  521.780000  146.655556    450  539.115139  235.475480    469  470.910537  326.413519    503  424.006250  406.025000    480  410.580645  478.410138    434
165  proj_165.png  412.776744  63.351163    430  523.500000  146.741071    448  538.296774  235.513978    465  468.387879  326.426263    495  423.617521  406.000000    468  412.795349  478.246512    430
