Phantom already exists, skipping: cuboid_phantom_4_normal.npy

################################################################################
Running cuboid=normal scenario=G3 N_ANGLES=360, K=4
view   0 | SOD= 556.844 mm | SDD= 802.742 mm | M= 1.442 | incident=4.7367°
[[ 239.08467    -500.88773     -45.        ]
 [-110.79194     218.66446      20.        ]
 [   0.13558364    0.06322369    0.        ]
 [   0.            0.            0.1496    ]]
               x1         y1  area1          x2        y2  area2          x3         y3  area3          x4         y4  area4
range  354.222374  11.605125  140.0  136.162521  8.973947   86.0  318.928341  31.158755  212.0  354.218608  45.737346  108.0
FAILURE!!!! Some beads might have been misidentified
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4
30   proj_030.png  416.621469  123.425141    708  486.197269  288.003035    659  672.593651  462.636508    630  416.620199  658.530583    703
31   proj_031.png  413.977528  123.431180    712  487.291411  287.941718    652  673.249605  462.812006    633  414.055635  658.285307    701
32   proj_032.png  411.495050  123.302687    707  488.353211  287.914373    654  673.672986  463.240126    633  411.372857  658.041429    700
33   proj_033.png  408.776371  123.299578    711  489.517504  287.914764    657  674.000000  463.420221    633  408.905714  657.907143    700
34   proj_034.png  406.370945  123.166432    709  490.628225  287.934750    659  674.323391  463.726845    637  406.302128  657.550355    705
35   proj_035.png  403.943020  123.111111    702  491.648402  287.820396    657  674.695447  464.023548    637  403.877874  657.326149    696
36   proj_036.png  401.310000  123.070000    700  492.748080  287.840246    651  674.860759  464.278481    632  401.506456  657.060258    697
37   proj_037.png  399.032717  122.998578    703  493.796636  287.781346    654  675.288401  464.542320    638  399.014306  656.736767    699
38   proj_038.png  396.724928  122.871060    698  495.112135  287.758833    651  675.410938  464.856250    640  396.594556  656.527221    698
39   proj_039.png  394.393768  122.777620    706  496.190184  287.694785    652  675.507788  465.000000    642  394.424677  656.274032    697
40   proj_040.png  392.048641  122.751073    699  497.295559  287.643185    653  675.543344  465.312693    646  392.125529  656.014104    709
41   proj_041.png  389.786325  122.639601    702  498.354740  287.685015    654  675.620955  465.604006    649  389.733711  655.668555    706
42   proj_042.png  387.647564  122.617479    698  499.577573  287.678955    651  675.677966  465.879815    649  387.591954  655.397989    696
43   proj_043.png  385.471264  122.570402    696  500.704791  287.630603    647  675.581431  466.175038    657  385.456366  655.040057    699
44   proj_044.png  383.362857  122.470000    700  501.866154  287.630769    650  675.330804  466.393020    659  383.374111  654.765292    703
45   proj_045.png  381.202279  122.427350    702  502.990712  287.616099    646  675.207576  466.742424    660  381.292023  654.525641    702
46   proj_046.png  379.124821  122.365854    697  504.127527  287.609642    643  675.055639  466.966917    665  379.277056  654.150072    693
47   proj_047.png  377.169320  122.251809    691  505.359813  287.524922    642  674.806647  467.126888    662  377.290647  653.841727    695
48   proj_048.png  375.357143  122.188571    700  506.465517  287.506270    638  674.458522  467.532428    663  375.350575  653.650862    696
49   proj_049.png  373.468481  122.106017    698  507.600932  287.607143    644  674.122206  467.812221    671  373.451659  653.207792    693
50   proj_050.png  371.537118  122.048035    687  508.838760  287.533333    645  673.834575  468.086438    671  371.594790  652.933430    691
51   proj_051.png  369.804598  121.880747    696  509.941267  287.519320    647  673.248512  468.267857    672  369.829023  652.597701    696
52   proj_052.png  368.025862  121.771552    696  511.186625  287.531882    643  672.882265  468.560358    671  368.008785  652.187408    683
53   proj_053.png  366.292857  121.704286    700  512.431853  287.476263    653  672.348148  468.885926    675  366.333333  651.893218    693
54   proj_054.png  364.650360  121.530935    695  513.472222  287.504630    648  671.706845  469.096726    672  364.616618  651.578717    686
55   proj_055.png  363.056440  121.568741    691  514.643519  287.507716    648  671.150442  469.339233    678  363.068513  651.218659    686
56   proj_056.png  361.479256  121.503577    699  515.831547  287.545176    653  670.403226  469.687683    682  361.430216  650.831655    695
57   proj_057.png  360.000000  121.412446    691  516.989114  287.519440    643  669.639053  469.917160    676  359.979502  650.506589    683
58   proj_058.png  358.518895  121.212209    688  518.167435  287.494624    651  668.908419  470.062038    677  358.557471  650.156609    696
59   proj_059.png  357.135642  121.265512    693  519.275915  287.506098    656  668.021898  470.402920    685  357.065029  649.722543    692
60   proj_060.png  355.722384  121.103198    688  520.497696  287.522273    651  667.039359  470.650146    686  355.706647  649.426301    692
61   proj_061.png  354.403179  121.065029    692  521.741194  287.496172    653  666.089838  471.030928    679  354.450502  649.035868    697
62   proj_062.png  353.251809  120.907381    691  522.854325  287.515933    659  665.213450  471.153509    684  353.124098  648.604618    693
63   proj_063.png  351.893119  120.780381    683  524.029186  287.592934    651  664.156977  471.447674    688  351.983965  648.320700    686
64   proj_064.png  350.770015  120.723435    687  525.135671  287.600610    656  663.043478  471.663768    690  350.860231  647.896254    694
65   proj_065.png  349.605839  120.624818    685  526.363775  287.608828    657  661.998553  471.972504    691  349.700434  647.573082    691
66   proj_066.png  348.596798  120.558952    687  527.528158  287.700152    657  660.870130  472.174603    693  348.604348  647.181159    690
67   proj_067.png  347.635704  120.483309    689  528.663077  287.643077    650  659.661871  472.489209    695  347.691304  646.688406    690
68   proj_068.png  346.721902  120.420749    694  529.853659  287.653963    656  658.383191  472.702279    702  346.746377  646.349275    690
69   proj_069.png  345.893372  120.341499    694  530.942511  287.674735    661  657.060519  472.988473    694  345.871157  645.980966    683
70   proj_070.png  345.045255  120.175182    685  532.084720  287.717095    661  655.642346  473.244635    699  345.048458  645.709251    681
71   proj_071.png  344.412281  120.039474    684  533.254160  287.715582    661  654.295615  473.396040    707  344.379562  645.277372    685
72   proj_072.png  343.556204  120.001460    685  534.304217  287.715361    664  652.784397  473.682270    705  343.648256  644.856105    688
73   proj_073.png  343.016176  119.910294    680  535.469265  287.778111    667  651.415121  473.912981    701  342.963072  644.431315    677
74   proj_074.png  342.381872  119.830609    673  536.631818  287.787879    660  649.772989  474.155172    696  342.302671  644.118694    674
75   proj_075.png  341.805060  119.735119    672  537.685801  287.782477    662  648.359773  474.338527    706  341.780560  643.658321    679
76   proj_076.png  341.332340  119.552906    671  538.846970  287.831818    660  646.654830  474.606534    704  341.288690  643.275298    672
77   proj_077.png  340.872404  119.553412    674  539.998494  287.849398    664  645.035261  474.843441    709  340.885587  642.977712    673
78   proj_078.png  340.258929  119.340774    672  541.064468  287.874063    667  643.403409  475.068182    704  340.345238  642.525298    672
79   proj_079.png  340.078519  119.146667    675  542.106767  287.876692    665  641.578431  475.270308    714  340.056380  642.094955    674
80   proj_080.png  339.806015  119.097744    665  543.108434  287.929217    664  639.753156  475.460028    713  339.839763  641.707715    674
81   proj_081.png  339.541730  119.086495    659  544.306061  287.962121    660  638.064011  475.661451    703  339.568835  641.344932    661
82   proj_082.png  339.390318  118.969743    661  545.327769  287.965099    659  636.160284  475.831206    705  339.308271  640.879699    665
83   proj_083.png  339.220030  118.930197    659  546.444113  287.986587    671  634.306723  476.064426    714  339.188341  640.539611    669
84   proj_084.png  339.025758  118.868182    660  547.478455  287.997028    673  632.374480  476.410541    721  339.110945  640.107946    667
85   proj_085.png  339.027068  118.777444    665  548.516987  288.013294    677  630.371191  476.520776    722  339.039216  639.725490    663
86   proj_086.png  339.082067  118.547112    658  549.532738  288.056548    672  628.382476  476.673157    719  339.068598  639.314024    656
87   proj_087.png  339.133028  118.481651    654  550.581845  288.063988    672  626.345404  476.862117    718  339.116031  638.887023    655
88   proj_088.png  339.365031  118.335890    652  551.707715  288.100890    674  624.285118  477.155772    719  339.295732  638.522866    656
89   proj_089.png  339.514593  118.290323    651  552.658754  288.100890    674  622.187586  477.318621    725  339.447328  638.126718    655
90   proj_090.png  339.651703  118.212074    646  553.626506  288.170181    664  619.969101  477.483146    712  339.719136  637.694444    648
91   proj_091.png  340.056748  118.030675    652  554.523881  288.282090    670  617.819444  477.722222    720  340.077982  637.295107    654
92   proj_092.png  340.380062  118.014019    642  555.500747  288.318386    669  615.585298  477.834951    721  340.431433  636.907550    649
93   proj_093.png  340.821538  117.878462    650  556.499257  288.395245    673  613.306207  478.038621    725  340.730354  636.611710    649
94   proj_094.png  341.164087  117.772446    646  557.413589  288.460857    677  611.054167  478.147222    720  341.247312  636.138249    651
95   proj_095.png  341.864198  117.668210    648  558.459736  288.455344    683  608.723433  478.250681    734  341.723077  635.707692    650
96   proj_096.png  342.289308  117.610063    636  559.346491  288.464912    684  606.428571  478.531593    728  342.211509  635.381026    643
97   proj_097.png  342.973643  117.417054    645  560.205839  288.478832    685  604.004082  478.721088    735  342.917305  634.941807    653
98   proj_098.png  343.574841  117.374204    628  561.041481  288.605926    675  601.639503  478.834254    724  343.537383  634.503115    642
99   proj_099.png  344.289969  117.318182    638  561.939528  288.703540    678  599.147945  478.952055    730  344.249221  634.277259    642
100  proj_100.png  345.048137  117.246894    644  562.833089  288.726208    683  596.841248  479.162822    737  344.987578  633.641304    644
101  proj_101.png  345.802488  117.113530    643  563.732456  288.808480    684  594.311989  479.295640    734  345.847352  633.425234    642
102  proj_102.png  346.749609  116.973396    639  564.551524  288.840348    689  591.686649  479.401907    734  346.799073  633.009274    647
103  proj_103.png  347.700311  116.875776    644  565.232117  288.909489    685  589.309264  479.550409    734  347.722481  632.592248    645
104  proj_104.png  348.578370  116.782132    638  566.083333  288.937135    684  586.680593  479.614555    742  348.664606  632.290572    647
105  proj_105.png  349.593997  116.695103    633  566.966325  288.988287    683  584.061995  479.757412    742  349.675000  631.803125    640
106  proj_106.png  350.604134  116.585056    629  567.687591  288.982482    685  581.508108  479.836486    740  350.810047  631.510204    637
107  proj_107.png  351.867508  116.558360    634  568.504335  289.039017    692  578.922043  480.008065    744  351.875394  631.137224    634
108  proj_108.png  353.006369  116.455414    628  569.266667  289.073913    690  576.202685  480.100671    745  353.017460  630.747619    630
109  proj_109.png  354.190923  116.377152    639  569.991441  289.168331    701  573.600791  480.235837    759  354.090625  630.412500    640
110  proj_110.png  355.502408  116.301766    623  570.622832  289.226879    692  570.965147  480.297587    746  355.476800  630.054400    625
111  proj_111.png  356.686400  116.164800    625  571.387143  289.292857    700  568.157124  480.378162    751  356.798732  629.637084    631
112  proj_112.png  358.216966  116.137031    613  572.030435  289.420290    690  565.500000  480.500000    744  358.114105  629.370840    631
113  proj_113.png  359.500000  116.000000    624  572.726496  289.405983    702  562.769333  480.624000    750  359.534181  628.906200    629
114  proj_114.png  360.941935  115.890323    620  573.339542  289.446991    698  560.021305  480.758988    751  360.972973  628.567568    629
115  proj_115.png  362.504823  115.776527    622  573.968391  289.570402    696  557.245684  480.721116    753  362.414286  628.339683    630
116  proj_116.png  363.993651  115.633333    630  574.539230  289.624822    701  554.475497  480.823841    755  363.996795  627.846154    624
117  proj_117.png  365.575563  115.591640    622  575.120464  289.722787    689  551.625000  480.941489    752  365.620032  627.554849    629
118  proj_118.png  367.283892  115.570973    627  575.802023  289.764451    692  548.878113  481.022280    763  367.266348  627.274322    627
119  proj_119.png  368.823910  115.491115    619  576.227405  289.823615    686  546.066225  480.984106    755  368.818476  626.886548    617
120  proj_120.png  370.605519  115.389610    616  576.860704  289.906158    682  543.148880  481.018445    759  370.682258  626.575806    620
121  proj_121.png  372.364228  115.359350    615  577.395349  289.965116    688  540.328063  481.054018    759  372.330632  626.218801    617
122  proj_122.png  374.217532  115.266234    616  577.832117  290.030657    685  537.500000  481.124021    766  374.138158  625.937500    608
123  proj_123.png  376.001634  115.173203    612  578.373199  290.106628    694  534.664499  481.170351    769  376.071313  625.627229    617
124  proj_124.png  377.931929  115.106969    617  578.694524  290.161383    694  531.818299  481.234536    776  377.859223  625.338188    618
125  proj_125.png  379.929276  114.978618    608  579.357039  290.264151    689  529.005155  481.332474    776  379.702922  624.920455    616
126  proj_126.png  381.802288  114.941176    612  579.643895  290.308140    688  526.116279  481.396641    774  381.630115  624.689034    611
127  proj_127.png  383.708266  114.818476    617  580.139332  290.431060    689  523.285714  481.380952    777  383.662338  624.384740    616
128  proj_128.png  385.766063  114.736409    607  580.509601  290.443131    677  520.394293  481.341115    771  385.696870  624.079077    607
129  proj_129.png  387.771901  114.669421    605  580.918129  290.558480    684  517.546164  481.322497    769  387.804276  623.830592    608
130  proj_130.png  389.773984  114.577236    615  581.120116  290.591896    691  514.741117  481.356599    788  389.852800  623.572800    625
131  proj_131.png  392.043831  114.582792    616  581.658926  290.735849    689  511.879795  481.301790    782  392.155844  623.240260    616
132  proj_132.png  394.187399  114.466882    619  581.888081  290.802326    688  508.982074  481.336748    781  394.301459  622.954619    617
133  proj_133.png  396.323002  114.417618    613  582.198540  290.916788    685  506.068123  481.336761    778  396.489499  622.738288    619
134  proj_134.png  398.776683  114.397373    609  582.420058  290.931686    688  503.166667  481.263566    774  398.672609  622.479741    617
135  proj_135.png  400.967213  114.281967    610  582.611679  290.948905    685  500.369509  481.237726    774  401.003295  622.149918    607
136  proj_136.png  403.320132  114.320132    606  582.982196  291.011869    674  497.463035  481.083009    771  403.300987  621.901316    608
137  proj_137.png  405.676471  114.227124    612  583.227074  291.045124    687  494.630829  481.125648    772  405.552167  621.616372    623
138  proj_138.png  407.921697  114.114192    613  583.271408  291.130624    689  491.810323  481.085161    775  407.977456  621.500805    621
139  proj_139.png  410.443548  114.074194    620  583.568966  291.271552    696  489.028387  481.081290    775  410.498382  621.208738    618
140  proj_140.png  412.848534  113.954397    614  583.789855  291.301449    690  486.184655  481.010403    769  412.843393  620.944535    613
141  proj_141.png  415.322632  113.898876    623  583.787879  291.409812    693  483.335501  481.001300    769  415.322632  620.717496    623
142  proj_142.png  417.908360  113.863344    622  583.867143  291.502857    700  480.554981  480.978008    773  417.898734  620.493671    632
143  proj_143.png  420.445860  113.775478    628  583.973011  291.571023    704  477.745431  480.842037    766  420.475358  620.232114    629
144  proj_144.png  423.011111  113.776190    630  583.990028  291.599715    702  475.009162  480.862565    764  422.949206  620.144444    630
145  proj_145.png  425.532385  113.701422    633  584.056497  291.677966    708  472.239216  480.800000    765  425.539683  619.852381    630
146  proj_146.png  428.257911  113.642405    632  584.195683  291.761151    695  469.454545  480.665775    748  428.224138  619.728840    638
147  proj_147.png  430.890625  113.621875    640  584.253219  291.841202    699  466.796296  480.583333    756  430.840376  619.455399    639
148  proj_148.png  433.476562  113.604687    640  584.272334  291.959654    694  464.054377  480.555703    754  433.517829  619.215504    645
149  proj_149.png  436.012308  113.601538    650  584.293525  292.102158    695  461.262032  480.318182    748  436.004559  619.047112    658
150  proj_150.png  438.592535  113.461897    643  584.201166  292.132653    686  458.585366  480.223577    738  438.598145  618.922720    647
151  proj_151.png  441.141321  113.387097    651  584.132267  292.257267    688  455.959459  480.118919    740  441.177542  618.837633    659
152  proj_152.png  443.975498  113.366003    653  584.065217  292.359420    690  453.385246  480.077869    732  443.865152  618.721212    660
153  proj_153.png  446.678899  113.321101    654  584.001447  292.421129    691  450.693570  480.004104    731  446.684451  618.391768    656
154  proj_154.png  449.380734  113.298165    654  583.852174  292.436232    690  448.135246  479.923497    732  449.435780  618.207951    654
155  proj_155.png  452.172840  113.228395    648  583.685879  292.500000    694  445.555858  479.805177    734  452.175492  618.130106    661
156  proj_156.png  454.981481  113.273148    648  583.500000  292.545977    696  443.047814  479.632514    732  455.025797  618.034901    659
157  proj_157.png  457.840979  113.189602    654  583.394886  292.633523    704  440.568276  479.531034    725  457.870287  617.935143    663
158  proj_158.png  460.740000  113.175385    650  583.161151  292.617266    695  438.246154  479.408392    715  460.631098  617.777439    656
159  proj_159.png  463.630303  113.153030    660  582.791193  292.707386    704  435.826207  479.257931    725  463.496252  617.643178    667
160  proj_160.png  466.367713  113.159940    669  582.631876  292.781382    709  433.442577  479.065826    714  466.456036  617.473920    671
161  proj_161.png  469.200303  113.083460    659  582.381974  292.922747    699  431.058908  478.938218    696  469.253012  617.364458    664
162  proj_162.png  472.096677  113.087613    662  581.913598  293.070822    706  428.658960  478.854046    692  472.109281  617.154192    668
163  proj_163.png  475.048120  113.013534    665  581.589563  293.139633    709  426.170274  478.578644    693  475.044643  617.105655    672
164  proj_164.png  478.000000  113.000000    669  581.299013  293.234133    709  423.859624  478.520984    691  478.034277  617.070045    671
165  proj_165.png  480.952239  112.979104    670  580.886525  293.309220    705  421.461538  478.397678    689  480.979104  616.994030    670
166  proj_166.png  483.860360  113.009009    666  580.473164  293.385593    708  419.134700  478.165447    683  483.950746  616.962687    670
167  proj_167.png  486.955224  112.980597    670  580.026874  293.506365    707  416.945266  478.011834    676  486.870536  616.941964    672
168  proj_168.png  489.955224  112.980597    670  579.619182  293.435825    709  414.713442  477.892171    677  489.807692  616.840237    676
169  proj_169.png  492.870871  112.980480    666  579.173104  293.477825    699  412.414925  477.765672    670  492.744048  616.803571    672
170  proj_170.png  495.749249  112.948949    666  578.809798  293.589337    694  410.278274  477.453869    672  495.744118  616.669118    680
171  proj_171.png  498.642965  112.892587    661  578.243902  293.713056    697  408.158371  477.217195    663  498.683507  616.650817    673
172  proj_172.png  501.629518  112.894578    664  577.861272  293.690751    692  406.121439  477.095952    667  501.693787  616.603550    676
173  proj_173.png  504.657312  112.930576    677  577.272727  293.871573    693  404.020896  476.994030    670  504.676471  616.551471    680
174  proj_174.png  507.774815  112.936296    675  576.684892  293.910791    695  402.084211  476.795489    665  507.697059  616.532353    680
175  proj_175.png  510.784547  112.930163    673  576.277616  293.972384    688  400.050305  476.469512    656  510.622059  616.523529    680
176  proj_176.png  513.769345  112.913690    672  575.602899  294.114493    690  398.136986  476.263318    657  513.558003  616.487518    681
177  proj_177.png  516.713433  112.876119    670  575.143687  294.027576    689  396.204856  476.148710    659  516.574561  616.530702    684
178  proj_178.png  519.654247  112.888227    671  574.533716  294.180775    697  394.348554  475.984779    657  519.608824  616.491176    680
179  proj_179.png  522.558735  112.911145    664  573.940493  294.240929    689  392.613150  475.724771    654  522.640533  616.449704    676
180  proj_180.png  525.502994  112.898204    668  573.106628  294.321326    694  390.752294  475.475535    654  525.525849  616.527326    677
181  proj_181.png  528.444279  112.893016    673  572.687679  294.338109    698  389.083082  475.181269    662  528.381093  616.565731    677
182  proj_182.png  531.448889  112.891852    675  571.905714  294.418571    700  387.485452  475.030628    653  531.406250  616.535714    672
183  proj_183.png  534.398810  112.834821    672  571.143472  294.506456    697  385.579511  474.911315    654  534.429851  616.555224    670
184  proj_184.png  537.349112  112.856509    676  570.468481  294.560172    698  384.200613  474.568147    653  537.456845  616.629464    672
185  proj_185.png  540.328869  112.919643    672  569.748232  294.591231    707  382.635952  474.335347    662  540.424739  616.666170    671
186  proj_186.png  543.245142  112.941704    669  569.022599  294.644068    708  380.978723  474.097264    658  543.364318  616.725637    667
187  proj_187.png  546.209337  112.972892    664  568.332398  294.699860    713  379.609023  474.007519    665  546.376682  616.834081    669
188  proj_188.png  549.134328  112.988060    670  567.467787  294.759104    714  378.142003  473.792227    669  549.261905  616.912202    672
189  proj_189.png  552.112952  113.007530    664  566.596888  294.826025    707  376.764350  473.370091    662  552.227410  616.950301    664
190  proj_190.png  555.067669  112.986466    665  565.779661  294.872881    708  375.305723  473.182229    664  555.120482  617.072289    664
191  proj_191.png  558.049550  112.998498    666  564.980365  294.992987    713  374.038981  472.982009    667  558.101949  617.067466    667
192  proj_192.png  561.010511  113.061562    666  564.258380  295.069832    716  372.787651  472.805723    664  560.978947  617.097744    665
193  proj_193.png  563.948795  113.090361    664  563.400844  295.122363    711  371.632530  472.400602    664  563.870091  617.212991    662
194  proj_194.png  566.869369  113.045045    666  562.475000  295.247222    720  370.468053  472.191679    673  566.749254  617.350746    670
195  proj_195.png  569.693694  113.117117    666  561.572626  295.282123    716  369.288490  471.962631    669  569.606015  617.506767    665
196  proj_196.png  572.464179  113.116418    670  560.683773  295.388350    721  368.232143  471.748512    672  572.468657  617.723881    670
197  proj_197.png  575.172727  113.240909    660  559.914365  295.375691    724  367.267267  471.424925    666  575.318862  617.827844    668
198  proj_198.png  578.071104  113.196672    661  558.940361  295.364771    721  366.182635  471.164671    668  578.124625  617.953453    666
199  proj_199.png  580.912519  113.170437    663  557.991655  295.408901    719  365.247006  471.007485    668  580.862538  618.009063    662
200  proj_200.png  583.755319  113.294833    658  557.013908  295.443672    719  364.409567  470.721973    669  583.740240  618.157658    666
201  proj_201.png  586.500000  113.314199    662  555.990291  295.518724    721  363.596726  470.361607    672  586.517088  618.286776    673
202  proj_202.png  589.191781  113.371385    657  555.069541  295.560501    719  362.744048  470.069940    672  589.207519  618.512782    665
203  proj_203.png  591.984825  113.377845    659  554.083333  295.576389    720  362.050671  469.935917    671  591.932635  618.709581    668
204  proj_204.png  594.722818  113.482389    653  553.068150  295.570236    719  361.288922  469.721557    668  594.657143  618.857143    665
205  proj_205.png  597.295107  113.515291    654  552.166900  295.649369    713  360.692078  469.246637    669  597.319880  619.010463    669
206  proj_206.png  600.018293  113.576220    656  551.133053  295.668067    714  360.061012  469.011905    672  600.019549  619.165414    665
207  proj_207.png  602.741641  113.589666    658  549.980254  295.681241    709  359.561947  468.880531    678  602.667166  619.250375    667
208  proj_208.png  605.178788  113.643939    660  548.992938  295.663842    708  359.005952  468.617560    672  605.263158  619.500752    665
209  proj_209.png  607.950076  113.745840    661  547.805285  295.723227    719  358.530103  468.176211    681  607.795796  619.840841    666
210  proj_210.png  610.403349  113.715373    657  546.725627  295.864903    718  358.226190  468.104167    672  610.321321  619.950450    666
211  proj_211.png  612.974436  113.795489    665  545.683844  295.894150    718  357.776627  467.732249    676  612.960843  620.126506    664
212  proj_212.png  615.312024  113.843227    657  544.565826  295.908964    714  357.523100  467.521610    671  615.408748  620.331825    663
213  proj_213.png  617.991018  113.896707    668  543.556485  295.944212    717  357.331361  467.241124    676  617.882789  620.611276    674
214  proj_214.png  620.310241  113.945783    664  542.462833  295.987377    713  357.118343  466.954142    676  620.329323  620.825564    665
215  proj_215.png  622.932635  114.025449    668  541.317175  296.038781    722  356.911504  466.716814    678  622.821589  621.017991    667
216  proj_216.png  625.133333  114.071212    660  540.236695  296.145658    714  356.749625  466.397301    667  625.214715  621.217718    666
217  proj_217.png  627.541353  114.206015    665  539.043296  296.177374    716  356.835052  466.148748    679  627.543413  621.497006    668
218  proj_218.png  629.851128  114.156391    665  537.928671  296.191608    715  356.782991  465.859238    682  629.825112  621.769806    669
219  proj_219.png  632.345455  114.242424    660  536.831697  296.145863    713  356.845588  465.595588    680  632.192133  621.977307    661
220  proj_220.png  634.487023  114.314504    655  535.596615  296.190409    709  356.927300  465.198813    674  634.535660  622.230653    659
221  proj_221.png  636.614568  114.350531    659  534.497896  296.204769    713  356.950220  464.992679    683  636.768311  622.569507    669
222  proj_222.png  638.877828  114.446456    663  533.377119  296.299435    708  357.135894  464.853767    677  638.936556  622.809668    662
223  proj_223.png  641.013575  114.517345    663  532.183616  296.326271    708  357.453216  464.532164    684  641.036090  623.000000    665
224  proj_224.png  643.098935  114.544901    657  530.983193  296.309524    714  357.719118  464.200000    680  643.203008  623.359398    665
225  proj_225.png  645.214612  114.704718    657  529.773692  296.353607    707  357.991137  463.994092    677  645.265367  623.697151    667
226  proj_226.png  647.292424  114.789394    660  528.608511  296.361702    705  358.288433  463.663250    683  647.250377  623.880845    663
227  proj_227.png  649.327273  114.843939    660  527.433428  296.283286    706  358.770588  463.408824    680  649.309309  624.186186    666
228  proj_228.png  651.390649  114.828054    663  526.162429  296.361582    708  359.193265  463.125915    683  651.342222  624.491852    675
229  proj_229.png  653.275602  114.924699    664  525.063920  296.404830    704  359.674927  462.938776    686  653.251488  624.800595    672
230  proj_230.png  655.083832  115.020958    668  523.863053  296.410842    701  360.238586  462.655376    679  655.112952  625.049699    664
231  proj_231.png  657.017857  115.011905    672  522.567039  296.392458    716  360.762737  462.291121    687  656.971852  625.339259    675
232  proj_232.png  658.944694  115.058296    669  521.456982  296.363893    709  361.542029  462.097101    690  658.925150  625.750000    668
