Phantom already exists, skipping: cuboid_phantom_5_normal.npy

################################################################################
Running cuboid=normal scenario=G0 N_ANGLES=180, K=5
view   0 | SOD= 570.548 mm | SDD= 675.501 mm | M= 1.184 | incident=3.8197°
[[  98.97946    -561.3404      -25.        ]
 [ -18.05941     102.420006     20.        ]
 [   0.14732724    0.02597777    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5
105  proj_105.png  520.085258  63.429840    563  555.205479  169.390411    584  432.214511  282.563091    634  399.500000  383.500000    596  520.130511  477.500882    567
106  proj_106.png  524.807080  63.392920    565  555.513514  169.525338    592  427.264567  282.464567    635  399.258503  383.261905    588  524.849291  477.556738    564
107  proj_107.png  529.458633  63.393885    556  555.692440  169.656357    582  422.370662  282.397476    634  399.180887  383.112628    586  529.435714  477.764286    560
108  proj_108.png  533.994633  63.347048    559  555.716981  169.624357    583  417.565079  282.319048    630  399.277683  382.967632    587  534.044405  477.859680    563
109  proj_109.png  538.517117  63.383784    555  555.730835  169.727428    587  412.752791  282.293461    627  399.457483  382.789116    588  538.515152  478.058824    561
110  proj_110.png  542.978610  63.422460    561  555.502521  169.746218    595  408.203822  282.242038    628  399.753378  382.515203    592  542.948490  478.349911    563
111  proj_111.png  547.330325  63.400722    554  555.269492  169.781356    590  403.526400  281.937600    625  399.993186  382.374787    587  547.337545  478.478339    554
112  proj_112.png  551.659420  63.336957    552  554.916949  169.900000    590  399.226537  281.833333    618  400.413265  382.147959    588  551.650450  478.713514    555
113  proj_113.png  555.911661  63.277385    566  554.500000  169.963087    596  394.779553  281.658147    626  400.967742  382.005093    589  555.852113  478.977113    568
114  proj_114.png  559.978761  63.323894    565  554.021959  169.993243    592  390.597424  281.611916    621  401.556122  381.831633    588  559.970018  479.268078    567
115  proj_115.png  564.000000  63.248668    563  553.432886  170.053691    596  386.510501  281.479806    619  402.157804  381.691252    583  563.955595  479.452931    563
116  proj_116.png  567.980322  63.221825    559  552.666105  170.021922    593  382.478827  281.397394    614  403.020725  381.459413    579  567.948399  479.768683    562
117  proj_117.png  571.848754  63.274021    562  551.862185  170.109244    595  378.555735  281.229402    619  403.943005  381.283247    579  571.820738  480.040422    569
118  proj_118.png  575.479354  63.206463    557  551.018644  170.093220    590  374.823529  281.021242    612  404.926244  381.109777    583  575.462500  480.314286    560
119  proj_119.png  579.017762  63.209591    563  549.986555  170.136134    595  371.238173  280.814029    613  405.955631  380.977816    586  579.024691  480.636684    567
120  proj_120.png  582.518453  63.189807    569  548.892027  170.295681    602  367.768233  280.700162    617  407.080479  380.840753    584  582.573171  480.966899    574
121  proj_121.png  585.914742  63.159858    563  547.768333  170.343333    600  364.429967  280.532573    614  408.249135  380.705882    578  585.898067  481.298770    569
122  proj_122.png  589.208772  63.191228    570  546.475166  170.417219    604  361.299838  280.374392    617  409.712821  380.463248    585  589.142857  481.709059    574
123  proj_123.png  592.287986  63.116608    566  545.174204  170.412060    597  358.245499  280.199673    611  411.013865  380.268631    577  592.315881  482.019197    573
124  proj_124.png  595.303509  63.101754    570  543.674380  170.472727    605  355.350245  279.978723    611  412.519862  380.098446    579  595.192308  482.337413    572
125  proj_125.png  598.185841  63.146903    565  542.302676  170.508361    598  352.637874  279.755814    602  414.029565  380.036522    575  598.156690  482.748239    568
126  proj_126.png  600.809441  63.164336    572  540.657285  170.529801    604  350.046053  279.598684    608  415.670711  379.887348    577  600.818815  483.123693    574
127  proj_127.png  603.415789  63.084211    570  538.996689  170.617550    604  347.585246  279.424590    610  417.304498  379.762976    578  603.470280  483.500000    572
128  proj_128.png  605.854641  63.206655    571  537.222037  170.636060    599  345.421488  279.195041    605  419.087413  379.624126    572  605.784348  483.956522    575
129  proj_129.png  608.122807  63.117544    570  535.415000  170.691667    600  343.332220  278.958264    599  420.933450  379.387040    571  608.087566  484.280210    571
130  proj_130.png  610.259649  63.056140    570  533.500000  170.694352    602  341.454243  278.732113    601  422.910839  379.297203    572  610.179756  484.778360    573
131  proj_131.png  612.182137  63.022767    571  531.537563  170.744574    599  339.731219  278.540902    599  424.826923  379.139860    572  612.211169  485.101222    573
132  proj_132.png  614.010417  63.020833    576  529.477387  170.800670    597  338.213087  278.315436    596  426.780105  379.048866    573  613.991304  485.608696    575
133  proj_133.png  615.660839  63.022727    572  527.377926  170.824415    598  336.908319  278.067912    589  428.883803  378.899648    568  615.707317  486.022648    574
134  proj_134.png  617.116438  63.022260    584  525.238806  170.872305    603  335.714286  277.918367    588  431.048951  378.807692    572  617.084775  486.411765    578
135  proj_135.png  618.369338  63.000000    574  523.045151  170.928094    598  334.701188  277.765705    589  433.226876  378.815009    573  618.346021  486.939446    578
136  proj_136.png  619.478185  62.991274    573  520.734219  171.000000    602  333.897785  277.497445    587  435.510638  378.703901    564  619.500000  487.224913    578
137  proj_137.png  620.520761  62.965398    578  518.467213  170.998361    610  333.158076  277.166667    582  437.847636  378.567426    571  620.515517  487.863793    580
138  proj_138.png  621.253913  62.968696    575  516.020067  170.988294    598  332.707106  277.020797    577  440.129371  378.367133    572  621.207317  488.188153    574
139  proj_139.png  621.907826  62.921739    575  513.636513  171.037829    608  332.432526  276.901384    578  442.478185  378.335079    573  621.913345  488.750433    577
140  proj_140.png  622.349123  62.947368    570  511.051240  171.062810    605  332.209424  276.579407    573  444.956370  378.273997    573  622.375874  489.092657    572
141  proj_141.png  622.569204  62.896194    578  508.564648  171.040917    611  332.178819  276.272569    576  447.404475  378.129088    581  622.628227  489.690189    581
142  proj_142.png  622.812609  62.859895    571  505.980165  171.117355    605  332.342657  276.115385    572  449.884817  378.162304    573  622.756522  490.076522    575
143  proj_143.png  622.787826  62.853913    575  503.421488  171.165289    605  332.897707  275.874780    567  452.317627  378.101222    573  622.822609  490.568696    575
144  proj_144.png  622.531142  62.887543    578  500.713576  171.114238    604  333.351786  275.610714    560  455.010526  378.021053    570  622.508621  491.050000    580
145  proj_145.png  622.057996  62.810193    569  498.133443  171.140033    607  334.078153  275.431616    563  457.621951  377.982578    574  622.024221  491.517301    578
146  proj_146.png  621.500000  62.889273    578  495.429508  171.188525    610  335.044405  275.269982    563  460.201739  377.940870    575  621.495682  491.955095    579
147  proj_147.png  620.756522  62.886957    575  492.598039  171.163399    612  336.166667  275.035461    564  462.812500  377.918403    576  620.769231  492.368881    572
148  proj_148.png  619.830420  62.756993    572  489.915842  171.201320    606  337.362162  274.765766    555  465.449123  377.945614    570  619.797578  492.889273    578
149  proj_149.png  618.664948  62.850515    582  487.229642  171.167752    614  338.849192  274.535009    557  468.100694  377.821181    576  618.648276  493.262069    580
150  proj_150.png  617.208333  62.776042    576  484.483766  171.246753    616  340.433996  274.405063    553  470.790657  377.842561    578  617.268631  493.830156    577
151  proj_151.png  615.874138  62.718966    580  481.650000  171.227419    620  342.243243  274.192793    555  473.473043  377.873043    575  615.823328  494.137221    583
152  proj_152.png  614.084922  62.720971    577  478.925081  171.242671    614  344.050542  273.963899    554  476.117647  377.804498    578  614.105354  494.727116    579
153  proj_153.png  612.289199  62.620209    574  476.074919  171.242671    614  346.136364  273.729091    550  478.922414  377.794828    580  612.246978  495.103627    579
154  proj_154.png  610.310646  62.630017    573  473.350000  171.227419    620  348.408425  273.538462    546  481.536585  377.851916    574  610.226252  495.576857    579
155  proj_155.png  608.087108  62.620209    574  470.508914  171.225284    617  350.625461  273.479705    542  484.209343  377.842561    578  608.143351  495.918826    579
156  proj_156.png  605.886562  62.607330    573  467.758564  171.187602    613  353.248120  273.176692    532  486.886760  377.857143    574  605.851724  496.355172    580
157  proj_157.png  603.152098  62.659091    572  465.060956  171.200988    607  355.794393  273.119626    535  489.498258  377.979094    574  603.270364  496.850953    577
158  proj_158.png  600.876091  62.612565    573  462.384740  171.198052    616  358.629699  272.847744    532  492.187500  377.918403    576  600.645833  497.166667    576
159  proj_159.png  597.964789  62.570423    568  459.621138  171.170732    615  361.637899  272.699812    533  494.811092  377.941075    577  597.809441  497.624126    572
160  proj_160.png  594.914035  62.578947    570  456.889984  171.170772    609  364.661626  272.517958    529  497.270833  377.977431    576  594.855652  498.036522    575
161  proj_161.png  591.839789  62.609155    568  454.364532  171.169130    609  367.869565  272.281664    529  499.928447  378.036649    573  591.803509  498.294737    570
162  proj_162.png  588.418367  62.573129    588  451.619741  171.126214    618  371.257519  272.219925    532  502.541880  378.039316    585  588.424658  498.799658    584
163  proj_163.png  585.000000  62.547203    572  449.101639  171.119672    610  374.649524  272.005714    525  505.073171  378.216028    574  584.954625  499.102967    573
164  proj_164.png  581.444254  62.521441    583  446.530744  171.122977    618  378.231061  271.816288    528  507.548885  378.128645    583  581.472081  499.365482    591
165  proj_165.png  577.759162  62.490401    573  444.045902  171.073770    610  381.944444  271.689655    522  509.933798  378.273519    574  577.756055  499.837370    578
166  proj_166.png  573.939551  62.476684    579  441.514754  171.037705    610  385.698292  271.529412    527  512.413913  378.339130    575  573.938671  500.061329    587
167  proj_167.png  570.000000  62.500000    572  439.031826  170.991625    597  389.637571  271.499051    527  514.847100  378.432337    569  569.922414  500.315517    580
168  proj_168.png  565.893913  62.476522    575  436.703151  170.993367    603  393.643130  271.293893    524  517.116928  378.591623    573  565.925734  500.701209    579
169  proj_169.png  561.567708  62.465278    576  434.292359  170.991694    602  397.727273  271.212121    528  519.409171  378.723104    567  561.508591  500.967354    582
170  proj_170.png  557.271795  62.405128    585  432.023411  170.904682    598  401.905660  271.081132    530  521.731239  378.832461    573  557.340716  501.141397    587
171  proj_171.png  552.835314  62.461800    589  429.822446  170.842546    597  406.256075  270.975701    535  523.892226  378.825088    566  552.889831  501.450847    590
172  proj_172.png  548.331658  62.403685    597  427.622074  170.824415    598  410.584416  270.820037    539  526.077739  378.924028    566  548.387312  501.569282    599
173  proj_173.png  543.782609  62.433110    598  425.500000  170.844068    590  414.732839  270.708720    539  528.133452  379.101423    562  543.851100  501.817259    591
174  proj_174.png  539.214876  62.414876    605  423.413265  170.816327    588  419.310536  270.626617    541  530.156584  379.172598    562  539.246206  501.902192    593
175  proj_175.png  534.500000  62.500000    608  421.476923  170.832479    585  423.684015  270.572491    538  532.193548  379.308244    558  534.500000  502.118644    590
176  proj_176.png  529.633987  62.403595    612  419.627551  170.748299    588  428.455556  270.505556    540  534.019608  379.486631    561  529.666110  502.245409    599
177  proj_177.png  524.770115  62.405583    609  417.905336  170.660929    581  433.031365  270.474170    542  535.854839  379.559140    558  524.770134  502.399329    596
178  proj_178.png  519.787582  62.331699    612  416.133449  170.660312    577  437.705556  270.342593    540  537.568345  379.762590    556  519.738769  502.570715    601
179  proj_179.png  514.740620  62.383361    613  414.518389  170.563923    571  442.517560  270.393715    541  539.165766  379.900901    555  514.697674  502.770764    602

============================================================
Iteration 0
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=   0.000, dOy=   0.000, dOz=   0.000  (mm)
  Object offset: offset_x=   0.000, offset_z=   0.000  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    0.000 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  45.000, z=   0.000
  Object   : x=  10.000, y=  15.000, z= 589.000
  Detector : x=   0.000, y=   0.000, z= 674.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 589.848 mm | SDD= 675.501 mm | M= 1.145 | incident=3.8197°
[[ -10.     -589.      -30.    ]
