Phantom already exists, skipping: cuboid_phantom_5_normal.npy

################################################################################
Running cuboid=normal scenario=G1 N_ANGLES=180, K=5
view   0 | SOD= 565.750 mm | SDD= 721.227 mm | M= 1.275 | incident=3.3432°
[[  57.21255    -562.1528      -28.        ]
 [ -18.490114    153.9744       12.        ]
 [   0.14903073    0.0130385     0.        ]
 [   0.            0.            0.1496    ]]
               x1        y1  area1          x2        y2  area2          x3        y3  area3         x4         y4  area4          x5         y5  area5
range  313.124639  0.700234  109.0  168.518692  4.460463   80.0  313.091078  15.66826  129.0  168.45586  12.445074  104.0  313.091517  30.249743   86.0
FAILURE!!!! Some beads might have been misidentified
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5
0    proj_000.png  542.320138  120.934596    581  430.432188  237.018083    553  452.947977  343.475915    519  560.715631  461.649718    531  542.311388  595.234875    562
1    proj_001.png  536.941781  120.919521    584  428.565455  236.990909    550  458.048356  343.400387    517  562.520000  461.796190    525  536.925400  595.429840    563
2    proj_002.png  531.453152  120.879046    587  426.882682  236.858473    537  463.227360  343.285164    519  564.263566  462.001938    516  531.442068  595.565062    561
3    proj_003.png  525.981419  120.986486    592  425.246212  236.753788    528  468.431907  343.192607    514  565.922481  462.166667    516  525.952381  595.689594    567
4    proj_004.png  520.312500  120.908784    592  423.615238  236.853333    525  473.626204  343.217726    519  567.449219  462.300781    512  520.330389  595.840989    566
5    proj_005.png  514.915110  120.921902    589  422.093870  236.653257    522  478.856311  343.209709    515  569.037182  462.545988    511  514.788831  595.900524    573
6    proj_006.png  509.117148  120.972835    589  420.832046  236.644788    518  484.177606  343.090734    518  570.568588  462.850895    503  509.191564  595.922671    569
7    proj_007.png  503.500000  120.956229    594  419.492188  236.611328    512  489.473786  343.135922    515  571.826693  462.996016    502  503.501736  596.039931    576
8    proj_008.png  497.917369  120.959528    593  418.359073  236.534749    518  494.707692  343.086538    520  573.087824  463.137725    501  497.905594  596.041958    572
9    proj_009.png  492.038591  120.944631    596  417.154143  236.398844    519  500.049904  343.174664    521  574.246063  463.287402    508  492.223958  595.968750    576
10   proj_010.png  486.693878  120.954082    588  416.095517  236.389864    513  505.205029  343.087041    517  575.242545  463.552684    503  486.603873  596.001761    568
11   proj_011.png  481.030151  120.929648    597  415.191489  236.348162    517  510.485549  343.069364    519  576.226640  463.723658    503  480.984293  596.062827    573
12   proj_012.png  475.469595  120.972973    592  414.581574  236.222649    521  515.680688  343.126195    523  577.151277  464.019646    509  475.322300  595.993031    574
13   proj_013.png  469.943973  120.886248    589  413.767045  236.117424    528  521.061657  343.223507    519  577.884766  464.177734    512  469.785838  595.979275    579
14   proj_014.png  464.145051  120.907850    586  413.463602  236.065134    522  526.313346  343.261122    517  578.584466  464.353398    515  464.232639  595.895833    576
15   proj_015.png  458.903614  120.891566    581  412.748077  236.030769    520  531.474708  343.256809    514  579.116279  464.525194    516  458.700525  595.802102    571
16   proj_016.png  453.164948  120.951890    582  412.515267  235.958015    524  536.597303  343.346821    519  579.588910  464.810707    523  453.192374  595.693241    577
17   proj_017.png  447.936860  120.938567    586  412.321361  235.875236    529  541.736641  343.429389    524  579.986513  464.953757    519  447.877622  595.517483    572
18   proj_018.png  442.545139  120.949653    576  412.046904  235.784240    533  546.777563  343.493230    517  580.335227  465.198864    528  442.529617  595.416376    574
