
################################################################################
Running scenario=G3 N_ANGLES=180, K=2
view   0 | SOD= 570.464 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[ 138.86055    -552.827       -23.        ]
 [ -34.584156    129.47562      20.        ]
 [   0.14509286    0.03644481    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2
81   proj_081.png  425.558824  59.964986    714  425.589958  493.338912    717
82   proj_082.png  430.287921  60.000000    712  430.288889  493.134722    720
83   proj_083.png  435.000000  60.000000    709  434.979050  492.914804    716
84   proj_084.png  439.770745  60.007032    711  439.711888  492.658741    715
85   proj_085.png  444.633053  60.040616    714  444.626039  492.567867    722
86   proj_086.png  449.561528  60.101839    707  449.575589  492.450763    721
87   proj_087.png  454.559322  60.122881    708  454.558496  492.352368    718
88   proj_088.png  459.559322  60.122881    708  459.588811  492.272727    715
89   proj_089.png  464.578279  60.132581    709  464.575630  492.256303    714
90   proj_090.png  469.625352  60.115493    710  469.701117  492.128492    716
91   proj_091.png  474.748954  60.103208    717  474.766667  492.081944    720
92   proj_092.png  479.861111  60.156944    720  479.900552  491.976519    724
93   proj_093.png  485.019417  60.112344    721  484.997238  491.979282    724
94   proj_094.png  490.162759  60.097931    725  490.126374  491.995879    728
95   proj_095.png  495.276006  60.098474    721  495.243767  491.979224    722
96   proj_096.png  500.348611  60.147222    720  500.353186  492.031856    722
97   proj_097.png  505.489540  60.171548    717  505.491667  492.076389    720
98   proj_098.png  510.566434  60.120280    715  510.543933  492.100418    717
99   proj_099.png  515.641562  60.093445    717  515.646732  492.200278    719
100  proj_100.png  520.698745  60.089261    717  520.672245  492.327755    717
101  proj_101.png  525.690042  60.054698    713  525.709902  492.414226    717
102  proj_102.png  530.666199  60.021038    713  530.682893  492.479833    719
103  proj_103.png  535.622036  60.018131    717  535.650970  492.538781    722
104  proj_104.png  540.500000  60.041899    716  540.524339  492.662031    719
105  proj_105.png  545.468056  60.000000    720  545.435933  492.825905    718
106  proj_106.png  550.150761  59.961272    723  550.170799  493.064738    726
107  proj_107.png  554.867220  59.958506    723  554.805825  493.259362    721
108  proj_108.png  559.500000  59.958101    716  559.486188  493.415746    724
109  proj_109.png  564.049724  59.939227    724  564.117566  493.636238    723
110  proj_110.png  568.538889  59.870833    720  568.538674  493.791436    724
111  proj_111.png  572.864454  59.831259    723  572.865651  494.106648    722
112  proj_112.png  577.230028  59.816804    726  577.318621  494.369655    725
113  proj_113.png  581.451524  59.756233    722  581.448418  494.557084    727
114  proj_114.png  585.500000  59.652893    726  585.480110  494.748971    729
115  proj_115.png  589.500000  59.610497    724  589.510959  495.295890    730
116  proj_116.png  593.381868  59.729396    728  593.436813  495.468407    728
117  proj_117.png  597.104110  59.772603    730  597.126027  495.715068    730
118  proj_118.png  600.779754  59.723666    731  600.840599  496.103542    734
119  proj_119.png  604.323246  59.689133    727  604.333791  496.425824    728
120  proj_120.png  607.661157  59.674931    726  607.686731  496.733242    731
121  proj_121.png  610.968579  59.635246    732  610.978231  497.164626    735
122  proj_122.png  614.000000  59.633515    734  614.006784  497.519674    737
123  proj_123.png  617.000000  59.633515    734  617.056834  497.891746    739
124  proj_124.png  619.850543  59.601902    736  619.868919  498.233784    740
125  proj_125.png  622.500000  59.500000    732  622.510899  498.539510    734
126  proj_126.png  625.079838  59.519621    739  625.048257  499.032172    746
127  proj_127.png  627.500000  59.500000    732  627.500000  499.500000    732
128  proj_128.png  629.539510  59.489101    734  629.635389  499.879357    746
129  proj_129.png  631.657645  59.438430    739  631.667564  500.300135    743
130  proj_130.png  633.535957  59.409769    737  633.567204  500.705645    744
131  proj_131.png  635.252349  59.353020    745  635.267380  501.171123    748
132  proj_132.png  636.751009  59.277254    743  636.750336  501.653691    745
133  proj_133.png  638.127860  59.228802    743  638.113182  502.062583    751
134  proj_134.png  639.263017  59.194927    749  639.274431  502.473896    747
135  proj_135.png  640.260985  59.189081    751  640.250996  502.978752    753
136  proj_136.png  641.116310  59.157754    748  641.095618  503.386454    753
137  proj_137.png  641.823765  59.128171    749  641.816138  503.923280    756
138  proj_138.png  642.203704  59.067460    756  642.185771  504.309618    759
139  proj_139.png  642.590969  59.061089    753  642.606860  504.853562    758
140  proj_140.png  642.725955  59.000000    759  642.708995  505.220899    756
141  proj_141.png  642.558322  58.989515    763  642.554534  505.825230    761
142  proj_142.png  642.314961  58.960630    762  642.318898  506.097113    762
143  proj_143.png  641.878113  58.872870    763  641.929504  506.698433    766
144  proj_144.png  641.226737  58.897772    763  641.219321  507.058747    766
145  proj_145.png  640.394737  58.888158    760  640.350529  507.682540    756
146  proj_146.png  639.380764  58.839262    759  639.408673  508.009198    761
147  proj_147.png  638.188235  58.783007    765  638.182176  508.551769    763
148  proj_148.png  636.885827  58.692913    762  636.861257  508.994764    764
149  proj_149.png  635.210526  58.682895    760  635.188976  509.383202    762
150  proj_150.png  633.549148  58.739187    763  633.525424  509.960887    767
151  proj_151.png  631.694118  58.620915    765  631.682705  510.248375    769
152  proj_152.png  629.503259  58.623207    767  629.513690  510.814863    767
153  proj_153.png  627.189364  58.520104    771  627.223087  511.106355    771
154  proj_154.png  624.853786  58.500000    766  624.846554  511.594278    769
155  proj_155.png  622.138381  58.462141    766  622.137484  512.023346    771
156  proj_156.png  619.288860  58.479275    772  619.279070  512.335917    774
157  proj_157.png  616.391473  58.431525    774  616.388387  512.863226    775
158  proj_158.png  613.255181  58.273316    772  613.257772  513.107513    772
159  proj_159.png  609.980695  58.312741    777  609.992258  513.633548    775
160  proj_160.png  606.584930  58.226054    783  606.604891  513.934363    777
161  proj_161.png  603.015404  58.233633    779  602.953728  514.228792    778
162  proj_162.png  599.279279  58.209781    777  599.306226  514.649301    787
163  proj_163.png  595.426376  58.207426    781  595.386973  514.934866    783
164  proj_164.png  591.384615  58.187179    780  591.466156  515.283525    783
165  proj_165.png  587.296534  58.137356    779  587.303685  515.641677    787
166  proj_166.png  583.000000  58.174136    781  583.034571  515.871959    781
167  proj_167.png  578.573624  58.110115    781  578.567602  516.112245    784
168  proj_168.png  574.028025  58.118471    785  574.047074  516.437659    786
169  proj_169.png  569.416031  58.066158    786  569.505689  516.601770    791
170  proj_170.png  564.778344  58.049682    785  564.802281  516.911280    789
171  proj_171.png  559.950695  58.036662    791  559.935032  517.030573    785
172  proj_172.png  555.040201  58.026382    796  555.151819  517.224592    797
173  proj_173.png  550.193508  58.021223    801  550.268750  517.413750    800
174  proj_174.png  545.060150  58.000000    798  545.178974  517.564456    799
175  proj_175.png  540.000000  58.000000    797  539.969697  517.752525    792
176  proj_176.png  534.817618  57.962779    806  534.790989  517.883605    799
177  proj_177.png  529.515489  57.947955    807  529.525786  518.050314    795
178  proj_178.png  524.144279  57.921642    804  524.160200  518.113892    799
179  proj_179.png  518.875616  57.924877    812  518.845105  518.292441    807

============================================================
Iteration 0
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=   0.000, dOy=   0.000, dOz=   0.000  (mm)
  Object offset: offset_x=   0.000, offset_z=   0.000  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    0.000 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   8.000, y=  14.000, z= 595.000
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 595.760 mm | SDD= 705.315 mm | M= 1.184 | incident=3.4990°
[[  -8.     -595.      -29.    ]
 [ -10.      109.       14.    ]
 [   0.1496    0.        0.    ]
 [   0.        0.        0.1496]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 576.468 mm | SDD= 705.315 mm | M= 1.224 | incident=3.4990°
[[  17.595604   -575.7372      -23.078655  ]
 [  -1.7826742   127.99891      19.921345  ]
 [   0.14955442    0.00369301    0.        ]
 [   0.            0.            0.1496    ]]

iter 00 cost=1187265.933471 -> 8177.542727 |dtheta|=2.275844e+01  lambda=1.000e-02

============================================================
Iteration 1
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -8.111, dOy=   5.921, dOz= -20.081  (mm)
  Object offset: offset_x=  -3.266, offset_z=   1.077  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    1.415 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=  -0.111, y=  19.921, z= 574.919
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 576.468 mm | SDD= 705.315 mm | M= 1.224 | incident=3.4990°
[[  17.595604   -575.7372      -23.078655  ]
 [  -1.7826742   127.99891      19.921345  ]
 [   0.14955442    0.00369301    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 572.324 mm | SDD= 705.315 mm | M= 1.232 | incident=3.4990°
[[  22.870396   -571.4027      -23.034576  ]
 [  -3.030289    132.12349      19.965424  ]
 [   0.14951375    0.00507914    0.        ]
 [   0.            0.            0.1496    ]]

iter 01 cost=8177.542727 -> 3339.780609 |dtheta|=4.082017e+00  lambda=3.333e-03

============================================================
Iteration 2
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.885, dOy=   5.965, dOz= -24.109  (mm)
  Object offset: offset_x=  -3.572, offset_z=   0.959  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    1.946 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.115, y=  19.965, z= 570.891
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 572.324 mm | SDD= 705.315 mm | M= 1.232 | incident=3.4990°
[[  22.870396   -571.4027      -23.034576  ]
 [  -3.030289    132.12349      19.965424  ]
 [   0.14951375    0.00507914    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.532 mm | SDD= 705.315 mm | M= 1.234 | incident=3.4990°
[[  29.390827   -570.3119      -23.003292  ]
 [  -4.6666646   132.86667      19.996708  ]
 [   0.1494448     0.00681266    0.        ]
 [   0.            0.            0.1496    ]]

iter 02 cost=3339.780609 -> 2853.431380 |dtheta|=9.774037e-01  lambda=1.111e-03

============================================================
Iteration 3
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.887, dOy=   5.997, dOz= -24.817  (mm)
  Object offset: offset_x=  -3.502, offset_z=   0.875  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    2.610 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.113, y=  19.997, z= 570.183
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.532 mm | SDD= 705.315 mm | M= 1.234 | incident=3.4990°
[[  29.390827   -570.3119      -23.003292  ]
 [  -4.6666646   132.86667      19.996708  ]
 [   0.1494448     0.00681266    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.415 mm | SDD= 705.315 mm | M= 1.234 | incident=3.4990°
[[  35.227627   -569.8645      -23.001974  ]
 [  -6.2150517   132.91747      19.998026  ]
 [   0.14936498    0.00838224    0.        ]
 [   0.            0.            0.1496    ]]

iter 03 cost=2853.431380 -> 2562.715200 |dtheta|=6.260468e-01  lambda=3.704e-04

============================================================
Iteration 4
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.891, dOy=   5.998, dOz= -24.861  (mm)
  Object offset: offset_x=  -3.352, offset_z=   0.804  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    3.212 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.109, y=  19.998, z= 570.139
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.415 mm | SDD= 705.315 mm | M= 1.234 | incident=3.4990°
[[  35.227627   -569.8645      -23.001974  ]
 [  -6.2150517   132.91747      19.998026  ]
 [   0.14936498    0.00838224    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.091 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  40.493202   -569.1892      -22.990679  ]
 [  -7.695185    133.16248      20.009321  ]
 [   0.14927761    0.00981595    0.        ]
 [   0.            0.            0.1496    ]]

iter 04 cost=2562.715200 -> 2311.251578 |dtheta|=6.398503e-01  lambda=1.235e-04

============================================================
Iteration 5
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.896, dOy=   6.009, dOz= -25.119  (mm)
  Object offset: offset_x=  -3.163, offset_z=   0.739  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    3.762 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.104, y=  20.009, z= 569.881
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.091 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  40.493202   -569.1892      -22.990679  ]
 [  -7.695185    133.16248      20.009321  ]
 [   0.14927761    0.00981595    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.231 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  44.95633    -568.9947      -22.998497  ]
 [  -8.872598    132.9472       20.001503  ]
 [   0.14919394    0.0110148     0.        ]
 [   0.            0.            0.1496    ]]

iter 05 cost=2311.251578 -> 2111.928440 |dtheta|=5.047146e-01  lambda=4.115e-05

============================================================
Iteration 6
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.903, dOy=   6.002, dOz= -24.957  (mm)
  Object offset: offset_x=  -3.037, offset_z=   0.717  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    4.222 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.097, y=  20.002, z= 570.043
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.231 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  44.95633    -568.9947      -22.998497  ]
 [  -8.872598    132.9472       20.001503  ]
 [   0.14919394    0.0110148     0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.162 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  51.14903    -568.4021      -22.998907  ]
 [ -10.570475    132.89006      20.001093  ]
 [   0.14906064    0.01269193    0.        ]
 [   0.            0.            0.1496    ]]

iter 06 cost=2111.928440 -> 1849.721470 |dtheta|=6.799789e-01  lambda=1.372e-05

============================================================
Iteration 7
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.905, dOy=   6.001, dOz= -24.942  (mm)
  Object offset: offset_x=  -2.837, offset_z=   0.634  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    4.867 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.095, y=  20.001, z= 570.058
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.162 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  51.14903    -568.4021      -22.998907  ]
 [ -10.570475    132.89006      20.001093  ]
 [   0.14906064    0.01269193    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.136 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  54.51936    -568.0625      -22.997757  ]
 [ -11.469206    132.84085      20.002243  ]
 [   0.1489806     0.01359933    0.        ]
 [   0.            0.            0.1496    ]]

iter 07 cost=1849.721470 -> 1709.673196 |dtheta|=3.623388e-01  lambda=4.572e-06

============================================================
Iteration 8
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.912, dOy=   6.002, dOz= -24.943  (mm)
  Object offset: offset_x=  -2.742, offset_z=   0.609  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    5.216 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.088, y=  20.002, z= 570.057
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.136 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  54.51936    -568.0625      -22.997757  ]
 [ -11.469206    132.84085      20.002243  ]
 [   0.1489806     0.01359933    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.233 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  58.754807   -567.737       -23.00774   ]
 [ -12.621769    132.63818      19.99226   ]
 [   0.14887162    0.01474459    0.        ]
 [   0.            0.            0.1496    ]]

iter 08 cost=1709.673196 -> 1553.087302 |dtheta|=4.853556e-01  lambda=1.524e-06

============================================================
Iteration 9
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.916, dOy=   5.992, dOz= -24.806  (mm)
  Object offset: offset_x=  -2.597, offset_z=   0.570  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    5.656 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.084, y=  19.992, z= 570.194
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.233 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  58.754807   -567.737       -23.00774   ]
 [ -12.621769    132.63818      19.99226   ]
 [   0.14887162    0.01474459    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.084 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  63.92757    -567.0286      -23.003601  ]
 [ -14.046496    132.64276      19.996399  ]
 [   0.14872605    0.01614697    0.        ]
 [   0.            0.            0.1496    ]]

iter 09 cost=1553.087302 -> 1354.097206 |dtheta|=5.748196e-01  lambda=1.000e-06

============================================================
Iteration 10
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.917, dOy=   5.996, dOz= -24.909  (mm)
  Object offset: offset_x=  -2.435, offset_z=   0.525  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    6.196 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.083, y=  19.996, z= 570.091
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.084 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  63.92757    -567.0286      -23.003601  ]
 [ -14.046496    132.64276      19.996399  ]
 [   0.14872605    0.01614697    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.086 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  67.68803    -566.59344     -23.00607   ]
 [ -15.039434    132.53186      19.99393   ]
 [   0.14861287    0.01715739    0.        ]
 [   0.            0.            0.1496    ]]

iter 10 cost=1354.097206 -> 1234.831451 |dtheta|=4.075692e-01  lambda=1.000e-06

============================================================
Iteration 11
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=  -7.924, dOy=   5.994, dOz= -24.861  (mm)
  Object offset: offset_x=  -2.335, offset_z=   0.479  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    6.586 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=   0.000, y=  43.000, z=   0.000
  Object   : x=   0.076, y=  19.994, z= 570.139
  Detector : x=  -2.000, y=   0.000, z= 704.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 571.086 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  67.68803    -566.59344     -23.00607   ]
 [ -15.039434    132.53186      19.99393   ]
 [   0.14861287    0.01715739    0.        ]
 [   0.            0.            0.1496    ]]
Residual vector length: 900, Jacobian shape: (900, 6)
view   0 | SOD= 571.052 mm | SDD= 705.315 mm | M= 1.235 | incident=3.4990°
[[  72.02298    -566.0245      -23.00594   ]
 [ -16.229992    132.42484      19.99406   ]
 [   0.14847255    0.01833196    0.        ]
 [   0.            0.            0.1496    ]]

