
################################################################################
Running scenario=G2 N_ANGLES=180, K=1
view   0 | SOD= 570.046 mm | SDD= 696.006 mm | M= 1.221 | incident=0.2470°
[[ 119.47323    -557.34204      -7.        ]
 [ -25.864782    123.32077      -7.        ]
 [   0.14616601    0.03186934    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1          y1  area1
0    proj_000.png  501.402023  210.910240    791
1    proj_001.png  496.113636  210.946970    792
2    proj_002.png  490.682161  210.893216    796
3    proj_003.png  485.405270  210.836888    797
4    proj_004.png  479.880952  210.844612    798
5    proj_005.png  474.552927  210.825654    803
6    proj_006.png  469.211970  210.855362    802
7    proj_007.png  463.716958  210.867830    802
8    proj_008.png  458.360902  210.855890    798
9    proj_009.png  452.959900  210.979950    798
10   proj_010.png  447.677500  210.867500    800
11   proj_011.png  442.297365  210.918444    797
12   proj_012.png  437.000000  211.000000    793
13   proj_013.png  431.888748  211.001264    791
14   proj_014.png  426.686473  211.104930    791
15   proj_015.png  421.553459  211.196226    795
16   proj_016.png  416.566583  211.250000    796
17   proj_017.png  411.607547  211.285535    795
18   proj_018.png  406.711950  211.377358    795
19   proj_019.png  401.954257  211.490470    787
20   proj_020.png  397.272956  211.562264    795
21   proj_021.png  392.670455  211.670455    792
22   proj_022.png  388.138501  211.836086    787
23   proj_023.png  383.813688  211.887199    789
24   proj_024.png  379.581957  211.984752    787
25   proj_025.png  375.438931  212.076336    786
26   proj_026.png  371.432741  212.281726    788
27   proj_027.png  367.546954  212.402284    788
28   proj_028.png  363.870844  212.494885    782
29   proj_029.png  360.382653  212.655612    784
30   proj_030.png  356.828165  212.825581    774
31   proj_031.png  353.593590  212.955128    780
32   proj_032.png  350.462532  213.052972    774
33   proj_033.png  347.560881  213.138601    772
34   proj_034.png  344.720416  213.347204    769
35   proj_035.png  342.019455  213.583658    771
36   proj_036.png  339.597386  213.870588    765
37   proj_037.png  337.264323  213.919271    768
38   proj_038.png  335.149020  214.067974    765
39   proj_039.png  333.185621  214.213072    765
40   proj_040.png  331.388962  214.356110    761
41   proj_041.png  329.900393  214.629096    763
42   proj_042.png  328.483487  214.834875    757
43   proj_043.png  327.263926  214.958886    754
44   proj_044.png  326.177719  215.151194    754
45   proj_045.png  325.290837  215.304117    753
46   proj_046.png  324.763369  215.529412    748
47   proj_047.png  324.124332  215.708556    748
48   proj_048.png  323.890374  215.864973    748
49   proj_049.png  323.765101  216.038926    745
50   proj_050.png  323.807796  216.282258    744
51   proj_051.png  323.981107  216.392713    741
52   proj_052.png  324.437926  216.506139    733
53   proj_053.png  325.019074  216.814714    734
54   proj_054.png  325.824087  217.000000    739
55   proj_055.png  326.711934  217.204390    729
56   proj_056.png  327.754821  217.319559    726
57   proj_057.png  329.232044  217.500000    724
58   proj_058.png  330.606398  217.643950    719
59   proj_059.png  332.279391  217.821577    723
60   proj_060.png  334.102493  218.022161    722
61   proj_061.png  336.033520  218.223464    716
62   proj_062.png  338.247552  218.355245    715
63   proj_063.png  340.478382  218.545328    717
64   proj_064.png  342.900568  218.610795    704
65   proj_065.png  345.532578  218.811615    706
66   proj_066.png  348.381560  218.944681    705
67   proj_067.png  351.265625  219.190341    704
68   proj_068.png  354.290550  219.332863    709
69   proj_069.png  357.393512  219.451340    709
70   proj_070.png  360.754237  219.584746    708
71   proj_071.png  364.217021  219.695035    705
72   proj_072.png  367.712057  219.743262    705
73   proj_073.png  371.453372  219.995696    697
74   proj_074.png  375.315638  220.094692    697
75   proj_075.png  379.198561  220.197122    695
76   proj_076.png  383.246418  220.316619    698
77   proj_077.png  387.375540  220.389928    695
78   proj_078.png  391.560694  220.530347    692
79   proj_079.png  395.969697  220.588745    693
80   proj_080.png  400.293276  220.708155    699
81   proj_081.png  404.779685  220.753934    699
82   proj_082.png  409.274286  220.808571    700
83   proj_083.png  413.779685  220.918455    699
84   proj_084.png  418.500000  221.000000    698
85   proj_085.png  423.337607  221.089744    702
86   proj_086.png  428.180775  221.142037    697
87   proj_087.png  432.955903  221.224751    703
88   proj_088.png  437.861032  221.273639    698
89   proj_089.png  442.813390  221.313390    702
90   proj_090.png  447.792319  221.317212    703
91   proj_091.png  452.758865  221.309220    705
92   proj_092.png  457.776204  221.321530    706
93   proj_093.png  462.835694  221.339943    706
94   proj_094.png  467.960452  221.395480    708
95   proj_095.png  473.118980  221.378187    706
96   proj_096.png  478.137589  221.388652    705
97   proj_097.png  483.211566  221.389281    709
98   proj_098.png  488.232068  221.388186    711
99   proj_099.png  493.252113  221.381690    710
100  proj_100.png  498.302260  221.317797    708
101  proj_101.png  503.311174  221.257426    707
102  proj_102.png  508.282270  221.228369    705
103  proj_103.png  513.226819  221.219686    701
104  proj_104.png  518.071225  221.160969    702
105  proj_105.png  522.849432  221.080966    704
106  proj_106.png  527.652857  221.000000    700
107  proj_107.png  532.421875  220.860795    704
108  proj_108.png  537.066291  220.812412    709
109  proj_109.png  541.632768  220.764124    708
110  proj_110.png  546.144681  220.614184    705
111  proj_111.png  550.555400  220.600281    713
112  proj_112.png  554.848656  220.502122    707
113  proj_113.png  559.199719  220.409283    711
114  proj_114.png  563.339385  220.335196    716
115  proj_115.png  567.366947  220.281513    714
116  proj_116.png  571.306180  220.155899    712
117  proj_117.png  575.060140  219.966434    715
118  proj_118.png  578.776078  219.810848    719
119  proj_119.png  582.459610  219.688022    718
120  proj_120.png  585.925208  219.569252    722
121  proj_121.png  589.291492  219.447699    717
122  proj_122.png  592.461003  219.349582    718
123  proj_123.png  595.574616  219.227336    717
124  proj_124.png  598.500000  219.000000    722
125  proj_125.png  601.304167  218.805556    720
126  proj_126.png  603.973757  218.691989    724
127  proj_127.png  606.464924  218.548831    727
128  proj_128.png  608.672652  218.412983    724
129  proj_129.png  610.961696  218.228454    731
130  proj_130.png  612.939891  218.087432    732
131  proj_131.png  614.833333  217.862022    732
132  proj_132.png  616.537190  217.592287    726
133  proj_133.png  618.065753  217.532877    730
134  proj_134.png  619.429945  217.424451    728
135  proj_135.png  620.541497  217.198639    735
136  proj_136.png  621.548168  216.963365    737
137  proj_137.png  622.345061  216.815968    739
138  proj_138.png  622.983718  216.588874    737
139  proj_139.png  623.481583  216.489768    733
140  proj_140.png  623.808311  216.266756    746
141  proj_141.png  623.962466  216.067024    746
142  proj_142.png  623.840268  215.877852    745
143  proj_143.png  623.605898  215.714477    746
144  proj_144.png  623.106952  215.483957    748
145  proj_145.png  622.386272  215.363392    743
146  proj_146.png  621.649800  215.133156    751
147  proj_147.png  620.600801  214.982644    749
148  proj_148.png  619.449062  214.806971    746
149  proj_149.png  618.089096  214.636968    752
150  proj_150.png  616.572581  214.431452    744
151  proj_151.png  614.835544  214.206897    754
152  proj_152.png  612.949735  214.072751    756
153  proj_153.png  610.912583  213.896689    755
154  proj_154.png  608.568783  213.813492    756
155  proj_155.png  606.161162  213.620872    757
156  proj_156.png  603.675497  213.366887    755
157  proj_157.png  600.839895  213.202100    762
158  proj_158.png  597.902760  213.126150    761
159  proj_159.png  594.844241  212.979058    764
160  proj_160.png  591.572917  212.894531    768
161  proj_161.png  588.154450  212.706806    764
162  proj_162.png  584.651102  212.575875    771
163  proj_163.png  580.992126  212.379265    762
164  proj_164.png  577.168188  212.203390    767
165  proj_165.png  573.159948  212.104031    769
166  proj_166.png  569.104302  212.029987    767
167  proj_167.png  564.836815  211.922977    766
168  proj_168.png  560.458549  211.891192    772
169  proj_169.png  556.038760  211.708010    774
170  proj_170.png  551.444302  211.583867    781
171  proj_171.png  546.792574  211.481434    781
172  proj_172.png  542.033206  211.417625    783
173  proj_173.png  537.289873  211.353165    790
174  proj_174.png  532.435768  211.253149    794
175  proj_175.png  527.459119  211.207547    795
176  proj_176.png  522.309252  211.076046    789
177  proj_177.png  517.129278  211.036755    789
178  proj_178.png  511.979899  210.998744    796
179  proj_179.png  506.776933  210.987326    789

============================================================
Iteration 0
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx=   0.000, dOy=   0.000, dOz=   0.000  (mm)
  Object offset: offset_x=   0.000, offset_z=   0.000  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :    0.000 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=  -2.000, y=  47.000, z=   0.000
  Object   : x=  14.000, y=  32.000, z= 592.000
  Detector : x=   1.000, y=  47.000, z= 696.000
  Obj rotY :   0.0000 deg
view   0 | SOD= 592.406 mm | SDD= 696.006 mm | M= 1.175 | incident=0.2470°
[[ -16.     -592.      -15.    ]
 [ -13.      104.      -15.    ]
 [   0.1496    0.        0.    ]
 [   0.        0.        0.1496]]
Residual vector length: 360, Jacobian shape: (360, 6)
view   0 | SOD= 592.787 mm | SDD= 696.006 mm | M= 1.174 | incident=0.2470°
[[  -1.9788725  -592.74994      -6.314911  ]
 [   4.346587    103.22778      -6.314911  ]
 [   0.14959829   -0.00071479    0.        ]
 [   0.            0.            0.1496    ]]

iter 00 cost=1563373.063812 -> 1324.812927 |dtheta|=1.659131e+01  lambda=1.000e-02

============================================================
Iteration 1
============================================================
Theta offsets (Unity frame):
  Source   : dSx=   0.000, dSy=   0.000, dSz=   0.000  (mm)
  Object   : dOx= -13.638, dOy=   8.685, dOz=  -0.878  (mm)
  Object offset: offset_x=  -3.215, offset_z=   1.631  (mm)
  Detector : dDx=   0.000, dDy=   0.000, dDz=   0.000  (mm)
  Obj Stage rotY :   -0.274 deg
============================================================

Unity geometry (world coordinates):
  Source   : x=  -2.000, y=  47.000, z=   0.000
  Object   : x=   0.362, y=  40.685, z= 591.122
  Detector : x=   1.000, y=  47.000, z= 696.000
  Obj rotY :   0.0000 deg
