
################################################################################
Running scenario=G1 N_ANGLES=180, K=6
view   0 | SOD= 570.551 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[  81.309204  -564.17444    -25.       ]
 [ -18.649195   132.69592     18.       ]
 [   0.1481441    0.0208203    0.       ]
 [   0.           0.           0.1496   ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5          x6          y6  area6
33   proj_033.png  352.570886  75.244304    790  365.591455  164.276368    749  516.788828  251.461853    734  614.678191  342.087766    752  507.956186  435.947165    776  352.587563  530.134518    788
34   proj_034.png  349.473282  75.283715    786  366.747989  164.189008    746  519.162568  251.512295    732  615.262317  342.331558    751  506.139896  435.988342    772  349.446835  529.727848    790
35   proj_035.png  346.456274  75.313054    789  368.000000  164.123490    745  521.583106  251.495913    734  615.846358  342.670199    755  504.308483  436.053985    778  346.422250  529.329962    791
36   proj_036.png  343.651399  75.251908    786  369.363636  164.081551    748  524.029891  251.604620    736  616.230464  342.876821    755  502.387097  436.096774    775  343.667519  528.927110    782
37   proj_037.png  340.984635  75.274008    781  371.000000  164.000000    749  526.337415  251.632653    735  616.373193  343.103811    761  500.469677  436.131613    775  340.982143  528.494898    784
38   proj_038.png  338.500000  75.324808    782  372.618598  164.000000    742  528.535616  251.645205    730  616.293103  343.331565    754  498.571613  436.238710    775  338.469309  528.043478    782
39   proj_039.png  336.134367  75.233850    774  374.408108  163.941892    740  530.721088  251.757823    735  616.138158  343.686842    760  496.568678  436.323492    779  336.081290  527.659355    775
40   proj_040.png  334.019405  75.301423    773  376.318489  163.896086    741  532.871274  251.871274    738  615.841207  343.952756    762  494.562100  436.376440    781  334.012887  527.141753    776
41   proj_041.png  332.019405  75.301423    773  378.331529  163.863329    739  534.898785  251.941970    741  615.249347  344.157963    766  492.567775  436.432225    782  332.067097  526.717419    775
42   proj_042.png  330.158236  75.316472    771  380.424284  163.758527    733  536.856757  251.981081    740  614.609375  344.430990    768  490.500000  436.500000    788  330.184041  526.157014    777
43   proj_043.png  328.767624  75.327676    766  382.642077  163.722678    732  538.776725  252.059540    739  613.728105  344.810458    765  488.409207  436.546036    782  328.750323  525.869340    773
44   proj_044.png  327.212794  75.357702    766  385.034060  163.683924    734  540.582996  252.113360    741  612.690507  344.967490    769  486.231362  436.542416    778  327.243807  525.251630    767
45   proj_045.png  326.039012  75.401821    769  387.500000  163.539726    730  542.345895  252.213997    743  611.373856  345.109804    765  484.158771  436.576184    781  326.075325  524.859740    770
46   proj_046.png  325.007833  75.420366    766  390.000000  163.633515    734  544.064777  252.252362    741  610.000000  345.500000    776  482.044929  436.608472    779  325.049479  524.326823    768
47   proj_047.png  324.133775  75.402649    755  392.637978  163.554645    732  545.618403  252.442490    739  608.406736  345.857513    772  479.980695  436.606178    777  324.172142  523.901445    761
48   proj_048.png  323.494723  75.427441    758  395.460274  163.500000    730  547.060322  252.479893    746  606.652510  346.007722    777  477.820051  436.646530    778  323.475000  523.338158    760
49   proj_049.png  322.965426  75.500000    752  398.233288  163.473397    733  548.537838  252.593243    740  604.802070  346.186287    773  475.661146  436.639490    785  323.007905  522.964427    759
50   proj_050.png  322.784288  75.519308    751  401.160274  163.472603    730  549.918011  252.668011    744  602.661990  346.516582    784  473.570521  436.642948    787  322.769947  522.390957    752
51   proj_051.png  322.645161  75.571237    744  404.149864  163.405995    734  551.085447  252.773031    749  600.543478  346.735294    782  471.473282  436.595420    786  322.585205  521.974901    757
52   proj_052.png  322.686406  75.574697    743  407.249319  163.361035    734  552.197333  252.840000    750  598.052564  346.993590    780  469.314249  436.611959    786  322.745649  521.452477    747
53   proj_053.png  322.854083  75.547523    747  410.480055  163.419532    727  553.276228  252.926959    753  595.474619  347.220812    788  467.107969  436.619537    778  322.874499  521.033378    749
54   proj_054.png  323.243607  75.569314    743  413.663475  163.367989    731  554.275497  252.980132    755  592.723350  347.450508    788  465.021907  436.637887    776  323.274563  520.535666    743
55   proj_055.png  323.902703  75.604054    740  416.983562  163.247945    730  555.092470  253.130779    757  589.951469  347.719029    783  462.969112  436.640927    777  323.879518  520.037483    747
56   proj_056.png  324.633515  75.559946    734  420.432507  163.378788    726  555.885224  253.196570    758  586.949045  347.877707    785  460.868455  436.592593    783  324.654891  519.531250    736
57   proj_057.png  325.599727  75.592896    732  423.788462  163.236264    728  556.593625  253.239044    753  583.807888  348.063613    786  458.814249  436.500000    786  325.629032  519.098118    744
58   proj_058.png  326.705479  75.650685    730  427.303155  163.189300    729  557.092715  253.454305    755  580.478535  348.286616    792  456.752235  436.406130    783  326.743836  518.617808    730
59   proj_059.png  328.124658  75.687671    730  430.768913  163.167813    727  557.623324  253.541555    746  577.041931  348.477764    787  454.650448  436.395647    781  328.130612  518.170068    735
60   proj_060.png  329.603591  75.668508    724  434.450899  163.196404    723  557.904636  253.617219    755  573.498737  348.693182    792  452.625798  436.378033    783  329.592847  517.601100    727
61   proj_061.png  331.307586  75.667586    725  438.118132  163.101648    728  558.182781  253.756291    755  569.828066  348.859671    791  450.656888  436.278061    784  331.344262  517.297814    732
62   proj_062.png  333.189488  75.737206    723  441.753086  163.050754    729  558.402649  253.830464    755  565.997459  349.017789    787  448.758312  436.193095    782  333.157025  516.747934    726
63   proj_063.png  335.189488  75.737206    723  445.500000  163.071625    726  558.403439  253.866402    756  562.103666  349.225032    791  446.782330  436.097311    781  335.225450  516.366528    723
64   proj_064.png  337.391608  75.745455    715  449.245902  163.058743    732  558.385638  254.000000    752  558.006361  349.418575    786  444.891026  436.079487    780  337.359223  515.871012    721
65   proj_065.png  339.608392  75.745455    715  453.020604  162.997253    728  558.192563  254.090305    753  553.853720  349.515763    793  443.035990  436.044987    778  339.655556  515.497222    720
66   proj_066.png  342.229371  75.794406    715  456.816940  163.017760    732  557.984127  254.164021    756  549.594730  349.682560    797  441.247119  435.967990    781  342.153203  515.072423    718
67   proj_067.png  344.724332  75.770745    711  460.674483  163.044138    725  557.682181  254.261968    752  545.244641  349.841110    793  439.495495  435.922780    777  344.735664  514.609790    715
68   proj_068.png  347.567797  75.792373    708  464.462707  163.000000    724  557.150794  254.396825    756  540.857143  349.983565    791  437.805161  435.829677    775  347.553997  514.305750    713
69   proj_069.png  350.512748  75.847025    706  468.320055  163.026099    728  556.723632  254.542056    749  536.143758  350.056747    793  436.054264  435.713178    774  350.514851  513.823197    707
70   proj_070.png  353.572857  75.915714    700  472.192098  163.059946    734  556.000000  254.606383    752  531.617794  350.233083    798  434.444730  435.589974    778  353.603641  513.462185    714
71   proj_071.png  356.773504  75.850427    702  476.054348  163.048913    736  555.198138  254.658245    752  526.863750  350.328750    800  432.970130  435.398701    770  356.765625  513.109375    704
72   proj_072.png  360.247863  75.877493    702  479.882114  163.020325    738  554.350854  254.865966    761  522.199011  350.431397    809  431.384615  435.275641    780  360.279661  512.672316    708
73   proj_073.png  363.588319  75.873219    702  483.836043  163.002710    738  553.431759  254.971129    762  517.349442  350.489467    807  429.878396  435.191462    773  363.678420  512.373766    709
74   proj_074.png  367.390805  75.922414    696  487.596730  163.021798    734  552.326288  255.014531    757  512.472705  350.506203    806  428.481193  435.101167    771  367.372857  511.991429    700
75   proj_075.png  371.114613  75.932665    698  491.383356  163.013643    733  551.221344  255.105402    759  507.495674  350.590853    809  427.156047  434.963589    769  371.124286  511.650000    700
76   proj_076.png  374.833333  75.872464    690  495.203552  163.050546    732  550.015936  255.136786    753  502.532258  350.669975    806  425.807339  434.961992    763  374.851003  511.434097    698
77   proj_077.png  378.765468  75.928058    695  498.987722  163.023192    733  548.671070  255.223250    757  497.543990  350.722429    807  424.581486  434.846154    767  378.787356  511.109195    696
78   proj_078.png  382.933140  75.943314    688  502.704828  163.055172    725  547.181939  255.300133    753  492.483230  350.714286    805  423.434555  434.780105    764  382.902158  510.735252    695
79   proj_079.png  387.193084  75.968300    694  506.445517  163.100690    725  545.774406  255.397098    758  487.388889  350.740741    810  422.238592  434.516297    767  387.152422  510.475783    702
80   proj_080.png  391.382948  76.000000    692  510.154483  163.151724    725  544.076720  255.543651    756  482.270136  350.773234    807  421.203145  434.335518    763  391.423462  510.273247    699
81   proj_081.png  395.764877  76.000000    689  513.838843  163.180441    726  542.209763  255.683377    758  477.181592  350.793532    804  420.208115  434.221204    764  395.804913  509.989884    692
82   proj_082.png  400.333813  76.020144    695  517.459834  163.202216    722  540.436100  255.836627    759  472.047323  350.881694    803  419.287958  434.103403    764  400.287535  509.701133    706
83   proj_083.png  404.782361  76.015647    703  520.988950  163.203039    724  538.715969  255.852094    764  466.952559  350.880150    801  418.442257  433.963255    762  404.804501  509.551336    711
84   proj_084.png  409.341326  76.014104    709  524.500000  163.311111    720  536.806494  255.859740    770  461.832709  350.799001    801  417.646597  433.890052    764  409.344538  509.358543    714
85   proj_085.png  413.956461  76.021067    712  527.888583  163.237964    727  534.780078  255.940492    773  456.710199  350.759950    804  416.951697  433.733681    766  413.962185  509.119048    714
86   proj_086.png  418.675599  76.021157    709  531.423823  163.367036    722  532.704663  256.000000    772  451.678261  350.726708    805  416.161842  433.538158    760  418.633941  508.889201    713
87   proj_087.png  423.540960  76.076271    708  534.576177  163.367036    722  530.557419  256.064516    775  446.669975  350.694789    806  415.793149  433.292490    759  423.500000  508.728291    714
88   proj_088.png  428.448227  76.100709    705  537.763812  163.331492    724  528.214194  256.139355    775  441.672457  350.625310    806  415.249012  433.183136    759  428.437326  508.619777    718
89   proj_089.png  433.397183  76.112676    710  540.876389  163.344444    720  525.943372  256.176319    777  436.723881  350.568408    804  414.888011  433.067194    759  433.314763  508.487465    718
90   proj_090.png  438.368124  76.114245    709  544.005618  163.426966    712  523.575835  256.257069    778  431.767123  350.511831    803  414.543651  432.962963    756  438.332402  508.372905    716
91   proj_091.png  443.342291  76.131542    707  546.953390  163.440678    708  521.036036  256.347490    777  427.156446  350.406758    799  414.278884  432.794157    753  443.329132  508.299720    714
92   proj_092.png  448.421721  76.132581    709  549.870922  163.460993    705  518.540230  256.409962    783  422.344612  350.398496    798  414.024032  432.619493    749  448.368864  508.252454    713
93   proj_093.png  453.489422  76.102962    709  552.755618  163.500000    712  515.989757  256.443022    781  417.548872  350.266917    798  413.950535  432.500000    748  453.438990  508.186536    713
94   proj_094.png  458.500000  76.121469    708  555.636236  163.535112    712  513.443878  256.500000    784  412.983461  350.082697    786  413.871486  432.247657    747  458.520451  508.101551    709
95   proj_095.png  463.616783  76.127273    715  558.291725  163.587658    713  510.648030  256.538755    787  408.436387  350.045802    786  413.862299  432.192513    748  463.632964  507.973684    722
96   proj_096.png  468.724618  76.140473    719  560.742297  163.603641    714  507.968112  256.625000    784  403.959079  349.864450    782  413.958667  432.037333    750  468.722992  507.922438    722
97   proj_097.png  473.876731  76.126039    722  563.312763  163.631136    713  505.281566  256.589646    792  399.601781  349.735369    786  414.125000  431.876330    752  473.918733  507.953168    726
98   proj_098.png  479.000000  76.083218    721  565.630769  163.714685    715  502.484277  256.625157    795  395.361917  349.542245    793  414.288948  431.756325    751  479.023416  507.971074    726
99   proj_099.png  484.095833  76.115278    720  567.920943  163.771151    721  499.625790  256.661188    791  391.104516  349.345806    775  414.697706  431.531714    741  484.076283  507.998613    721
100  proj_100.png  489.263966  76.090782    716  570.037241  163.793103    725  496.742424  256.743687    792  387.065722  349.233247    776  415.000000  431.456839    753  489.248957  508.033380    719
101  proj_101.png  494.362869  76.085795    711  572.087137  163.824343    723  493.878327  256.799747    789  383.097561  349.134788    779  415.508701  431.253012    747  494.391911  508.145049    717
102  proj_102.png  499.412676  76.104225    710  574.038514  163.865199    727  490.984752  256.819568    787  379.225515  348.980670    776  416.000000  431.069057    753  499.432168  508.215385    715
103  proj_103.png  504.464888  76.099719    712  575.729655  163.953103    725  488.020305  256.859137    788  375.598972  348.800771    778  416.572570  431.029294    751  504.451117  508.307263    716
104  proj_104.png  509.500000  76.121469    708  577.500000  164.033149    724  485.064803  256.858958    787  372.000000  348.539948    776  417.278075  430.828877    748  509.478442  508.393602    719
105  proj_105.png  514.479549  76.126939    709  579.050964  164.108815    726  482.123724  256.848214    784  368.538065  348.316129    775  418.006667  430.641333    750  514.472145  508.437326    718
106  proj_106.png  519.433989  76.117978    712  580.504788  164.140903    731  479.128499  256.861323    786  365.247423  348.148196    776  418.855438  430.563660    754  519.425798  508.564494    721
107  proj_107.png  524.368201  76.090656    717  581.787176  164.170532    733  476.178799  256.855683    783  362.047990  347.939040    771  419.672897  430.357810    749  524.308659  508.663408    716
108  proj_108.png  529.065919  76.105189    713  582.979536  164.259209    733  473.186224  256.872449    784  359.045455  347.763636    770  420.608812  430.244326    749  529.069638  508.821727    718
109  proj_109.png  533.903090  76.063202    712  583.995924  164.312500    736  470.191571  256.900383    783  356.137484  347.518807    771  421.623169  430.190413    751  533.928771  509.093575    716
110  proj_110.png  538.536313  76.061453    716  584.934959  164.342818    738  467.207161  256.847826    782  353.463636  347.223377    770  422.672872  430.022606    752  538.557263  509.286313    716
111  proj_111.png  543.279720  76.011189    715  585.666667  164.421409    738  464.233799  256.843710    787  350.897269  347.029909    769  423.782956  429.864181    751  543.281337  509.470752    718
112  proj_112.png  547.699721  76.000000    716  586.396482  164.518268    739  461.277139  256.848020    783  348.494778  346.912533    766  424.938667  429.740000    750  547.709902  509.585774    717
113  proj_113.png  552.247566  75.983310    719  586.893333  164.528000    750  458.323604  256.751269    788  346.148244  346.511053    769  426.117333  429.601333    750  552.254848  509.862881    722
114  proj_114.png  556.606944  76.000000    720  587.195479  164.618351    752  455.378003  256.738306    791  344.098830  346.269181    769  427.462060  429.517615    738  556.634349  510.216066    722
115  proj_115.png  560.867688  75.972145    718  587.500000  164.751337    748  452.519645  256.732573    789  342.205462  346.061118    769  428.838881  429.426099    751  560.830556  510.422222    720
116  proj_116.png  565.109116  75.948895    724  587.618230  164.819022    757  449.632911  256.721519    790  340.485046  345.897269    769  430.233645  429.317757    749  565.169188  510.665750    727
117  proj_117.png  569.181568  75.927098    727  587.543906  164.872870    763  446.762991  256.738910    789  338.941176  345.576471    765  431.744341  429.161119    751  569.182192  510.947945    730
118  proj_118.png  573.164609  75.903978    729  587.437173  164.934555    764  444.010230  256.703325    782  337.463542  345.243490    768  433.219707  429.077230    751  573.172840  511.283951    729
119  proj_119.png  577.070151  75.887208    727  587.145478  164.937090    763  441.296578  256.567807    789  336.222513  345.036649    764  434.852744  428.917001    747  577.083906  511.557084    727
120  proj_120.png  580.831276  75.903978    729  586.716710  164.996084    766  438.500000  256.516456    790  335.141927  344.850260    768  436.415775  428.893048    748  580.836066  511.893443    732
121  proj_121.png  584.426997  75.859504    726  586.110966  165.014360    766  435.814815  256.503193    783  334.220472  344.568241    762  437.953146  428.807229    747  584.410714  512.344780    728
122  proj_122.png  587.939808  75.917921    731  585.369792  165.085938    768  433.240764  256.470064    785  333.517693  344.192661    763  439.870968  428.690860    744  587.961801  512.548431    733
123  proj_123.png  591.312242  75.883081    727  584.500000  165.152850    772  430.595147  256.431673    783  332.985411  344.014589    754  441.510204  428.538776    735  591.328297  512.961538    728
124  proj_124.png  594.605517  75.862069    725  583.482445  165.182055    769  428.086118  256.370180    778  332.634338  343.815203    763  443.270270  428.512162    740  594.556474  513.424242    726
125  proj_125.png  597.753086  75.877915    729  582.353247  165.233766    770  425.573980  256.339286    784  332.310526  343.415789    760  445.053908  428.459569    742  597.707084  513.648501    734
126  proj_126.png  600.691576  75.819293    736  581.067445  165.294423    771  423.271557  256.167310    777  332.376486  343.161162    757  446.920270  428.347297    740  600.688347  514.040650    738
127  proj_127.png  603.481583  75.804911    733  579.681347  165.358808    772  420.950000  256.153846    780  332.447820  342.981506    757  448.788978  428.307796    744  603.500000  514.500000    732
128  proj_128.png  606.137602  75.833787    734  578.101299  165.462338    770  418.697283  256.069858    773  332.783641  342.725594    758  450.725304  428.236806    739  606.135318  514.909337    739
129  proj_129.png  608.622951  75.759563    732  576.516088  165.552124    777  416.399485  256.029639    776  333.199468  342.426862    752  452.677898  428.150943    742  608.612551  515.365621    733
130  proj_130.png  611.000000  75.807327    737  574.762274  165.598191    774  414.301423  255.980595    773  333.923077  342.131300    754  454.644114  428.116373    739  611.001351  515.717568    740
131  proj_131.png  613.247283  75.752717    736  572.859740  165.674026    770  412.267788  255.914618    773  334.730667  341.918667    750  456.619756  428.083897    739  613.229111  516.185984    742
132  proj_132.png  615.247283  75.752717    736  570.797419  165.725161    775  410.296632  255.884715    772  335.741287  341.627346    746  458.605405  428.068919    740  615.237838  516.585135    740
133  proj_133.png  617.105121  75.702156    742  568.613900  165.783784    777  408.409326  255.840674    772  336.872000  341.398667    750  460.644595  428.000000    740  617.113941  517.042895    746
134  proj_134.png  618.836707  75.713900    741  566.207474  165.841495    776  406.667532  255.759740    770  338.172691  341.125837    747  462.705405  427.981081    740  618.823688  517.516824    743
135  proj_135.png  620.319407  75.716981    742  563.930680  165.852375    779  404.983226  255.594839    775  339.723632  340.894526    749  464.751687  427.925776    741  620.317757  517.981308    749
136  proj_136.png  621.647376  75.716016    743  561.333761  165.916560    779  403.340206  255.500000    776  341.312248  340.637954    743  466.866577  427.942049    742  621.648721  518.448183    743
137  proj_137.png  622.817814  75.674764    741  558.679537  165.934363    777  401.780965  255.389831    767  343.104195  340.389716    739  468.913514  427.927027    740  622.863454  518.903614    747
138  proj_138.png  623.867114  75.640268    745  556.028169  165.969270    781  400.302205  255.265888    771  345.025572  340.125168    743  470.952703  427.922973    740  623.874163  519.384203    747
139  proj_139.png  624.687752  75.608345    743  553.233418  166.026786    784  398.933333  255.244444    765  347.155196  339.904184    741  473.053908  427.876011    742  624.682181  519.877660    752
140  proj_140.png  625.239625  75.613119    747  550.251596  166.017880    783  397.661917  255.095855    772  349.427027  339.706757    740  475.124665  427.836461    746  625.260292  520.296149    753
141  proj_141.png  625.788204  75.568365    746  547.190051  166.086735    784  396.493557  255.065722    776  351.870270  339.450000    740  477.174497  427.848322    745  625.798942  520.861111    756
142  proj_142.png  626.036096  75.553476    748  544.035578  166.088945    787  395.416559  254.944373    773  354.456640  339.254743    738  479.291667  427.877688    744  626.010582  521.230159    756
143  proj_143.png  626.152203  75.512684    749  540.817722  166.129114    790  394.481193  254.898833    771  357.088195  339.032564    737  481.361930  427.896783    746  626.133333  521.773333    750
144  proj_144.png  626.034574  75.500000    752  537.492424  166.229798    792  393.567358  254.870466    772  359.941417  338.818801    734  483.500000  427.959893    748  626.035667  522.268164    757
145  proj_145.png  625.816489  75.500000    752  534.141772  166.202532    790  392.884265  254.719116    769  362.880109  338.591281    734  485.495327  427.979973    749  625.800528  522.746367    757
146  proj_146.png  625.262735  75.500000    746  530.641866  166.290038    793  392.078329  254.597911    766  365.954980  338.390177    733  487.570856  428.025401    748  625.319683  523.153236    757
147  proj_147.png  624.757009  75.443258    749  527.138365  166.270440    795  391.610966  254.433420    766  369.238683  338.235940    729  489.601071  428.052209    747  624.725100  523.749004    753
148  proj_148.png  623.871182  75.446215    753  523.500000  166.335840    798  391.049673  254.334641    765  372.446897  338.013793    725  491.630522  428.078983    747  623.872200  524.147563    759
149  proj_149.png  622.875166  75.442231    753  519.834805  166.402270    793  390.793194  254.225131    764  375.855372  337.798898    726  493.592194  428.157470    743  622.869048  524.712963    756
150  proj_150.png  621.718459  75.375830    753  516.102273  166.377525    792  390.475000  254.131579    760  379.477178  337.605809    723  495.563342  428.200809    742  621.575758  525.072464    759
151  proj_151.png  620.180739  75.385224    758  512.364205  166.444305    799  390.332011  254.047619    756  383.172222  337.458333    720  497.493943  428.270525    743  620.168643  525.598155    759
152  proj_152.png  618.703457  75.296543    752  508.481156  166.464824    796  390.264352  253.982644    749  386.838665  337.346314    719  499.427224  428.301887    742  618.660502  526.067371    757
153  proj_153.png  616.914361  75.318841    759  504.581250  166.473750    800  390.368351  253.828457    752  390.724234  337.250696    718  501.363881  428.349057    742  616.931669  526.590013    761
154  proj_154.png  615.000000  75.252300    761  500.731830  166.469925    798  390.464807  253.779548    753  394.619972  336.990291    721  503.168011  428.443548    744  614.985564  526.985564    762
155  proj_155.png  612.887139  75.305774    762  496.728411  166.480601    799  390.724967  253.684913    749  398.695531  336.805866    716  505.000000  428.500000    750  612.905759  527.365183    764
156  proj_156.png  610.560265  75.250331    755  492.728411  166.480601    799  391.052209  253.516734    747  402.852368  336.686630    718  506.781965  428.559892    743  610.602883  527.927916    763
157  proj_157.png  608.130607  75.283641    758  488.650437  166.519351    801  391.528533  253.432065    736  407.239161  336.613986    715  508.469636  428.663968    741  608.085302  528.312336    762
158  proj_158.png  605.561427  75.150594    757  484.645885  166.500000    802  392.084791  253.387618    743  411.441667  336.500000    720  510.181208  428.755705    745  605.528947  528.909211    760
159  proj_159.png  602.731836  75.286658    757  480.629353  166.500000    804  392.666667  253.287075    735  415.726891  336.427171    714  511.848930  428.772727    748  602.727632  529.159211    760
160  proj_160.png  599.769029  75.204724    762  476.630273  166.497519    806  393.404313  253.177898    742  420.239496  336.368347    714  513.477333  428.942667    750  599.809150  529.704575    765
161  proj_161.png  596.674541  75.174541    762  472.574969  166.506815    807  394.283019  253.047170    742  424.653147  336.288112    715  515.020053  429.004011    748  596.631717  530.009174    763
162  proj_162.png  593.297120  75.159686    764  468.519207  166.504337    807  395.186992  252.976965    738  429.277159  336.128134    718  516.609333  429.058667    750  593.219895  530.291885    764
163  proj_163.png  589.877124  75.201307    765  464.519207  166.504337    807  396.185386  252.909337    739  433.865651  336.044321    722  518.060160  429.280749    748  589.900913  530.741851    767
164  proj_164.png  586.304688  75.148438    768  460.500000  166.500000    806  397.448980  252.763265    735  438.414804  335.889665    716  519.452092  429.342780    741  586.302477  531.136897    767
165  proj_165.png  582.559896  75.139323    768  456.500000  166.500000    806  398.649725  252.655220    728  443.173611  335.844444    720  520.853297  429.483176    743  582.550388  531.483204    774
166  proj_166.png  578.723822  75.100785    764  452.496241  166.462406    798  399.931787  252.586630    733  447.795265  335.795265    718  522.074024  429.553163    743  578.725722  531.887139    762
