Phantom already exists, skipping: cuboid_phantom_3_normal.npy

################################################################################
Running cuboid=normal scenario=G3 N_ANGLES=180, K=3
view   0 | SOD= 570.464 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[ 138.86055    -552.827       -23.        ]
 [ -34.584156    129.47562      20.        ]
 [   0.14509286    0.03644481    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  513.482121  57.951911    811  469.647059  276.141457    714  513.457143  518.352795    805
1    proj_001.png  508.039409  57.838670    812  474.745810  276.082402    716  508.017263  518.401973    811
2    proj_002.png  502.535802  57.920988    810  479.890278  276.058333    720  502.572671  518.442236    805
3    proj_003.png  497.140049  57.843980    814  485.009777  276.100559    716  497.217391  518.457143    805
4    proj_004.png  491.627306  57.917589    813  490.227972  276.074126    715  491.612903  518.405707    806
5    proj_005.png  486.213317  57.876695    811  495.270687  276.049088    713  486.254364  518.465087    802
6    proj_006.png  480.702101  57.932015    809  500.377652  276.074965    707  480.631056  518.413665    805
7    proj_007.png  475.313896  57.945409    806  505.440341  276.080966    704  475.338730  518.415940    803
8    proj_008.png  469.861768  57.980075    803  510.574468  276.096454    705  469.767413  518.354478    804
9    proj_009.png  464.409653  57.904703    808  515.603107  276.179379    708  464.438813  518.358467    809
10   proj_010.png  459.007528  57.920954    797  520.639944  276.189873    711  459.073566  518.235661    802
11   proj_011.png  453.696406  57.916976    807  525.703235  276.230661    711  453.717853  518.139825    801
12   proj_012.png  448.461538  58.000000    806  530.685835  276.309958    713  448.443890  517.997506    802
13   proj_013.png  443.296389  57.980075    803  535.651685  276.318820    712  443.265586  517.864090    802
14   proj_014.png  438.047619  58.018797    798  540.543811  276.328234    719  438.052174  517.734161    805
15   proj_015.png  432.992500  58.018750    800  545.380556  276.437500    720  432.980124  517.618634    805
16   proj_016.png  427.992500  58.018750    800  550.133240  276.514727    713  427.920398  517.349502    804
17   proj_017.png  423.047441  58.078652    801  554.805594  276.551049    715  423.038605  517.127024    803
