Phantom already exists, skipping: cuboid_phantom_3_normal.npy

################################################################################
Running cuboid=normal scenario=G0 N_ANGLES=180, K=3
view   0 | SOD= 570.548 mm | SDD= 675.501 mm | M= 1.184 | incident=3.8197°
[[  98.97946    -561.3404      -25.        ]
 [ -18.05941     102.420006     20.        ]
 [   0.14732724    0.02597777    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  509.668464  62.415094    742  447.264840  270.255708    657  509.696477  502.943089    738
1    proj_001.png  504.587517  62.462687    737  452.080793  270.210366    656  504.515646  503.027211    735
2    proj_002.png  499.360811  62.444595    740  456.998478  270.199391    657  499.387755  503.081633    735
3    proj_003.png  494.158108  62.379730    740  461.907154  270.133942    657  494.096730  503.159401    734
4    proj_004.png  488.943243  62.404054    740  466.834094  270.123288    657  488.945726  503.223881    737
5    proj_005.png  483.776280  62.373315    742  471.711246  270.124620    658  483.795115  503.267300    737
6    proj_006.png  478.514132  62.318977    743  476.605784  270.164384    657  478.525239  503.252387    733
7    proj_007.png  473.234899  62.366443    745  481.392694  270.146119    657  473.236092  503.249661    737
8    proj_008.png  468.048387  62.377688    744  486.267176  270.134351    655  467.994573  503.234735    737
9    proj_009.png  462.831763  62.363392    743  491.192073  270.091463    656  462.843537  503.250340    735
10   proj_010.png  457.641304  62.438859    736  496.117557  270.134351    655  457.638965  503.247956    734
11   proj_011.png  452.500000  62.500000    732  501.045593  270.188450    658  452.386395  503.130612    735
12   proj_012.png  447.368707  62.394558    735  505.863706  270.234303    653  447.309783  503.115489    736
13   proj_013.png  442.235135  62.386486    740  510.586790  270.313364    651  442.144790  502.944520    739
14   proj_014.png  437.125676  62.374324    740  515.468510  270.356375    651  437.145553  502.803235    742
15   proj_015.png  432.155102  62.376871    735  520.129969  270.391437    654  432.120924  502.623641    736
16   proj_016.png  427.246947  62.385346    737  524.892966  270.500000    654  427.247283  502.538043    736
17   proj_017.png  422.408719  62.438692    734  529.469419  270.565749    654  422.383673  502.432653    735
18   proj_018.png  417.500000  62.500000    732  534.000000  270.668189    657  417.521680  502.272358    738
