lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
GN,small,3,60,540,G0,run120_u0065004.log,0.08361009,39,642139.596306,2.089223,99.99967464660145,11.10786,0.009566836,99.91387327532037,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00120497,4.99772962,-18.94910602,0.0,0.0,0.0,10.02783288,0.00138773,-2.015e-05,0.0,0.0,-0.00120497,-0.00227038,0.05089398,0.0,0.0,0.0,0.02783288,0.00138773,-2.015e-05
GN,small,3,60,540,G1,run121_u0065064.log,0.10739685,32,519466.503281,1.245221,99.9997602884898,8.682209,0.002759621,99.96821522034313,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00283676,-6.00467164,-11.90342349,0.0,0.0,0.0,4.99757256,8.967e-05,0.00079483,0.0,0.0,-0.00283676,-0.00467164,0.09657651,0.0,0.0,0.0,-0.00242744,8.967e-05,0.00079483
GN,small,3,60,540,G2,run122_u0065078.log,0.08655847,38,2683667.259836,1.090758,99.9999593556915,18.05534,0.006146991,99.96595472032097,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99795918,-12.00346918,-21.93350314,0.0,0.0,0.0,14.98569749,-8.784e-05,-0.00016126,0.0,0.0,0.00204082,-0.00346918,0.06649686,0.0,0.0,0.0,-0.01430251,-8.784e-05,-0.00016126
GN,small,3,60,540,G3,run123_u0065080.log,0.10683733,45,3482939.510366,2.072025,99.99994050930273,22.80276,0.003542616,99.98446409118895,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00111188,-8.00713725,-24.9056198,0.0,0.0,0.0,24.99719893,-0.00075099,0.00065594,0.0,0.0,-0.00111188,-0.00713725,0.0943802,0.0,0.0,0.0,-0.00280107,-0.00075099,0.00065594
GN,small,3,60,540,G4,run124_u0065004.log,0.02515891,31,310607.718838,1.531362,99.9995069787687,6.242762,0.01744406,99.7205714393725,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99944235,-2.00054029,-7.98024913,0.0,0.0,0.0,2.99689609,-0.0009013,0.00030489,0.0,0.0,0.00055765,-0.00054029,0.01975087,0.0,0.0,0.0,-0.00310391,-0.0009013,0.00030489
GN,small,3,90,810,G0,run125_u0065064.log,0.04675952,40,963275.474011,2.944756,99.9996942976252,11.36844,0.008154781,99.92826824964551,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00074563,4.99844307,-18.97331312,0.0,0.0,0.0,10.01694024,0.00053297,0.00029687,0.0,0.0,-0.00074563,-0.00155693,0.02668688,0.0,0.0,0.0,0.01694024,0.00053297,0.00029687
GN,small,3,90,810,G1,run126_u0065078.log,0.023322319999999997,42,779092.284373,1.638932,99.99978963570389,7.36218,0.002162418,99.97062802050479,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00039866,-6.00094356,-11.98008997,0.0,0.0,0.0,5.00152325,-0.00021706,-0.00032976,0.0,0.0,-0.00039866,-0.00094356,0.01991003,0.0,0.0,0.0,0.00152325,-0.00021706,-0.00032976
GN,small,3,90,810,G2,run127_u0065007.log,0.0348726,45,4025637.132287,1.521769,99.99996219805834,16.71021,0.0006780582,99.99594225207224,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99915039,-12.00195506,-21.97065894,0.0,0.0,0.0,14.99832344,0.00035088,-0.00069943,0.0,0.0,0.00084961,-0.00195506,0.02934106,0.0,0.0,0.0,-0.00167656,0.00035088,-0.00069943
GN,small,3,90,810,G3,run128_u0065080.log,0.15873906,45,5224030.097388,3.222029,99.99993832292427,23.53951,0.003921264,99.98334177729274,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00043194,-8.01076293,-24.86827545,0.0,0.0,0.0,25.01476527,0.00032223,0.00073214,0.0,0.0,-0.00043194,-0.01076293,0.13172455,0.0,0.0,0.0,0.01476527,0.00032223,0.00073214
GN,small,3,90,810,G4,run129_u0065004.log,0.03443837,37,465870.634263,2.633702,99.99943467095663,6.489942,0.001234769,99.98097411348208,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00011315,-1.99783705,-8.01714952,0.0,0.0,0.0,2.98744021,-0.00142064,0.00103232,0.0,0.0,-0.00011315,0.00216295,-0.01714952,0.0,0.0,0.0,-0.01255979,-0.00142064,0.00103232
GN,small,3,180,1620,G0,run130_u0065064.log,0.0654085,43,1926358.979973,6.01135,99.99968794237925,10.64528,0.004442913,99.95826400996498,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99964938,4.99719103,-18.95301404,0.0,0.0,0.0,10.01486988,0.00017012,-0.00022295,0.0,0.0,0.00035062,-0.00280897,0.04698596,0.0,0.0,0.0,0.01486988,0.00017012,-0.00022295
GN,small,3,180,1620,G1,run131_u0065078.log,0.01855895,43,1558234.813149,3.21438,99.99979371658412,7.501113,0.003255543,99.95659920067862,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99976468,-5.99879963,-12.01520763,0.0,0.0,0.0,4.99818789,5.182e-05,-5.17e-05,0.0,0.0,0.00023532,0.00120037,-0.01520763,0.0,0.0,0.0,-0.00181211,5.182e-05,-5.17e-05
GN,small,3,180,1620,G2,run132_u0065004.log,0.05413636,43,8051198.786123,3.393007,99.99995785712053,16.60992,0.002304507,99.98612571884753,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9988391,-12.00269696,-21.95820531,0.0,0.0,0.0,14.99244985,-0.00033475,-0.00059891,0.0,0.0,0.0011609,-0.00269696,0.04179469,0.0,0.0,0.0,-0.00755015,-0.00033475,-0.00059891
GN,small,3,180,1620,G3,run133_u0065007.log,0.06283186,59,10447864.936499,5.609526,99.99994630935569,21.82755,0.004508739,99.97934381549922,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00033444,-8.00406649,-24.94387939,0.0,0.0,0.0,24.99790803,5.576e-05,0.00016259,0.0,0.0,-0.00033444,-0.00406649,0.05612061,0.0,0.0,0.0,-0.00209197,5.576e-05,0.00016259
GN,small,3,180,1620,G4,run134_u0065080.log,0.04156413,36,931710.824932,4.829206,99.99948168402999,5.79739,0.006872089,99.8814623649608,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99971782,-1.99769336,-8.0305811,0.0,0.0,0.0,2.99282358,-0.00099314,-0.00022465,0.0,0.0,0.00028218,0.00230664,-0.0305811,0.0,0.0,0.0,-0.00717642,-0.00099314,-0.00022465
GN,small,3,360,3240,G0,run135_u0065065.log,0.07430955,46,3852601.59799,12.542292,99.99967444617148,10.16908,0.006230845,99.93872754467465,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9995112,4.99707015,-18.94693563,0.0,0.0,0.0,10.01724991,0.00054746,-2.916e-05,0.0,0.0,0.0004888,-0.00292985,0.05306437,0.0,0.0,0.0,0.01724991,0.00054746,-2.916e-05
GN,small,3,360,3240,G1,run136_u0065034.log,0.013201590000000001,45,3116577.519999,6.80292,99.99978171824843,7.476574,0.001692127,99.97736761516705,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99995175,-5.99897663,-12.00967929,0.0,0.0,0.0,5.00202213,0.00017085,0.0002577,0.0,0.0,4.825e-05,0.00102337,-0.00967929,0.0,0.0,0.0,0.00202213,0.00017085,0.0002577
GN,small,3,360,3240,G2,run137_u0065064.log,0.03322702,41,16102620.889768,7.099879,99.99995590855023,17.22889,0.004705705,99.97268712610041,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99927651,-12.00178659,-21.97319452,0.0,0.0,0.0,14.99692092,-0.00050529,-0.00032709,0.0,0.0,0.00072349,-0.00178659,0.02680548,0.0,0.0,0.0,-0.00307908,-0.00050529,-0.00032709
GN,small,3,360,3240,G3,run138_u0065078.log,0.04625885,63,20895107.539409,11.462452,99.99994514289061,20.81479,0.00311342,99.98504227042406,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00039991,-8.00312063,-24.95811004,0.0,0.0,0.0,25.00043973,0.00010602,0.0003026,0.0,0.0,-0.00039991,-0.00312063,0.04188996,0.0,0.0,0.0,0.00043973,0.00010602,0.0003026
GN,small,3,360,3240,G4,run139_u0065080.log,0.043732110000000005,35,1863514.987812,10.113647,99.99945728115597,5.662015,0.007216574,99.8725440677921,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00014606,-1.99749184,-8.03493075,0.0,0.0,0.0,2.99529407,-0.00075768,-0.00068353,0.0,0.0,-0.00014606,0.00250816,-0.03493075,0.0,0.0,0.0,-0.00470593,-0.00075768,-0.00068353
LM_low,small,3,3,27,G0,run00_u0065027.log,0.69081757,46,32187.23951,0.319074,99.99900869411339,14.30184,4.148987e-06,99.99997098983768,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00332533,4.98015966,-18.39158354,0.0,0.0,0.0,10.04731691,-0.0026866,0.00923193,0.0,0.0,-0.00332533,-0.01984034,0.60841646,0.0,0.0,0.0,0.04731691,-0.0026866,0.00923193
LM_low,small,3,3,27,G1,run01_u0065028.log,0.71381456,34,25973.684832,0.446959,99.99827918524888,21.00817,5.315453e-06,99.99997469816267,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.98461493,-5.95676856,-12.62978195,0.0,0.0,0.0,5.007636,-0.00196041,-0.01581969,0.0,0.0,0.01538507,0.04323144,-0.62978195,0.0,0.0,0.0,0.007636,-0.00196041,-0.01581969
LM_low,small,3,3,27,G2,run02_u0065034.log,0.10512764999999999,49,134218.196589,0.015211,99.99998866696143,82.73877,8.425572e-07,99.9999989816658,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99301091,-11.99993922,-21.93486473,0.0,0.0,0.0,14.97512903,-0.00196964,0.0061019,0.0,0.0,0.00698909,6.078e-05,0.06513527,0.0,0.0,0.0,-0.02487097,-0.00196964,0.0061019
LM_low,small,3,3,27,G3,run03_u0065083.log,3.3740475400000003,59,174715.792113,11.85053,99.99321725308475,27.67385,1.963401e-05,99.9999290521196,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.01288905,-8.24678171,-21.92705966,0.0,0.0,0.0,25.01793403,0.01244418,0.01105823,0.0,0.0,-0.01288905,-0.24678171,3.07294034,0.0,0.0,0.0,0.01793403,0.01244418,0.01105823
LM_low,small,3,3,27,G4,run04_u0065092.log,2.9715177099999996,43,15520.320297,6.067662,99.96090504652038,8.227988,1.124204e-05,99.99986336829855,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.98896918,-2.09109314,-5.27860193,0.0,0.0,0.0,2.8670861,0.00396977,0.01111201,0.0,0.0,0.01103082,-0.09109314,2.72139807,0.0,0.0,0.0,-0.1329139,0.00396977,0.01111201
LM_low,small,3,5,45,G0,run10_u0065027.log,0.48357789,55,53537.468912,0.445502,99.99916786876732,14.58658,4.952428e-06,99.9999660480524,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00161421,4.98558778,-18.59711057,0.0,0.0,0.0,10.04851909,0.00500058,0.01114236,0.0,0.0,-0.00161421,-0.01441222,0.40288943,0.0,0.0,0.0,0.04851909,0.00500058,0.01114236
LM_low,small,3,5,45,G1,run11_u0065028.log,0.07499638,43,43290.402428,0.095025,99.99978049407103,11.14553,9.309961e-07,99.99999164691047,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99996064,-6.0012177,-11.93822225,0.0,0.0,0.0,5.00708517,-0.00303073,-0.00184567,0.0,0.0,3.936e-05,-0.0012177,0.06177775,0.0,0.0,0.0,0.00708517,-0.00303073,-0.00184567
LM_low,small,3,5,45,G2,run12_u0065034.log,0.30818234,44,223580.228144,0.139361,99.99993766845971,16.86651,2.759822e-06,99.999983637267,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99820631,-12.01223299,-21.75885437,0.0,0.0,0.0,14.9497976,0.00062982,0.00217781,0.0,0.0,0.00179369,-0.01223299,0.24114563,0.0,0.0,0.0,-0.0502024,0.00062982,0.00217781
LM_low,small,3,5,45,G3,run13_u0065080.log,0.12017937000000001,48,290146.931635,0.097935,99.99996624641196,35.01717,4.047615e-06,99.9999884410562,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.9974984,-7.99216016,-25.08993188,0.0,0.0,0.0,24.98708548,-0.00178345,-0.00520808,0.0,0.0,0.0025016,0.00783984,-0.08993188,0.0,0.0,0.0,-0.01291452,-0.00178345,-0.00520808
LM_low,small,3,5,45,G4,run14_u0065083.log,0.13499241,55,25881.232549,0.11905,99.99954001417909,5.207131,1.617658e-06,99.99996893379482,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00284599,-1.99177814,-8.09119242,0.0,0.0,0.0,3.02716192,0.00064702,-0.0049232,0.0,0.0,-0.00284599,0.00822186,-0.09119242,0.0,0.0,0.0,0.02716192,0.00064702,-0.0049232
LM_low,small,3,6,54,G0,run20_u0065028.log,0.18319153999999999,49,64380.268617,0.215545,99.99966520021643,13.75509,2.880481e-06,99.99997905879933,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00104114,4.99487021,-18.83550024,0.0,0.0,0.0,10.00796273,0.00181461,0.00274351,0.0,0.0,-0.00104114,-0.00512979,0.16449976,0.0,0.0,0.0,0.00796273,0.00181461,0.00274351
LM_low,small,3,6,54,G1,run00_u0065009.log,0.07581066,43,51972.761866,0.091079,99.99982475628246,16.25319,2.735351e-06,99.99998317037455,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99899311,-5.99867022,-12.064004,0.0,0.0,0.0,5.00270281,-0.00500497,-0.00176221,0.0,0.0,0.00100689,0.00132978,-0.064004,0.0,0.0,0.0,0.00270281,-0.00500497,-0.00176221
LM_low,small,3,6,54,G2,run22_u0065080.log,0.1080811,55,268585.470152,0.07273,99.9999729210966,54.64649,1.922798e-06,99.99999648138792,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99523938,-12.00128728,-21.93086874,0.0,0.0,0.0,14.97105663,-0.00201272,0.00194585,0.0,0.0,0.00476062,-0.00128728,0.06913126,0.0,0.0,0.0,-0.02894337,-0.00201272,0.00194585
LM_low,small,3,6,54,G3,run23_u0065083.log,0.12580406,52,349549.934941,0.18847,99.99994608209553,39.01685,4.168166e-06,99.99998931701047,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.000311,-7.98935964,-25.10732705,0.0,0.0,0.0,25.00496764,-0.0018767,0.00068131,0.0,0.0,-0.000311,0.01064036,-0.10732705,0.0,0.0,0.0,0.00496764,-0.0018767,0.00068131
LM_low,small,3,6,54,G4,run24_u0065092.log,0.81212764,35,31045.249117,1.218794,99.99607413683361,8.849818,1.086138e-05,99.99987727001844,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99892031,-2.02307038,-7.24750306,0.0,0.0,0.0,3.03344698,-0.00158306,-0.00045059,0.0,0.0,0.00107969,-0.02307038,0.75249694,0.0,0.0,0.0,0.03344698,-0.00158306,-0.00045059
LM_low,small,3,9,81,G0,run30_u0065092.log,0.10058251,65,96330.691947,0.378589,99.99960699026204,15.61722,3.016958e-06,99.9999806818499,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00095172,4.99635612,-18.92381326,0.0,0.0,0.0,9.98785796,-0.00599193,-0.0016662,0.0,0.0,-0.00095172,-0.00364388,0.07618674,0.0,0.0,0.0,-0.01214204,-0.00599193,-0.0016662
LM_low,small,3,9,81,G1,run31_u0065027.log,0.15152660999999998,53,77912.117918,0.149599,99.99980799007395,8.403097,1.168536e-06,99.99998609398415,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00369066,-6.0047064,-11.87155207,0.0,0.0,0.0,5.00937828,0.00268191,0.00262143,0.0,0.0,-0.00369066,-0.0047064,0.12844793,0.0,0.0,0.0,0.00937828,0.00268191,0.00262143
LM_low,small,3,9,81,G2,run32_u0065028.log,0.03386104,71,402437.345963,0.156296,99.99996116265014,21.77784,1.161414e-06,99.99999466699175,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99785173,-12.00146102,-21.98214448,0.0,0.0,0.0,15.00846183,0.00225618,-0.00167822,0.0,0.0,0.00214827,-0.00146102,0.01785552,0.0,0.0,0.0,0.00846183,0.00225618,-0.00167822
LM_low,small,3,9,81,G3,run33_u0065083.log,0.25281913,52,522425.241537,0.276418,99.99994708946313,25.03352,4.248009e-06,99.99998303071641,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00359278,-8.0148153,-24.77162606,0.0,0.0,0.0,25.0002947,-0.00231649,0.00342592,0.0,0.0,-0.00359278,-0.0148153,0.22837394,0.0,0.0,0.0,0.0002947,-0.00231649,0.00342592
LM_low,small,3,9,81,G4,run34_u0065004.log,0.062043469999999996,58,46615.83633,0.266666,99.99942794976772,6.271723,5.324169e-06,99.9999151083522,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00203219,-1.99923928,-7.94812097,0.0,0.0,0.0,3.00138905,0.00439894,-0.00158354,0.0,0.0,-0.00203219,0.00076072,0.05187903,0.0,0.0,0.0,0.00138905,0.00439894,-0.00158354
LM_low,small,3,10,90,G0,run40_u0065083.log,0.09919517,56,107055.415848,0.25466,99.9997621231976,15.29934,2.724592e-06,99.99998219144095,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00120641,5.0002478,-18.93787717,0.0,0.0,0.0,10.02825651,0.0033476,0.00401402,0.0,0.0,-0.00120641,0.0002478,0.06212283,0.0,0.0,0.0,0.02825651,0.0033476,0.00401402
LM_low,small,3,10,90,G1,run41_u0065092.log,0.18771176,52,86572.536023,0.211355,99.99975586368413,9.530535,1.637268e-06,99.99998282081752,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00056114,-6.00825368,-11.83886608,0.0,0.0,0.0,5.01616525,-0.00040677,-0.001191,0.0,0.0,-0.00056114,-0.00825368,0.16113392,0.0,0.0,0.0,0.01616525,-0.00040677,-0.001191
LM_low,small,3,10,90,G2,run42_u0065027.log,0.18452732,49,447256.937488,0.161111,99.99996397797631,17.94569,1.667123e-06,99.99999071017609,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99973488,-12.00576757,-21.8548616,0.0,0.0,0.0,14.96723089,-0.00034999,-0.00023713,0.0,0.0,0.00026512,-0.00576757,0.1451384,0.0,0.0,0.0,-0.03276911,-0.00034999,-0.00023713
LM_low,small,3,10,90,G3,run43_u0065028.log,0.04856538,52,580590.481302,0.215962,99.99996280304157,31.64234,1.069498e-06,99.99999662004137,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.9984507,-7.99412026,-25.03392907,0.0,0.0,0.0,24.99483214,0.00051052,-0.00152889,0.0,0.0,0.0015493,0.00587974,-0.03392907,0.0,0.0,0.0,-0.00516786,0.00051052,-0.00152889
LM_low,small,3,10,90,G4,run44_u0065080.log,0.07740306,57,51763.977353,0.266398,99.99948536025703,5.63071,1.937459e-06,99.99996559121318,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00100603,-1.99962826,-7.96202053,0.0,0.0,0.0,3.03490173,0.00278003,0.00036406,0.0,0.0,-0.00100603,0.00037174,0.03797947,0.0,0.0,0.0,0.03490173,0.00278003,0.00036406
LM_low,small,3,12,108,G0,run50_u0065028.log,0.06892297,61,128438.732985,0.267566,99.99979167810692,9.985834,1.50489e-06,99.99998492975149,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00209499,4.99585386,-18.94927232,0.0,0.0,0.0,10.00960459,0.00050262,0.00184695,0.0,0.0,-0.00209499,-0.00414614,0.05072768,0.0,0.0,0.0,0.00960459,0.00050262,0.00184695
LM_low,small,3,12,108,G1,run51_u0065083.log,0.34688495,42,103891.114887,0.441703,99.99957484044667,15.97116,6.634436e-06,99.99995845989898,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00298085,-6.01641776,-11.70193381,0.0,0.0,0.0,5.0231841,0.00226679,0.00396926,0.0,0.0,-0.00298085,-0.01641776,0.29806619,0.0,0.0,0.0,0.0231841,0.00226679,0.00396926
LM_low,small,3,12,108,G2,run52_u0065092.log,0.03124776,61,536654.569165,0.20284,99.99996220287467,26.81321,1.408522e-06,99.99999474691019,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9985639,-11.99874711,-21.98473064,0.0,0.0,0.0,14.98754704,0.00059936,-0.00023709,0.0,0.0,0.0014361,0.00125289,0.01526936,0.0,0.0,0.0,-0.01245296,0.00059936,-0.00023709
LM_low,small,3,12,108,G3,run53_u0065004.log,0.12760786000000002,35,696704.919159,0.410413,99.99994109227754,29.84791,1.09124e-05,99.99996343998625,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00037663,-8.00698746,-24.90816936,0.0,0.0,0.0,24.97550467,0.00091028,0.00300752,0.0,0.0,-0.00037663,-0.00698746,0.09183064,0.0,0.0,0.0,-0.02449533,0.00091028,0.00300752
LM_low,small,3,12,108,G4,run54_u0065027.log,0.13185776000000002,50,62084.863494,0.358035,99.9994233135424,8.28784,2.279234e-06,99.99997249905886,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99850341,-2.0078263,-7.88173373,0.0,0.0,0.0,3.00205571,0.00036626,0.00184663,0.0,0.0,0.00149659,-0.0078263,0.11826627,0.0,0.0,0.0,0.00205571,0.00036626,0.00184663
LM_low,small,3,15,135,G0,run60_u0065004.log,0.14388715,59,160611.297971,0.686446,99.99957260416379,13.36987,2.390609e-06,99.99998211942973,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00228399,4.99594942,-18.89319522,0.0,0.0,0.0,10.02254929,0.004167,0.00403151,0.0,0.0,-0.00228399,-0.00405058,0.10680478,0.0,0.0,0.0,0.02254929,0.004167,0.00403151
LM_low,small,3,15,135,G1,run61_u0065027.log,0.03327429,35,129841.407504,0.365095,99.99971881466243,11.84037,3.398477e-06,99.9999712975439,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00164388,-5.99966059,-11.97776736,0.0,0.0,0.0,4.99390272,-0.00153471,-0.00142637,0.0,0.0,-0.00164388,0.00033941,0.02223264,0.0,0.0,0.0,-0.00609728,-0.00153471,-0.00142637
LM_low,small,3,15,135,G2,run62_u0065028.log,0.10105435,56,670868.962466,0.259845,99.99996126739877,18.48025,2.478822e-06,99.99998658664249,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9978949,-12.00436884,-21.9168322,0.0,0.0,0.0,14.98895573,0.00013972,-0.00022862,0.0,0.0,0.0021051,-0.00436884,0.0831678,0.0,0.0,0.0,-0.01104427,0.00013972,-0.00022862
LM_low,small,3,15,135,G3,run63_u0065083.log,0.1462858,68,870637.677878,0.668177,99.99992325429776,23.6955,6.015009e-06,99.99997461539533,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99987431,-8.0081653,-24.87195043,0.0,0.0,0.0,24.99301643,-0.00239513,0.00056654,0.0,0.0,0.00012569,-0.0081653,0.12804957,0.0,0.0,0.0,-0.00698357,-0.00239513,0.00056654
LM_low,small,3,15,135,G4,run64_u0065092.log,0.03610148,50,77646.012768,0.413716,99.99946717676124,7.95567,6.672885e-06,99.9999161241605,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00005955,-1.99789335,-7.98140654,0.0,0.0,0.0,2.98673104,-0.00176768,-0.00030518,0.0,0.0,-5.955e-05,0.00210665,0.01859346,0.0,0.0,0.0,-0.01326896,-0.00176768,-0.00030518
