Phantom already exists, skipping: cuboid_phantom_3_small.npy

################################################################################
Running cuboid=small scenario=G1 N_ANGLES=180, K=3
view   0 | SOD= 570.551 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[  81.309204  -564.17444    -25.       ]
 [ -18.649195   132.69592     18.       ]
 [   0.1481441    0.0208203    0.       ]
 [   0.           0.           0.1496   ]]
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  523.993573  159.068123    778  426.012212  295.618725    737  524.006427  443.721080    778
1    proj_001.png  521.656812  159.065553    778  428.436735  295.502041    735  521.693196  443.894737    779
2    proj_002.png  519.356499  159.050193    777  430.661685  295.517663    736  519.339744  443.965385    780
3    proj_003.png  516.761844  159.110115    781  433.073072  295.416779    739  516.823529  444.040921    782
4    proj_004.png  514.374202  159.117497    783  435.566347  295.440492    731  514.374202  444.117497    783
5    proj_005.png  511.754789  159.083014    783  438.016282  295.358209    737  511.747782  444.252218    789
6    proj_006.png  509.223785  159.095908    782  440.567751  295.261518    738  509.252538  444.360406    788
7    proj_007.png  506.525316  159.154430    790  443.131720  295.217742    744  506.540778  444.444166    797
8    proj_008.png  503.837769  159.131812    789  445.854643  295.160162    743  503.764484  444.536524    794
9    proj_009.png  501.143038  159.137975    790  448.484522  295.113055    743  501.262893  444.594969    795
10   proj_010.png  498.376904  159.251269    788  451.143243  295.052703    740  498.402010  444.608040    796
11   proj_011.png  495.568354  159.236709    790  453.860403  295.045638    745  495.583123  444.686398    794
12   proj_012.png  492.748101  159.249367    790  456.584450  295.064343    746  492.776233  444.796460    791
13   proj_013.png  489.956907  159.229404    789  459.325236  294.990553    741  489.946701  444.876904    788
14   proj_014.png  487.043093  159.229404    789  462.045576  294.982574    746  487.048101  444.887342    790
15   proj_015.png  484.171934  159.230088    791  464.865047  295.000000    741  484.121827  444.895939    788
16   proj_016.png  481.392453  159.285535    795  467.662618  294.931174    741  481.243995  444.908976    791
17   proj_017.png  478.398241  159.266332    796  470.405699  294.948440    737  478.407595  444.900000    790
18   proj_018.png  475.516939  159.278545    797  473.228070  294.967611    741  475.500000  444.828715    794
