Phantom already exists, skipping: cuboid_phantom_3_tall.npy

################################################################################
Running cuboid=tall scenario=G1 N_ANGLES=360, K=3
view   0 | SOD= 570.551 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[  81.309204  -564.17444    -25.       ]
 [ -18.649195   132.69592     18.       ]
 [   0.1481441    0.0208203    0.       ]
 [   0.           0.           0.1496   ]]
            image          x1          y1  area1          x2          y2  area2          x3          y3  area3
0    proj_000.png  460.426667  297.721333    750  488.422078  606.009091    770  488.422078  914.296848    0.0
1    proj_001.png  460.760956  297.686587    753  488.122078  605.972727    770  488.122078  914.258868    0.0
2    proj_002.png  461.076720  297.669312    756  487.712062  606.027237    771  487.712062  914.385163    0.0
3    proj_003.png  461.372185  297.699338    755  487.462532  606.006460    774  487.462532  914.313582    0.0
4    proj_004.png  461.787318  297.663144    757  487.040208  606.083009    771  487.040208  914.502874    0.0
5    proj_005.png  462.125828  297.598675    755  486.734456  606.058290    772  486.734456  914.517905    0.0
6    proj_006.png  462.351064  297.703457    752  486.319534  606.058215    773  486.319534  914.412972    0.0
7    proj_007.png  462.854111  297.580902    754  486.028571  606.105195    770  486.028571  914.629488    0.0
8    proj_008.png  463.147410  297.589641    753  485.607792  606.081818    770  485.607792  914.573995    0.0
9    proj_009.png  463.510582  297.617725    756  485.205692  606.128072    773  485.205692  914.638420    0.0
10   proj_010.png  463.901857  297.582228    754  484.946753  606.185714    770  484.946753  914.789200    0.0
11   proj_011.png  464.167109  297.583554    754  484.538760  606.144703    774  484.538760  914.705851    0.0
12   proj_012.png  464.699867  297.581673    753  484.147477  606.165589    773  484.147477  914.749504    0.0
13   proj_013.png  464.982804  297.531746    756  483.883117  606.235065    770  483.883117  914.938384    0.0
14   proj_014.png  465.227092  297.579017    753  483.458280  606.249037    779  483.458280  914.919057    0.0
15   proj_015.png  465.804521  297.503989    752  483.089494  606.261997    771  483.089494  915.020005    0.0
16   proj_016.png  466.037086  297.513907    755  482.702842  606.301034    774  482.702842  915.088160    0.0
17   proj_017.png  466.463576  297.589404    755  482.268387  606.286452    775  482.268387  914.983499    0.0
18   proj_018.png  466.904888  297.508587    757  481.959897  606.327296    773  481.959897  915.146006    0.0
19   proj_019.png  467.183024  297.500000    754  481.519949  606.330759    777  481.519949  915.161519    0.0
20   proj_020.png  467.744652  297.459893    748  481.074122  606.289987    769  481.074122  915.120081    0.0
21   proj_021.png  468.017128  297.488801    759  480.760618  606.362934    777  480.760618  915.237068    0.0
22   proj_022.png  468.276000  297.526667    750  480.315789  606.369705    779  480.315789  915.212743    0.0
23   proj_023.png  468.851459  297.452255    754  479.966495  606.327320    776  479.966495  915.202385    0.0
24   proj_024.png  469.167989  297.466931    756  479.511598  606.425258    776  479.511598  915.383584    0.0
25   proj_025.png  469.697211  297.424967    753  479.087855  606.427649    774  479.087855  915.430330    0.0
26   proj_026.png  470.001323  297.458995    756  478.851995  606.427284    777  478.851995  915.395574    0.0
27   proj_027.png  470.371658  297.426471    748  478.291990  606.428941    774  478.291990  915.431411    0.0
28   proj_028.png  470.868874  297.402649    755  477.978036  606.436693    774  477.978036  915.470736    0.0
29   proj_029.png  471.170410  297.402906    757  477.584615  606.453846    780  477.584615  915.504786    0.0
30   proj_030.png  471.673307  297.394422    753  477.073739  606.412678    773  477.073739  915.430933    0.0
31   proj_031.png  472.018494  297.450462    757  476.763566  606.475452    774  476.763566  915.500442    0.0
32   proj_032.png  472.359043  297.438830    752  476.273902  606.479328    774  476.273902  915.519827    0.0
33   proj_033.png  472.807133  297.401585    757  475.953668  606.481338    777  475.953668  915.561092    0.0
34   proj_034.png  473.180739  297.385224    758  475.512853  606.467866    778  475.512853  915.550508    0.0
35   proj_035.png  473.683024  297.416446    754  475.054124  606.500000    776  475.054124  915.583554    0.0
36   proj_036.png  474.052980  297.450331    755  474.754814  606.514763    779  474.754814  915.579194    0.0
37   proj_037.png  474.450928  297.395225    754  474.195876  606.500000    776  474.195876  915.604775    0.0
38   proj_038.png  474.873351  297.403694    758  473.945876  606.500000    776  473.945876  915.596306    0.0
39   proj_039.png  475.196830  297.372523    757  473.460948  606.464789    781  473.460948  915.557054    0.0
40   proj_040.png  475.701195  297.443559    753  473.026992  606.475578    778  473.026992  915.507598    0.0
41   proj_041.png  476.035762  297.418543    755  472.702842  606.498708    774  472.702842  915.578873    0.0
42   proj_042.png  476.430279  297.398406    753  472.169689  606.472798    772  472.169689  915.547189    0.0
43   proj_043.png  476.868874  297.402649    755  471.883571  606.457956    773  471.883571  915.513263    0.0
44   proj_044.png  477.191799  297.421958    756  471.345806  606.483871    775  471.345806  915.545784    0.0
45   proj_045.png  477.781746  297.428571    756  471.003876  606.437984    774  471.003876  915.447398    0.0
46   proj_046.png  478.034392  297.439153    756  470.693299  606.465206    776  470.693299  915.491259    0.0
47   proj_047.png  478.423435  297.394141    751  470.114691  606.436856    776  470.114691  915.479570    0.0
48   proj_048.png  478.927249  297.458995    756  469.895213  606.438551    773  469.895213  915.418107    0.0
49   proj_049.png  479.204515  297.462151    753  469.434447  606.466581    778  469.434447  915.471011    0.0
50   proj_050.png  479.775564  297.479416    753  469.000000  606.347545    774  469.000000  915.215675    0.0
51   proj_051.png  480.052840  297.491413    757  468.588160  606.371943    777  468.588160  915.252473    0.0
52   proj_052.png  480.376831  297.407457    751  468.111255  606.363519    773  468.111255  915.319581    0.0
53   proj_053.png  480.867900  297.508587    757  467.892765  606.307494    774  467.892765  915.106401    0.0
54   proj_054.png  481.166887  297.512583    755  467.413572  606.348271    781  467.413572  915.183960    0.0
55   proj_055.png  481.751669  297.520694    749  467.001294  606.327296    773  467.001294  915.133898    0.0
56   proj_056.png  482.000000  297.500000    758  466.664524  606.295630    778  466.664524  915.091260    0.0
57   proj_057.png  482.238349  297.535286    751  466.146373  606.308290    772  466.146373  915.081294    0.0
58   proj_058.png  482.820717  297.549801    753  465.897668  606.246114    772  465.897668  914.942427    0.0
59   proj_059.png  483.067729  297.519256    753  465.490347  606.252252    777  465.490347  914.985248    0.0
60   proj_060.png  483.552493  297.540682    762  465.044099  606.320363    771  465.044099  915.100044    0.0
61   proj_061.png  483.913564  297.550532    752  464.834197  606.156736    772  464.834197  914.762940    0.0
62   proj_062.png  484.163564  297.525266    752  464.408031  606.176166    772  464.408031  914.827066    0.0
63   proj_063.png  484.707447  297.601064    752  463.941482  606.215865    769  463.941482  914.830666    0.0
64   proj_064.png  484.952255  297.598143    754  463.713548  606.123871    775  463.713548  914.649599    0.0
65   proj_065.png  485.245707  297.628798    757  463.238651  606.114137    771  463.238651  914.599477    0.0
66   proj_066.png  485.779255  297.606383    752  462.894805  606.140260    770  462.894805  914.674137    0.0
67   proj_067.png  486.050532  297.598404    752  462.534884  606.118863    774  462.534884  914.639322    0.0
68   proj_068.png  486.275862  297.681698    754  462.211414  606.050584    771  462.211414  914.419470    0.0
69   proj_069.png  486.792053  297.633113    755  461.869961  606.058518    769  461.869961  914.483923    0.0
70   proj_070.png  487.125828  297.598675    755  461.517464  606.010349    773  461.517464  914.422023    0.0
71   proj_071.png  487.392287  297.708777    752  461.183700  606.036223    773  461.183700  914.363668    0.0
72   proj_072.png  487.804233  297.649471    756  460.806494  605.985714    770  460.806494  914.321958    0.0
73   proj_073.png  488.105960  297.630464    755  460.520156  606.002601    769  460.520156  914.374738    0.0
74   proj_074.png  488.411215  297.731642    749  460.196104  606.019481    770  460.196104  914.307319    0.0
75   proj_075.png  488.743692  297.703851    753  459.860858  605.955787    769  459.860858  914.207722    0.0
76   proj_076.png  489.066050  297.706737    757  459.526110  605.979112    766  459.526110  914.251487    0.0
77   proj_077.png  489.336436  297.755319    752  459.219481  605.931169    770  459.219481  914.107019    0.0
78   proj_078.png  489.699338  297.769536    755  458.945384  605.876463    769  458.945384  913.983389    0.0
79   proj_079.png  490.000000  297.713907    755  458.663625  605.911343    767  458.663625  914.108779    0.0
80   proj_080.png  490.218833  297.781167    754  458.266580  605.884265    769  458.266580  913.987363    0.0
81   proj_081.png  490.589641  297.812749    753  458.018229  605.756510    768  458.018229  913.700272    0.0
82   proj_082.png  490.858278  297.784106    755  457.783572  605.825293    767  457.783572  913.866481    0.0
83   proj_083.png  491.141722  297.784106    755  457.380704  605.873533    767  457.380704  913.962961    0.0
84   proj_084.png  491.439575  297.816733    753  457.106494  605.715584    770  457.106494  913.614436    0.0
85   proj_085.png  491.731126  297.813245    755  456.945384  605.719116    769  456.945384  913.624986    0.0
86   proj_086.png  492.000000  297.828269    757  456.707572  605.637076    766  456.707572  913.445882    0.0
87   proj_087.png  492.207672  297.876984    756  456.232770  605.617685    769  456.232770  913.358386    0.0
88   proj_088.png  492.485411  297.868700    754  456.053316  605.557867    769  456.053316  913.247034    0.0
89   proj_089.png  492.744371  297.855629    755  455.906250  605.502604    768  455.906250  913.149579    0.0
90   proj_090.png  493.000000  297.889036    757  455.634715  605.490933    772  455.634715  913.092830    0.0
91   proj_091.png  493.268874  297.878146    755  455.368831  605.353247    770  455.368831  912.828348    0.0
92   proj_092.png  493.475000  297.935526    760  455.110966  605.395561    766  455.110966  912.855596    0.0
93   proj_093.png  493.683377  297.914248    758  454.920469  605.307692    767  454.920469  912.701137    0.0
94   proj_094.png  493.970861  297.901987    755  454.716146  605.266927    768  454.716146  912.631867    0.0
95   proj_095.png  494.096433  297.916777    757  454.462435  605.220207    772  454.462435  912.523638    0.0
96   proj_096.png  494.324538  297.960422    758  454.188312  605.203896    770  454.188312  912.447370    0.0
97   proj_097.png  494.638522  297.952507    758  454.074316  605.170795    767  454.074316  912.389084    0.0
98   proj_098.png  494.752972  298.011889    757  453.834204  605.157963    766  453.834204  912.304038    0.0
99   proj_099.png  494.958940  297.998675    755  453.704575  605.073203    765  453.704575  912.147730    0.0
100  proj_100.png  495.101449  298.005270    759  453.479167  605.067708    768  453.479167  912.130147    0.0
101  proj_101.png  495.247043  297.990802    761  453.211964  605.048114    769  453.211964  912.105427    0.0
102  proj_102.png  495.500000  298.036939    758  453.122555  605.036506    767  453.122555  912.036072    0.0
103  proj_103.png  495.682477  298.080369    759  452.950392  604.967363    766  452.950392  911.854357    0.0
104  proj_104.png  495.826316  298.071053    760  452.830311  604.914508    772  452.830311  911.757963    0.0
105  proj_105.png  495.981530  298.084433    758  452.685789  604.959583    767  452.685789  911.834733    0.0
106  proj_106.png  496.156168  298.080052    762  452.481095  604.919166    767  452.481095  911.758279    0.0
107  proj_107.png  496.263780  298.060367    762  452.429870  604.890909    770  452.429870  911.721451    0.0
108  proj_108.png  496.437173  298.065445    764  452.216146  604.799479    768  452.216146  911.533513    0.0
109  proj_109.png  496.528721  298.075718    766  452.107792  604.723377    770  452.107792  911.371035    0.0
110  proj_110.png  496.679790  298.090551    762  451.959688  604.690507    769  451.959688  911.290463    0.0
111  proj_111.png  496.799213  298.191601    762  451.959688  604.690507    769  451.959688  911.189413    0.0
112  proj_112.png  496.883355  298.197903    763  451.923077  604.606258    767  451.923077  911.014613    0.0
113  proj_113.png  496.959530  298.211488    766  451.764016  604.559322    767  451.764016  910.907156    0.0
114  proj_114.png  497.013038  298.238592    767  451.643229  604.535156    768  451.643229  910.831721    0.0
115  proj_115.png  497.133333  298.222222    765  451.558594  604.477865    768  451.558594  910.733507    0.0
116  proj_116.png  497.183246  298.250000    764  451.394018  604.439532    769  451.394018  910.629064    0.0
117  proj_117.png  497.235837  298.263505    759  451.293351  604.357236    767  451.293351  910.450967    0.0
118  proj_118.png  497.339050  298.237467    758  451.229465  604.345502    767  451.229465  910.453537    0.0
119  proj_119.png  497.366755  298.229551    758  451.154948  604.286458    768  451.154948  910.343365    0.0
120  proj_120.png  497.474934  298.241425    758  451.118336  604.250975    769  451.118336  910.260526    0.0
121  proj_121.png  497.571995  298.284016    757  451.088657  604.192960    767  451.088657  910.101903    0.0
122  proj_122.png  497.634211  298.334211    760  451.092568  604.162973    767  451.092568  909.991735    0.0
123  proj_123.png  497.654809  298.333333    759  451.080729  604.132812    768  451.080729  909.932292    0.0
124  proj_124.png  497.680263  298.376316    760  451.065274  604.086162    766  451.065274  909.796008    0.0
125  proj_125.png  497.725131  298.396597    764  451.068063  604.048429    764  451.068063  909.700262    0.0
126  proj_126.png  497.709424  298.429319    764  451.050847  603.968709    767  451.050847  909.508099    0.0
127  proj_127.png  497.721569  298.445752    765  451.039164  603.922977    766  451.039164  909.400201    0.0
128  proj_128.png  497.695138  298.479632    761  451.020860  603.872229    767  451.020860  909.264827    0.0
129  proj_129.png  497.724771  298.483617    763  451.039164  603.827676    766  451.039164  909.171735    0.0
130  proj_130.png  497.728702  298.553080    763  451.049608  603.767624    766  451.049608  908.982168    0.0
131  proj_131.png  497.657480  298.598425    762  451.069281  603.772549    765  451.069281  908.946673    0.0
132  proj_132.png  497.657030  298.618922    761  451.101828  603.734987    766  451.101828  908.851051    0.0
133  proj_133.png  497.584757  298.632063    761  451.121410  603.663185    766  451.121410  908.694308    0.0
134  proj_134.png  497.513834  298.638999    759  451.167759  603.631717    763  451.167759  908.624435    0.0
135  proj_135.png  497.374346  298.679319    764  451.202614  603.559477    765  451.202614  908.439635    0.0
136  proj_136.png  497.328965  298.684142    763  451.270235  603.526110    766  451.270235  908.368078    0.0
137  proj_137.png  497.228647  298.692510    761  451.380079  603.477064    763  451.380079  908.261619    0.0
138  proj_138.png  497.151832  298.697644    764  451.530026  603.463446    766  451.530026  908.229249    0.0
139  proj_139.png  497.096480  298.726206    767  451.653141  603.405759    764  451.653141  908.085312    0.0
140  proj_140.png  497.036411  298.730819    769  451.765707  603.340314    764  451.765707  907.949809    0.0
141  proj_141.png  497.000000  298.747724    769  451.874674  603.279373    766  451.874674  907.811022    0.0
142  proj_142.png  496.885417  298.743490    768  451.944083  603.284785    769  451.944083  907.826081    0.0
143  proj_143.png  496.821149  298.772846    766  451.981795  603.280884    769  451.981795  907.788923    0.0
144  proj_144.png  496.692005  298.854522    763  452.112418  603.196078    765  452.112418  907.537635    0.0
145  proj_145.png  496.522816  298.904824    767  452.243775  603.129751    763  452.243775  907.354678    0.0
146  proj_146.png  496.445893  298.902216    767  452.342932  603.098168    764  452.342932  907.294119    0.0
147  proj_147.png  496.237971  298.863459    769  452.511111  603.056209    765  452.511111  907.248959    0.0
148  proj_148.png  496.133159  298.862924    766  452.690695  603.023591    763  452.690695  907.184258    0.0
149  proj_149.png  496.002625  298.860892    762  452.811271  602.964613    763  452.811271  907.068334    0.0
150  proj_150.png  495.818301  298.896732    765  452.934297  602.965834    761  452.934297  907.034937    0.0
151  proj_151.png  495.722149  298.923984    763  453.122555  602.963494    767  453.122555  907.003004    0.0
152  proj_152.png  495.542484  298.891503    765  453.235294  602.909804    765  453.235294  906.928105    0.0
153  proj_153.png  495.232376  298.950392    766  453.463351  602.912304    764  453.463351  906.874216    0.0
154  proj_154.png  495.149935  298.907432    767  453.754941  602.833992    759  453.754941  906.760553    0.0
155  proj_155.png  494.981627  298.959318    762  453.886693  602.764163    759  453.886693  906.569009    0.0
156  proj_156.png  494.803665  298.955497    764  453.986842  602.742105    760  453.986842  906.528713    0.0
157  proj_157.png  494.583007  298.996078    765  454.198423  602.692510    761  454.198423  906.388941    0.0
158  proj_158.png  494.377778  299.013072    765  454.390564  602.694626    763  454.390564  906.376181    0.0
159  proj_159.png  494.153342  299.005242    763  454.748684  602.705263    760  454.748684  906.405284    0.0
160  proj_160.png  493.882199  299.013089    764  454.873684  602.581579    760  454.873684  906.150069    0.0
161  proj_161.png  493.706422  299.034076    763  455.114625  602.517787    759  455.114625  906.001497    0.0
162  proj_162.png  493.500000  299.033943    766  455.246032  602.492063    756  455.246032  905.950184    0.0
163  proj_163.png  493.235602  299.041885    764  455.635403  602.443857    757  455.635403  905.845830    0.0
164  proj_164.png  493.032852  299.094612    761  455.808454  602.412153    757  455.808454  905.729694    0.0
165  proj_165.png  492.803665  299.044503    764  456.052701  602.341238    759  456.052701  905.637974    0.0
166  proj_166.png  492.505913  299.053876    761  456.281374  602.274769    757  456.281374  905.495661    0.0
167  proj_167.png  492.211213  299.088657    767  456.593085  602.207447    752  456.593085  905.326237    0.0
168  proj_168.png  492.000000  299.162516    763  456.854690  602.254954    757  456.854690  905.347391    0.0
169  proj_169.png  491.747382  299.100785    764  457.081686  602.214756    759  457.081686  905.328727    0.0
170  proj_170.png  491.399738  299.117955    763  457.389920  602.185676    754  457.389920  905.253397    0.0
171  proj_171.png  491.125490  299.154248    765  457.700528  602.163588    758  457.700528  905.172928    0.0
172  proj_172.png  490.903520  299.177314    767  457.971014  602.150198    759  457.971014  905.123081    0.0
173  proj_173.png  490.617801  299.128272    764  458.221929  602.081902    757  458.221929  905.035532    0.0
174  proj_174.png  490.244444  299.177778    765  458.540789  602.072368    760  458.540789  904.966959    0.0
175  proj_175.png  489.943791  299.213072    765  458.877792  602.034166    761  458.877792  904.855259    0.0
176  proj_176.png  489.727392  299.200524    763  459.113158  602.015789    760  459.113158  904.831055    0.0
177  proj_177.png  489.340342  299.160315    761  459.441953  602.038259    758  459.441953  904.916202    0.0
178  proj_178.png  489.000000  299.252276    769  459.801054  601.985507    759  459.801054  904.718739    0.0
179  proj_179.png  488.776471  299.207843    765  460.084433  601.986807    758  460.084433  904.765772    0.0
180  proj_180.png  488.406291  299.179554    763  460.463255  601.913386    762  460.463255  904.647217    0.0
181  proj_181.png  488.066320  299.292588    769  460.778071  601.918098    757  460.778071  904.543608    0.0
182  proj_182.png  487.748698  299.264323    768  461.102902  601.845646    758  461.102902  904.426970    0.0
