
################################################################################
Running scenario=G1 N_ANGLES=360, K=7
view   0 | SOD= 570.551 mm | SDD= 705.315 mm | M= 1.236 | incident=3.4990°
[[  81.309204  -564.17444    -25.       ]
 [ -18.649195   132.69592     18.       ]
 [   0.1481441    0.0208203    0.       ]
 [   0.           0.           0.1496   ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5          x6          y6  area6          x7          y7  area7
36   proj_036.png  416.118239  75.055346    795  345.308000  150.458667    750  439.038718  222.906542    749  529.112360  292.483146    712  600.721379  369.893793    725  510.331620  450.613111    778  416.250000  534.600746    804
37   proj_037.png  413.670839  75.080100    799  344.517380  150.367647    748  439.780027  222.927126    741  531.500000  292.500000    720  601.636364  370.020661    726  509.628866  450.650773    776  413.652605  534.524814    806
38   proj_038.png  411.170025  75.085642    794  343.820343  150.346103    757  440.689609  222.878543    741  533.902954  292.497890    711  602.483425  370.138122    724  508.811613  450.700645    775  411.253117  534.396509    802
39   proj_039.png  408.719497  75.038994    795  343.055482  150.342140    757  441.465587  222.821862    741  536.265734  292.574825    715  603.349448  370.309392    724  507.946891  450.740933    772  408.696030  534.363524    806
40   proj_040.png  406.326683  75.100998    802  342.419655  150.298805    753  442.275168  222.829530    745  538.562674  292.662953    718  604.112637  370.358516    728  507.083979  450.806202    774  406.298879  534.227895    803
41   proj_041.png  403.878294  75.090339    797  341.830688  150.296296    756  443.179625  222.812332    746  540.889510  292.643357    715  604.702332  370.517147    729  506.194337  450.866152    777  403.828536  534.086358    799
42   proj_042.png  401.485607  75.073842    799  341.285146  150.285146    754  444.013441  222.830645    744  543.282517  292.697902    715  605.457650  370.601093    732  505.317889  450.927928    777  401.431250  533.961250    800
43   proj_043.png  399.020025  75.097622    799  340.750993  150.230464    755  444.891129  222.758065    744  545.500000  292.707521    718  606.127891  370.870748    735  504.429677  450.961290    775  399.094881  533.858926    801
44   proj_044.png  396.692403  75.117061    803  340.232404  150.244356    753  445.722372  222.747978    742  547.732218  292.788006    717  606.731343  370.943012    737  503.582147  450.956016    773  396.668750  533.710000    800
45   proj_045.png  394.398252  75.166042    801  339.798942  150.214286    756  446.606225  222.742896    739  550.001393  292.864903    718  607.278155  371.073270    737  502.732212  450.965071    773  394.389303  533.583333    804
46   proj_046.png  392.008794  75.059045    796  339.472776  150.123506    753  447.500000  222.749326    742  552.278393  292.933518    722  607.843031  371.197564    739  501.799486  451.011568    778  392.094527  533.488806    804
47   proj_047.png  389.840852  75.087719    798  339.061924  150.118577    759  448.437669  222.672087    738  554.430362  293.000000    718  608.362772  371.407609    736  500.874198  451.068036    779  389.752179  533.405978    803
48   proj_048.png  387.554172  75.156912    803  338.718050  150.085639    759  449.402439  222.692412    738  556.628294  293.126214    721  608.731444  371.534413    741  499.916452  451.093830    778  387.566625  533.231631    803
49   proj_049.png  385.305382  75.116395    799  338.413474  150.064729    757  450.257066  222.672948    743  558.756906  293.220994    724  609.142665  371.654105    743  498.947301  451.104113    778  385.317559  533.046077    803
50   proj_050.png  383.135338  75.067669    798  338.220608  150.059445    757  451.191633  222.686910    741  560.835883  293.240612    719  609.547651  371.786577    745  498.024390  451.110398    779  383.132832  532.895990    798
51   proj_051.png  380.939774  75.020075    797  338.014589  150.046419    754  452.122642  222.648248    742  563.020747  293.264177    723  609.860403  371.954362    745  497.075641  451.157692    780  380.942500  532.855000    800
52   proj_052.png  378.858040  75.056533    796  337.904636  150.000000    755  453.028340  222.646424    741  565.078838  293.308437    723  610.153538  372.058745    749  496.115830  451.157014    777  378.773067  532.589776    802
53   proj_053.png  376.757538  75.084171    796  337.776455  149.948413    756  453.981183  222.643817    744  567.171508  293.423237    723  610.332888  372.197861    748  495.190231  451.197943    778  376.677903  532.478152    801
54   proj_054.png  374.657895  75.160401    798  337.724503  149.943046    755  454.922043  222.645161    744  569.207469  293.488243    723  610.643432  372.340483    746  494.268199  451.214559    783  374.693649  532.339975    803
55   proj_055.png  372.599749  75.164366    797  337.715984  149.919419    757  455.871141  222.610738    745  571.205517  293.533793    725  610.816245  372.517976    751  493.306122  451.258929    784  372.662060  532.115578    796
56   proj_056.png  370.592732  75.182957    798  337.721485  149.871353    754  456.835580  222.607817    742  573.204138  293.601379    725  610.890812  372.609854    751  492.306122  451.258929    784  370.668335  531.951189    799
57   proj_057.png  368.634207  75.163546    801  337.765563  149.866225    755  457.835580  222.607817    742  575.147180  293.698762    727  610.941645  372.762599    754  491.325670  451.307791    783  368.630137  531.778331    803
58   proj_058.png  366.704774  75.160804    796  337.892430  149.844622    753  458.805930  222.579515    742  577.048276  293.757241    725  610.980080  372.933599    753  490.319285  451.346105    783  366.683750  531.615000    800
59   proj_059.png  364.839849  75.133670    793  338.009284  149.779841    754  459.804054  222.612162    740  578.965706  293.798354    729  611.030464  373.059603    755  489.360051  451.390585    786  364.752823  531.470514    797
60   proj_060.png  363.000000  75.091139    790  338.143808  149.810919    751  460.783491  222.608931    739  580.815934  293.906593    728  610.961792  373.212121    759  488.364676  451.433291    787  362.963384  531.251263    792
61   proj_061.png  361.187342  75.140506    790  338.324037  149.794157    753  461.783491  222.608931    739  582.670782  293.972565    729  610.930079  373.302111    758  487.342675  451.491720    785  361.152778  531.049242    792
62   proj_062.png  359.426582  75.182278    790  338.740346  149.762983    751  462.749662  222.588633    739  584.465753  294.094521    730  610.844122  373.450462    757  486.326087  451.468031    782  359.419314  530.917408    787
63   proj_063.png  357.573418  75.182278    790  338.956000  149.729333    750  463.721845  222.571235    737  586.205479  294.164384    730  610.622368  373.723684    760  485.336735  451.502551    784  357.533250  530.677541    797
64   proj_064.png  355.937738  75.177891    787  339.236702  149.704787    752  464.703654  222.534506    739  587.967123  294.276712    730  610.309711  373.801837    762  484.342711  451.478261    782  355.920354  530.528445    791
65   proj_065.png  354.323194  75.181242    789  339.737333  149.648000    750  465.703654  222.534506    739  589.625520  294.385576    721  610.106021  373.946335    764  483.339309  451.498079    781  354.349306  530.326608    793
66   proj_066.png  352.570886  75.244304    790  340.056075  149.599466    749  466.703654  222.534506    739  591.386520  294.436039    727  609.853595  374.065359    765  482.323116  451.492976    783  352.585769  530.114358    787
67   proj_067.png  351.000000  75.170267    787  340.621622  149.556757    740  467.678426  222.502035    737  592.986283  294.515775    729  609.458824  374.147712    765  481.186856  451.494845    776  351.000000  529.928844    787
68   proj_068.png  349.467005  75.256345    788  341.048322  149.536913    745  468.699187  222.500000    738  594.551582  294.557084    727  609.106439  374.329829    761  480.182519  451.533419    778  349.452830  529.729560    795
69   proj_069.png  347.918367  75.219388    784  341.621951  149.482385    738  469.622616  222.509537    734  596.107290  294.694635    727  608.771540  374.466057    766  479.122739  451.467700    774  347.944020  529.543257    786
70   proj_070.png  346.456274  75.313054    789  342.136000  149.500000    750  470.603799  222.507463    737  597.715847  294.715847    732  608.230065  374.692810    765  478.094994  451.525032    779  346.422250  529.329962    791
71   proj_071.png  345.000000  75.209451    783  342.800802  149.458556    748  471.584239  222.500000    736  599.135870  294.902174    736  607.800522  374.813559    767  477.080977  451.510283    778  345.019084  529.100509    786
72   proj_072.png  343.670064  75.244586    785  343.457766  149.500000    734  472.584239  222.500000    736  600.695652  294.955163    736  607.229167  374.919271    768  476.033376  451.531451    779  343.673496  528.907810    781
73   proj_073.png  342.224490  75.262755    784  344.215343  149.401077    743  473.581522  222.512228    736  602.065306  295.066667    735  606.574967  375.046936    767  475.006410  451.537179    780  342.288973  528.699620    789
74   proj_074.png  340.984635  75.274008    781  344.900404  149.352624    743  474.577657  222.521798    734  603.504087  295.179837    734  606.028571  375.188312    770  473.998716  451.555841    779  341.000000  528.500000    782
75   proj_075.png  339.783333  75.216667    780  345.699187  149.326558    738  475.556617  222.522510    733  604.817439  295.267030    734  605.324675  375.249351    770  472.988432  451.573265    778  339.737580  528.240764    785
76   proj_076.png  338.500000  75.324808    782  346.515604  149.328358    737  476.576503  222.528689    732  606.177596  295.340164    732  604.694194  375.459355    775  471.978121  451.555985    777  338.450704  528.051216    781
77   proj_077.png  337.227214  75.233633    779  347.362280  149.309362    737  477.596443  222.522572    731  607.500000  295.500000    732  603.949482  375.632124    772  470.948520  451.544402    777  337.250643  527.885604    778
78   proj_078.png  336.134367  75.233850    774  348.276567  149.276567    734  478.617486  222.521858    732  608.519836  295.506156    731  603.065977  375.758085    773  469.921290  451.520000    775  336.081290  527.659355    775
79   proj_079.png  335.049032  75.273548    775  349.226594  149.245590    737  479.617486  222.521858    732  609.786104  295.641689    734  602.247409  375.914508    772  468.921290  451.520000    775  335.034794  527.328608    776
80   proj_080.png  334.019405  75.301423    773  350.185386  149.244926    739  480.626194  222.537517    733  610.995929  295.766621    737  601.341935  376.019355    775  467.921290  451.520000    775  334.012887  527.141753    776
81   proj_081.png  333.000000  75.295337    772  351.183784  149.224324    740  481.643443  222.549180    732  612.117568  295.882432    740  600.462532  376.068475    774  466.883721  451.500000    774  333.029754  526.937904    773
82   proj_082.png  332.019405  75.301423    773  352.244926  149.185386    739  482.643443  222.549180    732  613.192673  296.000000    737  599.558710  376.216774    775  465.887451  451.479948    773  332.067097  526.717419    775
83   proj_083.png  331.114137  75.276265    771  353.335135  149.116216    740  483.626194  222.537517    733  614.288227  296.050068    739  598.542199  376.373402    782  464.853816  451.457956    773  331.064767  526.461140    772
84   proj_084.png  330.158236  75.316472    771  354.430894  149.116531    738  484.626194  222.537517    733  615.252703  296.166216    740  597.500000  376.500000    788  463.839793  451.443152    774  330.184041  526.157014    777
85   proj_085.png  329.451488  75.332471    773  355.540027  149.074627    737  485.606557  222.530055    732  616.181081  296.275676    740  596.464194  376.666240    782  462.821935  451.433548    775  329.457847  525.998703    771
86   proj_086.png  328.767624  75.327676    766  356.706920  149.035278    737  486.606557  222.530055    732  617.093117  296.377868    741  595.244845  376.829897    776  461.821935  451.433548    775  328.750323  525.869340    773
87   proj_087.png  327.963636  75.405195    770  357.895522  149.070556    737  487.526027  222.526027    730  617.979866  296.504698    745  594.177606  376.903475    777  460.827097  451.394839    775  328.014230  525.579560    773
88   proj_088.png  327.212794  75.357702    766  359.241520  149.000000    737  488.516393  222.538251    732  618.785425  296.611336    741  593.011568  377.016710    778  459.827097  451.394839    775  327.243807  525.251630    767
89   proj_089.png  326.718547  75.387808    771  360.487110  148.983718    737  489.500000  222.500000    732  619.553908  296.718329    742  591.840822  377.132221    779  458.794872  451.348718    780  326.662338  525.055844    770
90   proj_090.png  326.039012  75.401821    769  361.852103  148.960651    737  490.542234  222.500000    734  620.348993  296.865772    745  590.547194  377.302296    784  457.793590  451.296154    780  326.075325  524.859740    770
91   proj_091.png  325.534371  75.461738    771  363.132972  148.922659    737  491.500000  222.500000    732  621.010695  296.982620    748  589.194409  377.444727    787  456.757692  451.246154    780  325.540856  524.658885    771
92   proj_092.png  325.007833  75.420366    766  364.553888  148.884038    733  492.500000  222.500000    732  621.651070  297.032086    748  587.933758  377.542675    785  455.772494  451.239075    778  325.049479  524.326823    768
93   proj_093.png  324.607562  75.441982    767  365.944218  148.895238    735  493.450340  222.519728    735  622.243641  297.129853    747  586.500000  377.647208    788  454.792526  451.219072    776  324.587549  524.080415    771
94   proj_094.png  324.140975  75.442688    759  367.391781  148.857534    730  494.381597  222.557510    739  622.784182  297.225201    746  585.127389  377.770701    785  453.833333  451.218346    774  324.176933  523.892529    763
95   proj_095.png  323.816380  75.439894    757  368.922343  148.862398    734  495.291156  222.620408    735  623.348118  297.366935    744  583.635669  377.936306    785  452.853627  451.204663    772  323.840999  523.675427    761
96   proj_096.png  323.482895  75.465789    760  370.366120  148.777322    732  496.176550  222.636119    742  623.834225  297.502674    748  582.238276  378.032953    789  451.946015  451.147815    778  323.434726  523.313316    766
97   proj_097.png  323.150066  75.479416    753  371.932969  148.767442    731  497.156545  222.641026    741  624.194892  297.599462    744  580.692209  378.084291    783  451.000000  451.150968    775  323.142292  523.139657    759
98   proj_098.png  323.000000  75.500000    750  373.472452  148.694215    726  498.094723  222.669824    739  624.683646  297.780161    746  579.198980  378.211735    784  450.061935  451.121290    775  323.022487  522.949735    756
99   proj_099.png  322.856192  75.519308    751  375.000000  148.702740    730  499.064865  222.698649    740  625.012081  297.875168    745  577.521465  378.339646    792  449.153946  451.129366    773  322.835526  522.719737    760
100  proj_100.png  322.784288  75.519308    751  376.681818  148.709366    726  499.995946  222.700000    740  625.242627  297.966488    746  575.975827  378.402036    786  448.162791  451.111111    774  322.780293  522.408788    751
101  proj_101.png  322.712000  75.533333    750  378.361761  148.672627    727  500.904826  222.731903    746  625.575033  298.038513    753  574.383459  378.551378    798  447.277635  451.096401    778  322.667550  522.200000    755
102  proj_102.png  322.598930  75.596257    748  380.001362  148.663488    734  501.828648  222.729585    747  625.827770  298.196262    749  572.603774  378.605031    795  446.328205  451.042308    780  322.564644  521.973615    758
103  proj_103.png  322.642857  75.570081    742  381.725652  148.684499    729  502.683646  222.770777    746  625.914553  298.226969    749  570.886507  378.754098    793  445.461538  451.003846    780  322.570479  521.759309    752
104  proj_104.png  322.686406  75.574697    743  383.480055  148.580468    727  503.500000  222.811321    742  626.018767  298.446381    746  569.158890  378.904161    793  444.555841  450.985879    779  322.745649  521.452477    747
105  proj_105.png  322.749665  75.536814    747  385.265390  148.626539    731  504.372995  222.828877    748  626.074866  298.549465    748  567.440101  379.005044    793  443.663252  450.896287    781  322.765333  521.248000    750
106  proj_106.png  322.854083  75.547523    747  387.000000  148.565753    730  505.178523  222.782550    745  626.093458  298.704940    749  565.622951  379.032787    793  442.837209  450.888889    774  322.863636  521.050802    748
107  proj_107.png  323.033467  75.562249    747  388.821918  148.582192    730  506.076203  222.791444    748  626.118351  298.801862    752  563.799247  379.114178    797  441.928205  450.861538    780  323.053262  520.740346    751
108  proj_108.png  323.243607  75.569314    743  390.557084  148.551582    727  507.005355  222.796519    747  626.066489  298.898936    752  561.919497  379.171069    795  441.050193  450.767053    777  323.274563  520.535666    743
109  proj_109.png  323.563265  75.502041    735  392.500000  148.539726    730  507.780749  222.854278    748  625.973369  299.000000    751  560.088861  379.294118    799  440.280769  450.766667    780  323.616420  520.289367    743
110  proj_110.png  323.902703  75.604054    740  394.442916  148.551582    727  508.650667  222.892000    750  625.792829  299.123506    753  558.222500  379.432500    800  439.404092  450.730179    782  323.879518  520.037483    747
111  proj_111.png  324.231081  75.598649    740  396.397241  148.513103    725  509.362299  222.856952    748  625.668874  299.218543    755  556.277709  379.511831    803  438.608696  450.707161    782  324.251682  519.776581    743
112  proj_112.png  324.633515  75.559946    734  398.229282  148.522099    724  510.202128  222.900266    752  625.262735  299.368633    746  554.280000  379.586250    800  437.882883  450.685972    777  324.654891  519.531250    736
113  proj_113.png  325.100271  75.623306    738  400.196676  148.500000    722  511.014667  222.985333    750  625.035809  299.519894    754  552.273408  379.637953    801  436.985861  450.537275    778  325.094467  519.307692    741
114  proj_114.png  325.581395  75.582763    731  402.220527  148.489598    721  511.789333  222.929333    750  624.746328  299.595461    749  550.229713  379.770287    801  436.124031  450.463824    774  325.647376  519.088829    743
115  proj_115.png  326.241144  75.633515    734  404.192788  148.481276    721  512.536000  222.944000    750  624.256649  299.676862    752  548.165829  379.937186    796  435.445443  450.417202    779  326.252362  518.793522    741
116  proj_116.png  326.741758  75.668956    728  406.209141  148.468144    722  513.370817  222.953146    747  623.873850  299.846255    761  546.020151  379.953401    794  434.764479  450.297297    777  326.722527  518.614011    728
117  proj_117.png  327.480164  75.585499    731  408.228849  148.460472    721  514.029294  223.000000    751  623.372032  299.961741    758  544.000000  380.000000    793  433.943079  450.275550    773  327.463748  518.455540    731
118  proj_118.png  328.119015  75.667579    731  410.272981  148.437326    718  514.817938  223.000000    747  622.839947  300.027778    756  541.963430  380.058008    793  433.138065  450.214194    775  328.130612  518.170068    735
119  proj_119.png  328.834247  75.694521    730  412.303621  148.430362    718  515.516734  223.012048    747  622.255629  300.152318    755  539.711250  380.215000    800  432.430412  450.152062    776  328.850340  517.906122    735
120  proj_120.png  329.603591  75.668508    724  414.367036  148.423823    722  516.211230  223.053476    748  621.609333  300.252000    750  537.517544  380.270677    798  431.811933  450.120623    771  329.592847  517.601100    727
121  proj_121.png  330.482759  75.675862    725  416.423024  148.396671    721  516.971888  223.028112    747  620.953581  300.405836    754  535.427681  380.337905    802  431.032258  450.063226    775  330.456790  517.462277    729
122  proj_122.png  331.336100  75.639004    723  418.518724  148.342580    721  517.633690  223.077540    748  620.199735  300.538360    756  533.201743  380.367372    803  430.347938  450.000000    776  331.344262  517.297814    732
123  proj_123.png  332.218837  75.693906    722  420.638003  148.403606    721  518.264352  223.118825    749  619.404255  300.670213    752  530.997500  380.395000    800  429.686856  449.984536    776  332.263014  517.038356    730
124  proj_124.png  333.189488  75.737206    723  422.757660  148.371866    718  518.950535  223.110963    748  618.699468  300.743351    752  528.694030  380.461443    804  429.035065  449.915584    770  333.171034  516.732414    725
125  proj_125.png  334.152566  75.719834    721  424.967697  148.387640    712  519.607764  223.132530    747  617.861886  300.848606    753  526.467081  380.585093    805  428.445312  449.955729    768  334.208333  516.529167    720
126  proj_126.png  335.203601  75.721607    722  427.205307  148.389665    716  520.230563  223.152815    746  616.925729  300.950928    754  524.250936  380.550562    801  427.837873  449.815824    771  335.225450  516.366528    723
127  proj_127.png  336.263231  75.715877    718  429.336592  148.353352    716  520.808824  223.163102    748  615.980000  301.005333    750  521.878446  380.656642    798  427.103761  449.761349    771  336.285714  516.210818    721
128  proj_128.png  337.372549  75.736695    714  431.520223  148.298466    717  521.379679  223.227273    748  614.985450  301.162698    756  519.588089  380.647643    806  426.677043  449.708171    771  337.375000  515.856944    720
129  proj_129.png  338.476257  75.729050    716  433.686713  148.316084    715  522.022606  223.154255    752  614.000000  301.252300    761  517.296159  380.671623    807  426.019455  449.618677    771  338.468144  515.656510    722
130  proj_130.png  339.608392  75.745455    715  435.981919  148.290682    719  522.605615  223.264706    748  612.859211  301.334211    760  514.968983  380.811414    806  425.432642  449.537565    772  339.675939  515.502086    719
131  proj_131.png  340.852735  75.803647    713  438.255230  148.358438    717  523.132979  223.223404    752  611.800000  301.479470    755  512.564838  380.763092    802  424.908031  449.404145    772  340.819193  515.290682    719
132  proj_132.png  342.187938  75.795231    713  440.456189  148.328234    719  523.726908  223.255689    747  610.599736  301.668428    757  510.215174  380.818408    804  424.309185  449.398448    773  342.157821  515.104749    716
133  proj_133.png  343.448519  75.774330    709  442.668994  148.333799    716  524.206943  223.321762    749  609.339523  301.767905    754  507.848561  380.889862    799  423.907432  449.322034    767  343.437588  514.826087    713
134  proj_134.png  344.720339  75.766949    708  444.958333  148.258333    720  524.742282  223.311409    745  608.101852  301.854497    756  505.513648  380.928040    806  423.283290  449.193211    766  344.754213  514.620787    712
135  proj_135.png  346.236879  75.775887    705  447.290098  148.326360    717  525.186327  223.368633    746  606.828722  301.872200    759  503.027534  380.981227    799  422.906005  449.204961    766  346.216901  514.445070    710
136  proj_136.png  347.533994  75.814448    706  449.515994  148.350487    719  525.705405  223.385135    740  605.500000  302.000000    756  500.641533  381.008653    809  422.373526  449.112713    763  347.555556  514.305204    711
137  proj_137.png  349.007112  75.856330    703  451.739251  148.299584    721  526.159091  223.467914    748  604.126963  302.107330    764  498.254658  381.016149    805  421.980418  449.099217    766  349.018414  514.055241    706
138  proj_138.png  350.525568  75.883523    704  454.170596  148.269071    721  526.604871  223.422192    739  602.722368  302.163158    760  495.816149  381.111801    805  421.500000  449.000000    762  350.514851  513.823197    707
139  proj_139.png  352.090780  75.870922    705  456.441667  148.347222    720  527.105615  223.470588    748  601.220317  302.317942    758  493.368681  381.091245    811  421.028758  448.945098    765  352.109859  513.636620    710
140  proj_140.png  353.552217  75.921316    699  458.657382  148.342618    718  527.500000  223.500000    732  599.811921  302.369536    755  490.913858  381.086142    801  420.692810  448.908497    765  353.612903  513.443198    713
141  proj_141.png  355.243937  75.848787    701  461.000000  148.266575    724  527.889933  223.527517    745  598.149471  302.518519    756  488.519753  381.161728    810  420.265789  448.827632    760  355.203966  513.311615    706
142  proj_142.png  356.778255  75.866953    699  463.360223  148.331015    719  528.267833  223.538358    743  596.693634  302.668435    754  486.048327  381.111524    807  419.932983  448.735874    761  356.803138  513.092725    701
